alpha,fit_intercept,copy_X,max_iter,tol,solver,MMRE-
0.001,False,True,5000,0.1,sag,12243.615819999999
0.001,False,True,5000,0.1,saga,12600.884499999998
0.001,False,True,15000,0.0001,auto,12493.6437
0.001,False,True,15000,0.0001,svd,12493.6437
0.001,False,True,15000,0.0001,cholesky,12493.6437
0.001,False,True,15000,0.0001,lsqr,12498.215240000001
0.001,False,True,15000,0.0001,sparse_cg,12498.218760000002
0.001,False,True,15000,0.0001,sag,12494.719739999999
0.001,False,True,15000,0.0001,saga,12494.81544
0.001,False,True,15000,0.001,auto,12493.6437
0.001,False,True,15000,0.001,svd,12493.6437
0.001,False,True,15000,0.001,cholesky,12493.6437
0.001,False,True,15000,0.001,lsqr,12494.455320000001
0.001,False,True,15000,0.001,sparse_cg,12495.02836
0.001,False,True,15000,0.001,sag,12483.451140000001
0.001,False,True,15000,0.001,saga,12484.46774
0.001,False,True,15000,0.01,auto,12493.6437
0.001,False,True,15000,0.01,svd,12493.6437
0.001,False,True,15000,0.01,cholesky,12493.6437
0.001,False,True,15000,0.01,lsqr,12495.02836
0.001,False,True,15000,0.01,sparse_cg,11375.28228
0.001,False,True,15000,0.01,sag,12374.23888
0.001,False,True,15000,0.01,saga,12627.654360000002
0.001,False,True,15000,0.1,auto,12493.6437
0.001,False,True,15000,0.1,svd,12493.6437
0.001,False,True,15000,0.1,cholesky,12493.6437
0.001,False,True,15000,0.1,lsqr,11373.853720000001
0.001,False,True,15000,0.1,sparse_cg,11415.040420000001
0.001,False,True,15000,0.1,sag,14140.977540000004
0.001,False,True,15000,0.1,saga,10606.936239999999
0.001,False,True,20000,0.0001,auto,12493.6437
0.001,False,True,20000,0.0001,svd,12493.6437
0.001,False,True,20000,0.0001,cholesky,12493.6437
0.001,False,True,20000,0.0001,lsqr,12498.215240000001
0.001,False,True,20000,0.0001,sparse_cg,12498.218760000002
0.001,False,True,20000,0.0001,sag,12492.6463
0.001,False,True,20000,0.0001,saga,12493.4742
0.001,False,True,20000,0.001,auto,12493.6437
0.001,False,True,20000,0.001,svd,12493.6437
0.001,False,True,20000,0.001,cholesky,12493.6437
0.001,False,True,20000,0.001,lsqr,12494.455320000001
0.001,False,True,20000,0.001,sparse_cg,12495.02836
0.001,False,True,20000,0.001,sag,12489.11348
0.001,False,True,20000,0.001,saga,12497.0086
0.001,False,True,20000,0.01,auto,12493.6437
0.001,False,True,20000,0.01,svd,12493.6437
0.001,False,True,20000,0.01,cholesky,12493.6437
0.001,False,True,20000,0.01,lsqr,12495.02836
0.001,False,True,20000,0.01,sparse_cg,11375.28228
0.001,False,True,20000,0.01,sag,12503.98644
0.001,False,True,20000,0.01,saga,12472.76486
0.001,False,True,20000,0.1,auto,12493.6437
0.001,False,True,20000,0.1,svd,12493.6437
0.001,False,True,20000,0.1,cholesky,12493.6437
0.001,False,True,20000,0.1,lsqr,11373.853720000001
0.001,False,True,20000,0.1,sparse_cg,11415.040420000001
0.001,False,True,20000,0.1,sag,13625.765439999997
0.001,False,True,20000,0.1,saga,11992.576259999998
0.001,False,True,50000,0.0001,auto,12493.6437
0.001,False,True,50000,0.0001,svd,12493.6437
0.001,False,True,50000,0.0001,cholesky,12493.6437
0.001,False,True,50000,0.0001,lsqr,12498.215240000001
0.001,False,True,50000,0.0001,sparse_cg,12498.218760000002
0.001,False,True,50000,0.0001,sag,12492.12176
0.001,False,True,50000,0.0001,saga,12493.88112
0.001,False,True,50000,0.001,auto,12493.6437
0.001,False,True,50000,0.001,svd,12493.6437
0.001,False,True,50000,0.001,cholesky,12493.6437
0.001,False,True,50000,0.001,lsqr,12494.455320000001
0.001,False,True,50000,0.001,sparse_cg,12495.02836
0.001,False,True,50000,0.001,sag,12481.417559999998
0.001,False,True,50000,0.001,saga,12494.793780000002
0.001,False,True,50000,0.01,auto,12493.6437
0.001,False,True,50000,0.01,svd,12493.6437
0.001,False,True,50000,0.01,cholesky,12493.6437
0.001,False,True,50000,0.01,lsqr,12495.02836
0.001,False,True,50000,0.01,sparse_cg,11375.28228
0.001,False,True,50000,0.01,sag,12574.6026
0.001,False,True,50000,0.01,saga,12479.54846
0.001,False,True,50000,0.1,auto,12493.6437
0.001,False,True,50000,0.1,svd,12493.6437
0.001,False,True,50000,0.1,cholesky,12493.6437
0.001,False,True,50000,0.1,lsqr,11373.853720000001
0.001,False,True,50000,0.1,sparse_cg,11415.040420000001
0.001,False,True,50000,0.1,sag,13057.6921
0.001,False,True,50000,0.1,saga,12432.90396
0.001,False,False,5000,0.0001,auto,12493.6437
0.001,False,False,5000,0.0001,svd,12493.6437
0.001,False,False,5000,0.0001,cholesky,12493.6437
0.001,False,False,5000,0.0001,lsqr,12498.215240000001
0.001,False,False,5000,0.0001,sparse_cg,12498.218760000002
0.001,False,False,5000,0.0001,sag,12493.83936
0.001,False,False,5000,0.0001,saga,12494.28512
0.001,False,False,5000,0.001,auto,12493.6437
0.001,False,False,5000,0.001,svd,12493.6437
0.001,False,False,5000,0.001,cholesky,12493.6437
0.001,False,False,5000,0.001,lsqr,12494.455320000001
0.001,False,False,5000,0.001,sparse_cg,12495.02836
0.001,False,False,5000,0.001,sag,12465.59954
0.001,False,False,5000,0.001,saga,12476.14774
0.001,False,False,5000,0.01,auto,12493.6437
0.001,False,False,5000,0.01,svd,12493.6437
0.001,False,False,5000,0.01,cholesky,12493.6437
0.001,False,False,5000,0.01,lsqr,12495.02836
0.001,False,False,5000,0.01,sparse_cg,11375.28228
0.001,False,False,5000,0.01,sag,12532.08816
0.001,False,False,5000,0.01,saga,12605.312399999999
0.001,False,False,5000,0.1,auto,12493.6437
