alpha,fit_intercept,copy_X,max_iter,tol,solver,MMRE-
0.01,True,True,50000,0.001,svd,13.815199999999999
0.01,True,True,50000,0.001,cholesky,13.815199999999999
0.01,True,True,50000,0.001,lsqr,35.81928
0.01,True,True,50000,0.001,sparse_cg,35.81928
0.01,True,True,50000,0.001,sag,35.81926
0.01,True,True,50000,0.001,saga,35.81926
0.01,True,True,50000,0.01,auto,13.815199999999999
0.01,True,True,50000,0.01,svd,13.815199999999999
0.01,True,True,50000,0.01,cholesky,13.815199999999999
0.01,True,True,50000,0.01,lsqr,35.81928
0.01,True,True,50000,0.01,sparse_cg,35.81928
0.01,True,True,50000,0.01,sag,35.81962
0.01,True,True,50000,0.01,saga,35.81896
0.01,True,True,50000,0.1,auto,13.815199999999999
0.01,True,True,50000,0.1,svd,13.815199999999999
0.01,True,True,50000,0.1,cholesky,13.815199999999999
0.01,True,True,50000,0.1,lsqr,35.81928
0.01,True,True,50000,0.1,sparse_cg,35.81928
0.01,True,True,50000,0.1,sag,35.79528
0.01,True,True,50000,0.1,saga,35.82206
0.01,True,False,5000,0.0001,auto,13.815199999999999
0.01,True,False,5000,0.0001,svd,13.815199999999999
0.01,True,False,5000,0.0001,cholesky,13.815199999999999
0.01,True,False,5000,0.0001,lsqr,35.81928
0.01,True,False,5000,0.0001,sparse_cg,35.81928
0.01,True,False,5000,0.0001,sag,35.819300000000005
0.01,True,False,5000,0.0001,saga,35.81928
0.01,True,False,5000,0.001,auto,13.815199999999999
0.01,True,False,5000,0.001,svd,13.815199999999999
0.01,True,False,5000,0.001,cholesky,13.815199999999999
0.01,True,False,5000,0.001,lsqr,35.81928
0.01,True,False,5000,0.001,sparse_cg,35.81928
0.01,True,False,5000,0.001,sag,35.81926
0.01,True,False,5000,0.001,saga,35.81926
0.01,True,False,5000,0.01,auto,13.815199999999999
0.01,True,False,5000,0.01,svd,13.815199999999999
0.01,True,False,5000,0.01,cholesky,13.815199999999999
0.01,True,False,5000,0.01,lsqr,35.81928
0.01,True,False,5000,0.01,sparse_cg,35.81928
0.01,True,False,5000,0.01,sag,35.8505
0.01,True,False,5000,0.01,saga,35.81814
0.01,True,False,5000,0.1,auto,13.815199999999999
0.01,True,False,5000,0.1,svd,13.815199999999999
0.01,True,False,5000,0.1,cholesky,13.815199999999999
0.01,True,False,5000,0.1,lsqr,35.81928
0.01,True,False,5000,0.1,sparse_cg,35.81928
0.01,True,False,5000,0.1,sag,36.729519999999994
0.01,True,False,5000,0.1,saga,35.83480000000001
0.01,True,False,15000,0.0001,auto,13.815199999999999
0.01,True,False,15000,0.0001,svd,13.815199999999999
0.01,True,False,15000,0.0001,cholesky,13.815199999999999
0.01,True,False,15000,0.0001,lsqr,35.81928
0.01,True,False,15000,0.0001,sparse_cg,35.81928
0.01,True,False,15000,0.0001,sag,35.819300000000005
0.01,True,False,15000,0.0001,saga,35.819300000000005
0.01,True,False,15000,0.001,auto,13.815199999999999
0.01,True,False,15000,0.001,svd,13.815199999999999
0.01,True,False,15000,0.001,cholesky,13.815199999999999
0.01,True,False,15000,0.001,lsqr,35.81928
0.01,True,False,15000,0.001,sparse_cg,35.81928
0.01,True,False,15000,0.001,sag,35.81928
0.01,True,False,15000,0.001,saga,35.81928
0.01,True,False,15000,0.01,auto,13.815199999999999
0.01,True,False,15000,0.01,svd,13.815199999999999
0.01,True,False,15000,0.01,cholesky,13.815199999999999
0.01,True,False,15000,0.01,lsqr,35.81928
0.01,True,False,15000,0.01,sparse_cg,35.81928
0.01,True,False,15000,0.01,sag,35.822379999999995
0.01,True,False,15000,0.01,saga,35.82744
0.01,True,False,15000,0.1,auto,13.815199999999999
0.01,True,False,15000,0.1,svd,13.815199999999999
0.01,True,False,15000,0.1,cholesky,13.815199999999999
0.01,True,False,15000,0.1,lsqr,35.81928
0.01,True,False,15000,0.1,sparse_cg,35.81928
0.01,True,False,15000,0.1,sag,35.9063
0.01,True,False,15000,0.1,saga,35.82412000000001
0.01,True,False,20000,0.0001,auto,13.815199999999999
0.01,True,False,20000,0.0001,svd,13.815199999999999
0.01,True,False,20000,0.0001,cholesky,13.815199999999999
0.01,True,False,20000,0.0001,lsqr,35.81928
0.01,True,False,20000,0.0001,sparse_cg,35.81928
0.01,True,False,20000,0.0001,sag,35.819300000000005
0.01,True,False,20000,0.0001,saga,35.819300000000005
0.01,True,False,20000,0.001,auto,13.815199999999999
0.01,True,False,20000,0.001,svd,13.815199999999999
0.01,True,False,20000,0.001,cholesky,13.815199999999999
0.01,True,False,20000,0.001,lsqr,35.81928
0.01,True,False,20000,0.001,sparse_cg,35.81928
0.01,True,False,20000,0.001,sag,35.81932
0.01,True,False,20000,0.001,saga,35.8193
0.01,True,False,20000,0.01,auto,13.815199999999999
0.01,True,False,20000,0.01,svd,13.815199999999999
0.01,True,False,20000,0.01,cholesky,13.815199999999999
0.01,True,False,20000,0.01,lsqr,35.81928
0.01,True,False,20000,0.01,sparse_cg,35.81928
0.01,True,False,20000,0.01,sag,35.82722
0.01,True,False,20000,0.01,saga,35.822559999999996
0.01,True,False,20000,0.1,auto,13.815199999999999
0.01,True,False,20000,0.1,svd,13.815199999999999
0.01,True,False,20000,0.1,cholesky,13.815199999999999
0.01,True,False,20000,0.1,lsqr,35.81928
0.01,True,False,20000,0.1,sparse_cg,35.81928
0.01,True,False,20000,0.1,sag,35.8406
0.01,True,False,20000,0.1,saga,35.79432
0.01,True,False,50000,0.0001,auto,13.815199999999999
0.01,True,False,50000,0.0001,svd,13.815199999999999
0.01,True,False,50000,0.0001,cholesky,13.815199999999999
0.01,True,False,50000,0.0001,lsqr,35.81928
0.01,True,False,50000,0.0001,sparse_cg,35.81928
0.01,True,False,50000,0.0001,sag,35.819300000000005
0.01,True,False,50000,0.0001,saga,35.819300000000005
0.01,True,False,50000,0.001,auto,13.815199999999999
0.01,True,False,50000,0.001,svd,13.815199999999999
0.01,True,False,50000,0.001,cholesky,13.815199999999999
0.01,True,False,50000,0.001,lsqr,35.81928
0.01,True,False,50000,0.001,sparse_cg,35.81928
0.01,True,False,50000,0.001,sag,35.81926
0.01,True,False,50000,0.001,saga,35.81932
0.01,True,False,50000,0.01,auto,13.815199999999999
0.01,True,False,50000,0.01,svd,13.815199999999999
0.01,True,False,50000,0.01,cholesky,13.815199999999999
0.01,True,False,50000,0.01,lsqr,35.81928
0.01,True,False,50000,0.01,sparse_cg,35.81928
0.01,True,False,50000,0.01,sag,35.880900000000004
0.01,True,False,50000,0.01,saga,35.81946
0.01,True,False,50000,0.1,auto,13.815199999999999
0.01,True,False,50000,0.1,svd,13.815199999999999
0.01,True,False,50000,0.1,cholesky,13.815199999999999
0.01,True,False,50000,0.1,lsqr,35.81928
0.01,True,False,50000,0.1,sparse_cg,35.81928
0.01,True,False,50000,0.1,sag,35.80484
0.01,True,False,50000,0.1,saga,35.8169
0.01,False,True,5000,0.0001,auto,17.10708
0.01,False,True,5000,0.0001,svd,17.10708
0.01,False,True,5000,0.0001,cholesky,17.10708
0.01,False,True,5000,0.0001,lsqr,84.65926
0.01,False,True,5000,0.0001,sparse_cg,84.65926
0.01,False,True,5000,0.0001,sag,84.62142000000001
0.01,False,True,5000,0.0001,saga,84.6403
0.01,False,True,5000,0.001,auto,17.10708
0.01,False,True,5000,0.001,svd,17.10708
0.01,False,True,5000,0.001,cholesky,17.10708
0.01,False,True,5000,0.001,lsqr,84.65926
0.01,False,True,5000,0.001,sparse_cg,84.65926
0.01,False,True,5000,0.001,sag,84.65169999999999
0.01,False,True,5000,0.001,saga,84.65547999999998
0.01,False,True,5000,0.01,auto,17.10708
0.01,False,True,5000,0.01,svd,17.10708
0.01,False,True,5000,0.01,cholesky,17.10708
0.01,False,True,5000,0.01,lsqr,84.65926
0.01,False,True,5000,0.01,sparse_cg,84.65926
0.01,False,True,5000,0.01,sag,84.8355
0.01,False,True,5000,0.01,saga,84.69469999999998
0.01,False,True,5000,0.1,auto,17.10708
0.01,False,True,5000,0.1,svd,17.10708
0.01,False,True,5000,0.1,cholesky,17.10708
0.01,False,True,5000,0.1,lsqr,84.65926
0.01,False,True,5000,0.1,sparse_cg,84.65926
0.01,False,True,5000,0.1,sag,87.21723999999999
0.01,False,True,5000,0.1,saga,84.71208
0.01,False,True,15000,0.0001,auto,17.10708
0.01,False,True,15000,0.0001,svd,17.10708
0.01,False,True,15000,0.0001,cholesky,17.10708
0.01,False,True,15000,0.0001,lsqr,84.65926
0.01,False,True,15000,0.0001,sparse_cg,84.65926
0.01,False,True,15000,0.0001,sag,84.58368
0.01,False,True,15000,0.0001,saga,84.62142000000001
0.01,False,True,15000,0.001,auto,17.10708
0.01,False,True,15000,0.001,svd,17.10708
0.01,False,True,15000,0.001,cholesky,17.10708
0.01,False,True,15000,0.001,lsqr,84.65926
0.01,False,True,15000,0.001,sparse_cg,84.65926
0.01,False,True,15000,0.001,sag,84.65169999999999
0.01,False,True,15000,0.001,saga,84.65547999999998
0.01,False,True,15000,0.01,auto,17.10708
0.01,False,True,15000,0.01,svd,17.10708
0.01,False,True,15000,0.01,cholesky,17.10708
0.01,False,True,15000,0.01,lsqr,84.65926
0.01,False,True,15000,0.01,sparse_cg,84.65926
0.01,False,True,15000,0.01,sag,84.9723
0.01,False,True,15000,0.01,saga,84.74946
0.01,False,True,15000,0.1,auto,17.10708
0.01,False,True,15000,0.1,svd,17.10708
0.01,False,True,15000,0.1,cholesky,17.10708
0.01,False,True,15000,0.1,lsqr,84.65926
0.01,False,True,15000,0.1,sparse_cg,84.65926
0.01,False,True,15000,0.1,sag,86.13946000000001
0.01,False,True,15000,0.1,saga,84.84722000000001
0.01,False,True,20000,0.0001,auto,17.10708
0.01,False,True,20000,0.0001,svd,17.10708
0.01,False,True,20000,0.0001,cholesky,17.10708
0.01,False,True,20000,0.0001,lsqr,84.65926
0.01,False,True,20000,0.0001,sparse_cg,84.65926
0.01,False,True,20000,0.0001,sag,84.58368
0.01,False,True,20000,0.0001,saga,84.62142000000001
0.01,False,True,20000,0.001,auto,17.10708
0.01,False,True,20000,0.001,svd,17.10708
0.01,False,True,20000,0.001,cholesky,17.10708
0.01,False,True,20000,0.001,lsqr,84.65926
0.01,False,True,20000,0.001,sparse_cg,84.65926
0.01,False,True,20000,0.001,sag,84.65169999999999
0.01,False,True,20000,0.001,saga,84.65547999999998
0.01,False,True,20000,0.01,auto,17.10708
0.01,False,True,20000,0.01,svd,17.10708
0.01,False,True,20000,0.01,cholesky,17.10708
0.01,False,True,20000,0.01,lsqr,84.65926
0.01,False,True,20000,0.01,sparse_cg,84.65926
0.01,False,True,20000,0.01,sag,85.14904
0.01,False,True,20000,0.01,saga,84.7071
0.01,False,True,20000,0.1,auto,17.10708
0.01,False,True,20000,0.1,svd,17.10708
0.01,False,True,20000,0.1,cholesky,17.10708
0.01,False,True,20000,0.1,lsqr,84.65926
0.01,False,True,20000,0.1,sparse_cg,84.65926
0.01,False,True,20000,0.1,sag,86.79882
0.01,False,True,20000,0.1,saga,84.23366000000001
0.01,False,True,50000,0.0001,auto,17.10708
0.01,False,True,50000,0.0001,svd,17.10708
0.01,False,True,50000,0.0001,cholesky,17.10708
0.01,False,True,50000,0.0001,lsqr,84.65926
0.01,False,True,50000,0.0001,sparse_cg,84.65926
0.01,False,True,50000,0.0001,sag,84.58368
0.01,False,True,50000,0.0001,saga,84.62142000000001
0.01,False,True,50000,0.001,auto,17.10708
0.01,False,True,50000,0.001,svd,17.10708
0.01,False,True,50000,0.001,cholesky,17.10708
0.01,False,True,50000,0.001,lsqr,84.65926
0.01,False,True,50000,0.001,sparse_cg,84.65926
0.01,False,True,50000,0.001,sag,84.65169999999999
0.01,False,True,50000,0.001,saga,84.65547999999998
0.01,False,True,50000,0.01,auto,17.10708
0.01,False,True,50000,0.01,svd,17.10708
0.01,False,True,50000,0.01,cholesky,17.10708
0.01,False,True,50000,0.01,lsqr,84.65926
0.01,False,True,50000,0.01,sparse_cg,84.65926
0.01,False,True,50000,0.01,sag,84.98258
0.01,False,True,50000,0.01,saga,84.68928000000001
0.01,False,True,50000,0.1,auto,17.10708
0.01,False,True,50000,0.1,svd,17.10708
0.01,False,True,50000,0.1,cholesky,17.10708
0.01,False,True,50000,0.1,lsqr,84.65926
0.01,False,True,50000,0.1,sparse_cg,84.65926
0.01,False,True,50000,0.1,sag,85.16612
0.01,False,True,50000,0.1,saga,84.90777999999999
0.01,False,False,5000,0.0001,auto,17.10708
0.01,False,False,5000,0.0001,svd,17.10708
0.01,False,False,5000,0.0001,cholesky,17.10708
0.01,False,False,5000,0.0001,lsqr,84.65926
0.01,False,False,5000,0.0001,sparse_cg,84.65926
0.01,False,False,5000,0.0001,sag,84.62142000000001
0.01,False,False,5000,0.0001,saga,84.6403
0.01,False,False,5000,0.001,auto,17.10708
0.01,False,False,5000,0.001,svd,17.10708
0.01,False,False,5000,0.001,cholesky,17.10708
0.01,False,False,5000,0.001,lsqr,84.65926
0.01,False,False,5000,0.001,sparse_cg,84.65926
0.01,False,False,5000,0.001,sag,84.65169999999999
0.01,False,False,5000,0.001,saga,84.65547999999998
0.01,False,False,5000,0.01,auto,17.10708
0.01,False,False,5000,0.01,svd,17.10708
0.01,False,False,5000,0.01,cholesky,17.10708
0.01,False,False,5000,0.01,lsqr,84.65926
0.01,False,False,5000,0.01,sparse_cg,84.65926
0.01,False,False,5000,0.01,sag,84.96565999999999
0.01,False,False,5000,0.01,saga,84.55382
0.01,False,False,5000,0.1,auto,17.10708
0.01,False,False,5000,0.1,svd,17.10708
0.01,False,False,5000,0.1,cholesky,17.10708
0.01,False,False,5000,0.1,lsqr,84.65926
0.01,False,False,5000,0.1,sparse_cg,84.65926
0.01,False,False,5000,0.1,sag,86.23114000000001
0.01,False,False,5000,0.1,saga,84.15626
0.01,False,False,15000,0.0001,auto,17.10708
0.01,False,False,15000,0.0001,svd,17.10708
0.01,False,False,15000,0.0001,cholesky,17.10708
0.01,False,False,15000,0.0001,lsqr,84.65926
0.01,False,False,15000,0.0001,sparse_cg,84.65926
0.01,False,False,15000,0.0001,sag,84.58368
0.01,False,False,15000,0.0001,saga,84.62142000000001
0.01,False,False,15000,0.001,auto,17.10708
0.01,False,False,15000,0.001,svd,17.10708
0.01,False,False,15000,0.001,cholesky,17.10708
0.01,False,False,15000,0.001,lsqr,84.65926
0.01,False,False,15000,0.001,sparse_cg,84.65926
0.01,False,False,15000,0.001,sag,84.65169999999999
0.01,False,False,15000,0.001,saga,84.65547999999998
0.01,False,False,15000,0.01,auto,17.10708
0.01,False,False,15000,0.01,svd,17.10708
0.01,False,False,15000,0.01,cholesky,17.10708
0.01,False,False,15000,0.01,lsqr,84.65926
0.01,False,False,15000,0.01,sparse_cg,84.65926
0.01,False,False,15000,0.01,sag,84.79092
0.01,False,False,15000,0.01,saga,84.80908
0.01,False,False,15000,0.1,auto,17.10708
0.01,False,False,15000,0.1,svd,17.10708
0.01,False,False,15000,0.1,cholesky,17.10708
0.01,False,False,15000,0.1,lsqr,84.65926
0.01,False,False,15000,0.1,sparse_cg,84.65926
0.01,False,False,15000,0.1,sag,84.78758
0.01,False,False,15000,0.1,saga,84.15292
0.01,False,False,20000,0.0001,auto,17.10708
0.01,False,False,20000,0.0001,svd,17.10708
0.01,False,False,20000,0.0001,cholesky,17.10708
0.01,False,False,20000,0.0001,lsqr,84.65926
0.01,False,False,20000,0.0001,sparse_cg,84.65926
0.01,False,False,20000,0.0001,sag,84.58368
0.01,False,False,20000,0.0001,saga,84.62144
0.01,False,False,20000,0.001,auto,17.10708
0.01,False,False,20000,0.001,svd,17.10708
0.01,False,False,20000,0.001,cholesky,17.10708
0.01,False,False,20000,0.001,lsqr,84.65926
0.01,False,False,20000,0.001,sparse_cg,84.65926
0.01,False,False,20000,0.001,sag,84.65169999999999
0.01,False,False,20000,0.001,saga,84.65547999999998
0.01,False,False,20000,0.01,auto,17.10708
0.01,False,False,20000,0.01,svd,17.10708
0.01,False,False,20000,0.01,cholesky,17.10708
0.01,False,False,20000,0.01,lsqr,84.65926
0.01,False,False,20000,0.01,sparse_cg,84.65926
0.01,False,False,20000,0.01,sag,85.40629999999999
0.01,False,False,20000,0.01,saga,84.69592
0.01,False,False,20000,0.1,auto,17.10708
0.01,False,False,20000,0.1,svd,17.10708
0.01,False,False,20000,0.1,cholesky,17.10708
0.01,False,False,20000,0.1,lsqr,84.65926
0.01,False,False,20000,0.1,sparse_cg,84.65926
0.01,False,False,20000,0.1,sag,88.35423999999999
0.01,False,False,20000,0.1,saga,84.48997999999999
0.01,False,False,50000,0.0001,auto,17.10708
0.01,False,False,50000,0.0001,svd,17.10708
0.01,False,False,50000,0.0001,cholesky,17.10708
0.01,False,False,50000,0.0001,lsqr,84.65926
0.01,False,False,50000,0.0001,sparse_cg,84.65926
0.01,False,False,50000,0.0001,sag,84.58368
0.01,False,False,50000,0.0001,saga,84.62142000000001
0.01,False,False,50000,0.001,auto,17.10708
0.01,False,False,50000,0.001,svd,17.10708
0.01,False,False,50000,0.001,cholesky,17.10708
0.01,False,False,50000,0.001,lsqr,84.65926
0.01,False,False,50000,0.001,sparse_cg,84.65926
0.01,False,False,50000,0.001,sag,84.65169999999999
0.01,False,False,50000,0.001,saga,84.65547999999998
0.01,False,False,50000,0.01,auto,17.10708
0.01,False,False,50000,0.01,svd,17.10708
0.01,False,False,50000,0.01,cholesky,17.10708
0.01,False,False,50000,0.01,lsqr,84.65926
0.01,False,False,50000,0.01,sparse_cg,84.65926
0.01,False,False,50000,0.01,sag,86.1623
0.01,False,False,50000,0.01,saga,84.78757999999999
0.01,False,False,50000,0.1,auto,17.10708
0.01,False,False,50000,0.1,svd,17.10708
0.01,False,False,50000,0.1,cholesky,17.10708
0.01,False,False,50000,0.1,lsqr,84.65926
0.01,False,False,50000,0.1,sparse_cg,84.65926
0.01,False,False,50000,0.1,sag,85.91028000000001
0.01,False,False,50000,0.1,saga,84.87016
0.1,True,True,5000,0.0001,auto,13.814820000000001
0.1,True,True,5000,0.0001,svd,13.814820000000001
0.1,True,True,5000,0.0001,cholesky,13.814820000000001
0.1,True,True,5000,0.0001,lsqr,35.81928
0.1,True,True,5000,0.0001,sparse_cg,35.81928
0.1,True,True,5000,0.0001,sag,35.819300000000005
0.1,True,True,5000,0.0001,saga,35.81928
0.1,True,True,5000,0.001,auto,13.814820000000001
0.1,True,True,5000,0.001,svd,13.814820000000001
0.1,True,True,5000,0.001,cholesky,13.814820000000001
0.1,True,True,5000,0.001,lsqr,35.81928
0.1,True,True,5000,0.001,sparse_cg,35.81928
0.1,True,True,5000,0.001,sag,35.81928
0.1,True,True,5000,0.001,saga,35.81926
0.1,True,True,5000,0.01,auto,13.814820000000001
0.1,True,True,5000,0.01,svd,13.814820000000001
0.1,True,True,5000,0.01,cholesky,13.814820000000001
0.1,True,True,5000,0.01,lsqr,35.81928
0.1,True,True,5000,0.01,sparse_cg,35.81928
0.1,True,True,5000,0.01,sag,35.78416
0.1,True,True,5000,0.01,saga,35.82334
0.1,True,True,5000,0.1,auto,13.814820000000001
0.1,True,True,5000,0.1,svd,13.814820000000001
0.1,True,True,5000,0.1,cholesky,13.814820000000001
0.1,True,True,5000,0.1,lsqr,35.81928
0.1,True,True,5000,0.1,sparse_cg,35.81928
0.1,True,True,5000,0.1,sag,36.58082
0.1,True,True,5000,0.1,saga,35.83142
0.1,True,True,15000,0.0001,auto,13.814820000000001
0.1,True,True,15000,0.0001,svd,13.814820000000001
0.1,True,True,15000,0.0001,cholesky,13.814820000000001
0.1,True,True,15000,0.0001,lsqr,35.81928
0.1,True,True,15000,0.0001,sparse_cg,35.81928
0.1,True,True,15000,0.0001,sag,35.819300000000005
0.1,True,True,15000,0.0001,saga,35.819300000000005
0.1,True,True,15000,0.001,auto,13.814820000000001
0.1,True,True,15000,0.001,svd,13.814820000000001
0.1,True,True,15000,0.001,cholesky,13.814820000000001
0.1,True,True,15000,0.001,lsqr,35.81928
0.1,True,True,15000,0.001,sparse_cg,35.81928
0.1,True,True,15000,0.001,sag,35.8193
0.1,True,True,15000,0.001,saga,35.81926
0.1,True,True,15000,0.01,auto,13.814820000000001
0.1,True,True,15000,0.01,svd,13.814820000000001
0.1,True,True,15000,0.01,cholesky,13.814820000000001
0.1,True,True,15000,0.01,lsqr,35.81928
0.1,True,True,15000,0.01,sparse_cg,35.81928
0.1,True,True,15000,0.01,sag,35.818979999999996
0.1,True,True,15000,0.01,saga,35.96164
0.1,True,True,15000,0.1,auto,13.814820000000001
0.1,True,True,15000,0.1,svd,13.814820000000001
0.1,True,True,15000,0.1,cholesky,13.814820000000001
0.1,True,True,15000,0.1,lsqr,35.81928
0.1,True,True,15000,0.1,sparse_cg,35.81928
0.1,True,True,15000,0.1,sag,36.02932
0.1,True,True,15000,0.1,saga,35.79136
0.1,True,True,20000,0.0001,auto,13.814820000000001
0.1,True,True,20000,0.0001,svd,13.814820000000001
0.1,True,True,20000,0.0001,cholesky,13.814820000000001
0.1,True,True,20000,0.0001,lsqr,35.81928
0.1,True,True,20000,0.0001,sparse_cg,35.81928
0.1,True,True,20000,0.0001,sag,35.819300000000005
0.1,True,True,20000,0.0001,saga,35.819300000000005
0.1,True,True,20000,0.001,auto,13.814820000000001
0.1,True,True,20000,0.001,svd,13.814820000000001
0.1,True,True,20000,0.001,cholesky,13.814820000000001
0.1,True,True,20000,0.001,lsqr,35.81928
0.1,True,True,20000,0.001,sparse_cg,35.81928
0.1,True,True,20000,0.001,sag,35.81926
0.1,True,True,20000,0.001,saga,35.81928
0.1,True,True,20000,0.01,auto,13.814820000000001
0.1,True,True,20000,0.01,svd,13.814820000000001
0.1,True,True,20000,0.01,cholesky,13.814820000000001
0.1,True,True,20000,0.01,lsqr,35.81928
0.1,True,True,20000,0.01,sparse_cg,35.81928
0.1,True,True,20000,0.01,sag,35.94418
0.1,True,True,20000,0.01,saga,35.820119999999996
0.1,True,True,20000,0.1,auto,13.814820000000001
0.1,True,True,20000,0.1,svd,13.814820000000001
0.1,True,True,20000,0.1,cholesky,13.814820000000001
0.1,True,True,20000,0.1,lsqr,35.81928
0.1,True,True,20000,0.1,sparse_cg,35.81928
0.1,True,True,20000,0.1,sag,36.24488
0.1,True,True,20000,0.1,saga,35.88706
0.1,True,True,50000,0.0001,auto,13.814820000000001
0.1,True,True,50000,0.0001,svd,13.814820000000001
0.1,True,True,50000,0.0001,cholesky,13.814820000000001
0.1,True,True,50000,0.0001,lsqr,35.81928
0.1,True,True,50000,0.0001,sparse_cg,35.81928
0.1,True,True,50000,0.0001,sag,35.819300000000005
0.1,True,True,50000,0.0001,saga,35.819300000000005
0.1,True,True,50000,0.001,auto,13.814820000000001
0.1,True,True,50000,0.001,svd,13.814820000000001
0.1,True,True,50000,0.001,cholesky,13.814820000000001
0.1,True,True,50000,0.001,lsqr,35.81928
0.1,True,True,50000,0.001,sparse_cg,35.81928
0.1,True,True,50000,0.001,sag,35.81926
0.1,True,True,50000,0.001,saga,35.81926
0.1,True,True,50000,0.01,auto,13.814820000000001
0.1,True,True,50000,0.01,svd,13.814820000000001
0.1,True,True,50000,0.01,cholesky,13.814820000000001
0.1,True,True,50000,0.01,lsqr,35.81928
0.1,True,True,50000,0.01,sparse_cg,35.81928
0.1,True,True,50000,0.01,sag,35.830960000000005
0.1,True,True,50000,0.01,saga,35.819739999999996
0.1,True,True,50000,0.1,auto,13.814820000000001
0.1,True,True,50000,0.1,svd,13.814820000000001
0.1,True,True,50000,0.1,cholesky,13.814820000000001
0.1,True,True,50000,0.1,lsqr,35.81928
0.1,True,True,50000,0.1,sparse_cg,35.81928
0.1,True,True,50000,0.1,sag,36.24636
0.1,True,True,50000,0.1,saga,35.818940000000005
0.1,True,False,5000,0.0001,auto,13.814820000000001
0.1,True,False,5000,0.0001,svd,13.814820000000001
0.1,True,False,5000,0.0001,cholesky,13.814820000000001
0.1,True,False,5000,0.0001,lsqr,35.81928
0.1,True,False,5000,0.0001,sparse_cg,35.81928
0.1,True,False,5000,0.0001,sag,35.819300000000005
0.1,True,False,5000,0.0001,saga,35.81928
0.1,True,False,5000,0.001,auto,13.814820000000001
0.1,True,False,5000,0.001,svd,13.814820000000001
0.1,True,False,5000,0.001,cholesky,13.814820000000001
0.1,True,False,5000,0.001,lsqr,35.81928
0.1,True,False,5000,0.001,sparse_cg,35.81928
0.1,True,False,5000,0.001,sag,35.81922
0.1,True,False,5000,0.001,saga,35.81928
0.1,True,False,5000,0.01,auto,13.814820000000001
0.1,True,False,5000,0.01,svd,13.814820000000001
0.1,True,False,5000,0.01,cholesky,13.814820000000001
0.1,True,False,5000,0.01,lsqr,35.81928
0.1,True,False,5000,0.01,sparse_cg,35.81928
0.1,True,False,5000,0.01,sag,35.816959999999995
0.1,True,False,5000,0.01,saga,35.81918
0.1,True,False,5000,0.1,auto,13.814820000000001
0.1,True,False,5000,0.1,svd,13.814820000000001
0.1,True,False,5000,0.1,cholesky,13.814820000000001
0.1,True,False,5000,0.1,lsqr,35.81928
0.1,True,False,5000,0.1,sparse_cg,35.81928
0.1,True,False,5000,0.1,sag,35.883300000000006
0.1,True,False,5000,0.1,saga,35.84764
0.1,True,False,15000,0.0001,auto,13.814820000000001
0.1,True,False,15000,0.0001,svd,13.814820000000001
0.1,True,False,15000,0.0001,cholesky,13.814820000000001
0.1,True,False,15000,0.0001,lsqr,35.81928
0.1,True,False,15000,0.0001,sparse_cg,35.81928
0.1,True,False,15000,0.0001,sag,35.819300000000005
0.1,True,False,15000,0.0001,saga,35.819300000000005
0.1,True,False,15000,0.001,auto,13.814820000000001
0.1,True,False,15000,0.001,svd,13.814820000000001
0.1,True,False,15000,0.001,cholesky,13.814820000000001
0.1,True,False,15000,0.001,lsqr,35.81928
0.1,True,False,15000,0.001,sparse_cg,35.81928
0.1,True,False,15000,0.001,sag,35.81928
0.1,True,False,15000,0.001,saga,35.81926
0.1,True,False,15000,0.01,auto,13.814820000000001
0.1,True,False,15000,0.01,svd,13.814820000000001
0.1,True,False,15000,0.01,cholesky,13.814820000000001
0.1,True,False,15000,0.01,lsqr,35.81928
0.1,True,False,15000,0.01,sparse_cg,35.81928
0.1,True,False,15000,0.01,sag,35.819579999999995
0.1,True,False,15000,0.01,saga,35.81888
0.1,True,False,15000,0.1,auto,13.814820000000001
0.1,True,False,15000,0.1,svd,13.814820000000001
0.1,True,False,15000,0.1,cholesky,13.814820000000001
0.1,True,False,15000,0.1,lsqr,35.81928
0.1,True,False,15000,0.1,sparse_cg,35.81928
0.1,True,False,15000,0.1,sag,35.86336
0.1,True,False,15000,0.1,saga,35.90352
0.1,True,False,20000,0.0001,auto,13.814820000000001
0.1,True,False,20000,0.0001,svd,13.814820000000001
0.1,True,False,20000,0.0001,cholesky,13.814820000000001
0.1,True,False,20000,0.0001,lsqr,35.81928
0.1,True,False,20000,0.0001,sparse_cg,35.81928
0.1,True,False,20000,0.0001,sag,35.819300000000005
0.1,True,False,20000,0.0001,saga,35.819300000000005
0.1,True,False,20000,0.001,auto,13.814820000000001
0.1,True,False,20000,0.001,svd,13.814820000000001
0.1,True,False,20000,0.001,cholesky,13.814820000000001
0.1,True,False,20000,0.001,lsqr,35.81928
0.1,True,False,20000,0.001,sparse_cg,35.81928
0.1,True,False,20000,0.001,sag,35.81932
0.1,True,False,20000,0.001,saga,35.81932
0.1,True,False,20000,0.01,auto,13.814820000000001
0.1,True,False,20000,0.01,svd,13.814820000000001
0.1,True,False,20000,0.01,cholesky,13.814820000000001
0.1,True,False,20000,0.01,lsqr,35.81928
0.1,True,False,20000,0.01,sparse_cg,35.81928
0.1,True,False,20000,0.01,sag,35.81602
0.1,True,False,20000,0.01,saga,35.819680000000005
0.1,True,False,20000,0.1,auto,13.814820000000001
