Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.01,10,20,5,5,571.11778
0.01,10,20,5,10,571.0944999999999
0.01,10,20,5,20,571.09366
0.01,10,20,5,30,571.09366
0.01,10,20,5,100,571.09366
0.01,10,20,10,5,571.1215399999999
0.01,10,20,10,10,571.0983
0.01,10,20,10,20,571.0984199999999
0.01,10,20,10,30,571.0984199999999
0.01,10,20,10,100,571.0984199999999
0.01,10,20,20,5,571.1436799999999
0.01,10,20,20,10,571.13022
0.01,10,20,20,20,571.1298800000001
0.01,10,20,20,30,571.1298800000001
0.01,10,20,20,100,571.1298800000001
0.01,10,40,1,5,571.1155200000001
0.01,10,40,1,10,571.0945800000001
0.01,10,40,1,20,571.0945800000001
0.01,10,40,1,30,571.0945800000001
0.01,10,40,1,100,571.0945800000001
0.01,10,40,5,5,571.11844
0.01,10,40,5,10,571.09668
0.01,10,40,5,20,571.0966599999999
0.01,10,40,5,30,571.0966599999999
0.01,10,40,5,100,571.0966599999999
0.01,10,40,10,5,571.12074
0.01,10,40,10,10,571.1002599999999
0.01,10,40,10,20,571.10044
0.01,10,40,10,30,571.10044
0.01,10,40,10,100,571.10044
0.01,10,40,20,5,571.1436799999999
0.01,10,40,20,10,571.13022
0.01,10,40,20,20,571.1298800000001
0.01,10,40,20,30,571.1298800000001
0.01,10,40,20,100,571.1298800000001
0.01,30,2,1,5,467.25908
0.01,30,2,1,10,467.16903999999994
0.01,30,2,1,20,467.1845
0.01,30,2,1,30,467.18405999999993
0.01,30,2,1,100,467.18414
0.01,30,2,5,5,467.27756
0.01,30,2,5,10,467.20594
0.01,30,2,5,20,467.20680000000004
0.01,30,2,5,30,467.20680000000004
0.01,30,2,5,100,467.20680000000004
0.01,30,2,10,5,467.2873799999999
0.01,30,2,10,10,467.2160400000001
0.01,30,2,10,20,467.21752000000004
0.01,30,2,10,30,467.21752000000004
0.01,30,2,10,100,467.21752000000004
0.01,30,2,20,5,467.34373999999997
0.01,30,2,20,10,467.29697999999996
0.01,30,2,20,20,467.29592
0.01,30,2,20,30,467.29592
0.01,30,2,20,100,467.29592
0.01,30,6,1,5,467.25555999999995
0.01,30,6,1,10,467.17602000000005
0.01,30,6,1,20,467.18284000000006
0.01,30,6,1,30,467.18284000000006
0.01,30,6,1,100,467.18284000000006
0.01,30,6,5,5,467.27756
0.01,30,6,5,10,467.20594
0.01,30,6,5,20,467.20680000000004
0.01,30,6,5,30,467.20680000000004
0.01,30,6,5,100,467.20680000000004
0.01,30,6,10,5,467.2873799999999
0.01,30,6,10,10,467.2160400000001
0.01,30,6,10,20,467.21752000000004
0.01,30,6,10,30,467.21752000000004
0.01,30,6,10,100,467.21752000000004
0.01,30,6,20,5,467.34373999999997
0.01,30,6,20,10,467.29697999999996
0.01,30,6,20,20,467.29592
0.01,30,6,20,30,467.29592
0.01,30,6,20,100,467.29592
0.01,30,10,1,5,467.26026
0.01,30,10,1,10,467.18986000000007
0.01,30,10,1,20,467.192
0.01,30,10,1,30,467.192
0.01,30,10,1,100,467.192
0.01,30,10,5,5,467.27756
0.01,30,10,5,10,467.20594
0.01,30,10,5,20,467.20680000000004
0.01,30,10,5,30,467.20680000000004
0.01,30,10,5,100,467.20680000000004
0.01,30,10,10,5,467.2873799999999
0.01,30,10,10,10,467.2160400000001
0.01,30,10,10,20,467.21752000000004
0.01,30,10,10,30,467.21752000000004
0.01,30,10,10,100,467.21752000000004
0.01,30,10,20,5,467.34373999999997
0.01,30,10,20,10,467.29697999999996
0.01,30,10,20,20,467.29592
0.01,30,10,20,30,467.29592
0.01,30,10,20,100,467.29592
0.01,30,20,1,5,467.26293999999996
0.01,30,20,1,10,467.1906599999999
0.01,30,20,1,20,467.18774
0.01,30,20,1,30,467.18774
0.01,30,20,1,100,467.18774
0.01,30,20,5,5,467.27655999999996
0.01,30,20,5,10,467.2069
0.01,30,20,5,20,467.2048
0.01,30,20,5,30,467.2048
0.01,30,20,5,100,467.2048
0.01,30,20,10,5,467.2873799999999
0.01,30,20,10,10,467.2160400000001
0.01,30,20,10,20,467.21752000000004
0.01,30,20,10,30,467.21752000000004
0.01,30,20,10,100,467.21752000000004
0.01,30,20,20,5,467.34373999999997
0.01,30,20,20,10,467.29697999999996
0.01,30,20,20,20,467.29592
0.01,30,20,20,30,467.29592
0.01,30,20,20,100,467.29592
0.01,30,40,1,5,467.27304000000004
0.01,30,40,1,10,467.20742000000007
0.01,30,40,1,20,467.2075
0.01,30,40,1,30,467.2075
0.01,30,40,1,100,467.2075
0.01,30,40,5,5,467.28108000000003
0.01,30,40,5,10,467.21294000000006
0.01,30,40,5,20,467.21292000000005
0.01,30,40,5,30,467.21292000000005
0.01,30,40,5,100,467.21292000000005
0.01,30,40,10,5,467.28758000000005
0.01,30,40,10,10,467.22151999999994
0.01,30,40,10,20,467.22144
0.01,30,40,10,30,467.22144
0.01,30,40,10,100,467.22144
0.01,30,40,20,5,467.34373999999997
0.01,30,40,20,10,467.29697999999996
0.01,30,40,20,20,467.29592
0.01,30,40,20,30,467.29592
0.01,30,40,20,100,467.29592
0.01,50,2,1,5,382.3379
0.01,50,2,1,10,382.21336
0.01,50,2,1,20,382.23492
0.01,50,2,1,30,382.23388000000006
0.01,50,2,1,100,382.2339
0.01,50,2,5,5,382.36524000000003
0.01,50,2,5,10,382.25394
0.01,50,2,5,20,382.25242
0.01,50,2,5,30,382.25242
0.01,50,2,5,100,382.25242
0.01,50,2,10,5,382.38190000000003
0.01,50,2,10,10,382.26322
0.01,50,2,10,20,382.26472
0.01,50,2,10,30,382.26472
0.01,50,2,10,100,382.26472
0.01,50,2,20,5,382.46452
0.01,50,2,20,10,382.37878
0.01,50,2,20,20,382.37672000000003
0.01,50,2,20,30,382.37672000000003
0.01,50,2,20,100,382.37672000000003
0.01,50,6,1,5,382.33146
0.01,50,6,1,10,382.22643999999997
0.01,50,6,1,20,382.23974
0.01,50,6,1,30,382.23974
0.01,50,6,1,100,382.23974
0.01,50,6,5,5,382.36524000000003
0.01,50,6,5,10,382.25394
0.01,50,6,5,20,382.25242
0.01,50,6,5,30,382.25242
0.01,50,6,5,100,382.25242
0.01,50,6,10,5,382.38190000000003
0.01,50,6,10,10,382.26322
0.01,50,6,10,20,382.26472
0.01,50,6,10,30,382.26472
0.01,50,6,10,100,382.26472
0.01,50,6,20,5,382.46452
0.01,50,6,20,10,382.37878
0.01,50,6,20,20,382.37672000000003
0.01,50,6,20,30,382.37672000000003
0.01,50,6,20,100,382.37672000000003
0.01,50,10,1,5,382.33786
0.01,50,10,1,10,382.23868
0.01,50,10,1,20,382.2445199999999
0.01,50,10,1,30,382.2445199999999
0.01,50,10,1,100,382.2445199999999
0.01,50,10,5,5,382.36524000000003
0.01,50,10,5,10,382.25394
0.01,50,10,5,20,382.25242
0.01,50,10,5,30,382.25242
0.01,50,10,5,100,382.25242
0.01,50,10,10,5,382.38190000000003
0.01,50,10,10,10,382.26322
0.01,50,10,10,20,382.26472
0.01,50,10,10,30,382.26472
0.01,50,10,10,100,382.26472
0.01,50,10,20,5,382.46452
0.01,50,10,20,10,382.37878
0.01,50,10,20,20,382.37672000000003
0.01,50,10,20,30,382.37672000000003
0.01,50,10,20,100,382.37672000000003
0.01,50,20,1,5,382.34508000000005
0.01,50,20,1,10,382.22898
0.01,50,20,1,20,382.22744
0.01,50,20,1,30,382.22744
0.01,50,20,1,100,382.22744
0.01,50,20,5,5,382.36472
0.01,50,20,5,10,382.25010000000003
0.01,50,20,5,20,382.2474
0.01,50,20,5,30,382.2474
0.01,50,20,5,100,382.2474
0.01,50,20,10,5,382.38190000000003
0.01,50,20,10,10,382.26322
0.01,50,20,10,20,382.26472
0.01,50,20,10,30,382.26472
0.01,50,20,10,100,382.26472
0.01,50,20,20,5,382.46452
0.01,50,20,20,10,382.37878
0.01,50,20,20,20,382.37672000000003
0.01,50,20,20,30,382.37672000000003
0.01,50,20,20,100,382.37672000000003
0.01,50,40,1,5,382.36055999999996
0.01,50,40,1,10,382.25126
0.01,50,40,1,20,382.25212
0.01,50,40,1,30,382.25212
0.01,50,40,1,100,382.25212
0.01,50,40,5,5,382.37186
0.01,50,40,5,10,382.25726
0.01,50,40,5,20,382.25822
0.01,50,40,5,30,382.25822
0.01,50,40,5,100,382.25822
0.01,50,40,10,5,382.3831
0.01,50,40,10,10,382.27214
0.01,50,40,10,20,382.27118
0.01,50,40,10,30,382.27118
0.01,50,40,10,100,382.27118
0.01,50,40,20,5,382.46452
0.01,50,40,20,10,382.37878
0.01,50,40,20,20,382.37672000000003
0.01,50,40,20,30,382.37672000000003
0.01,50,40,20,100,382.37672000000003
0.01,100,2,1,5,231.73336
0.01,100,2,1,10,231.54090000000002
0.01,100,2,1,20,231.61836000000002
0.01,100,2,1,30,231.61585999999997
0.01,100,2,1,100,231.61612
0.01,100,2,5,5,231.76039999999998
0.01,100,2,5,10,231.57666000000003
0.01,100,2,5,20,231.5822
0.01,100,2,5,30,231.5822
0.01,100,2,5,100,231.5822
0.01,100,2,10,5,231.78834
0.01,100,2,10,10,231.60156
0.01,100,2,10,20,231.60232000000002
0.01,100,2,10,30,231.60232000000002
0.01,100,2,10,100,231.60232000000002
0.01,100,2,20,5,231.88817999999998
0.01,100,2,20,10,231.76543999999998
0.01,100,2,20,20,231.76338
0.01,100,2,20,30,231.76338
0.01,100,2,20,100,231.76338
0.01,100,6,1,5,231.72226
0.01,100,6,1,10,231.54898000000003
0.01,100,6,1,20,231.57871999999998
0.01,100,6,1,30,231.57871999999998
0.01,100,6,1,100,231.57871999999998
0.01,100,6,5,5,231.76039999999998
0.01,100,6,5,10,231.57666000000003
0.01,100,6,5,20,231.5822
0.01,100,6,5,30,231.5822
0.01,100,6,5,100,231.5822
0.01,100,6,10,5,231.78834
0.01,100,6,10,10,231.60156
0.01,100,6,10,20,231.60232000000002
0.01,100,6,10,30,231.60232000000002
0.01,100,6,10,100,231.60232000000002
0.01,100,6,20,5,231.88817999999998
0.01,100,6,20,10,231.76543999999998
0.01,100,6,20,20,231.76338
0.01,100,6,20,30,231.76338
0.01,100,6,20,100,231.76338
0.01,100,10,1,5,231.72764
0.01,100,10,1,10,231.57219999999998
0.01,100,10,1,20,231.5911
0.01,100,10,1,30,231.5911
0.01,100,10,1,100,231.5911
0.01,100,10,5,5,231.76039999999998
0.01,100,10,5,10,231.57666000000003
0.01,100,10,5,20,231.5822
0.01,100,10,5,30,231.5822
0.01,100,10,5,100,231.5822
0.01,100,10,10,5,231.78834
0.01,100,10,10,10,231.60156
0.01,100,10,10,20,231.60232000000002
0.01,100,10,10,30,231.60232000000002
0.01,100,10,10,100,231.60232000000002
0.01,100,10,20,5,231.88817999999998
0.01,100,10,20,10,231.76543999999998
0.01,100,10,20,20,231.76338
0.01,100,10,20,30,231.76338
0.01,100,10,20,100,231.76338
0.01,100,20,1,5,231.73847999999998
0.01,100,20,1,10,231.5502
0.01,100,20,1,20,231.55166
0.01,100,20,1,30,231.55166
0.01,100,20,1,100,231.55166
0.01,100,20,5,5,231.75860000000003
0.01,100,20,5,10,231.57523999999998
0.01,100,20,5,20,231.57484
0.01,100,20,5,30,231.57484
0.01,100,20,5,100,231.57484
0.01,100,20,10,5,231.78834
0.01,100,20,10,10,231.60156
0.01,100,20,10,20,231.60232000000002
0.01,100,20,10,30,231.60232000000002
0.01,100,20,10,100,231.60232000000002
0.01,100,20,20,5,231.88817999999998
0.01,100,20,20,10,231.76543999999998
0.01,100,20,20,20,231.76338
0.01,100,20,20,30,231.76338
0.01,100,20,20,100,231.76338
0.01,100,40,1,5,231.74926
0.01,100,40,1,10,231.57596000000004
0.01,100,40,1,20,231.57654000000002
0.01,100,40,1,30,231.57654000000002
0.01,100,40,1,100,231.57654000000002
0.01,100,40,5,5,231.76835999999997
0.01,100,40,5,10,231.58342000000002
0.01,100,40,5,20,231.5831
0.01,100,40,5,30,231.5831
0.01,100,40,5,100,231.5831
0.01,100,40,10,5,231.78782
0.01,100,40,10,10,231.61171999999996
0.01,100,40,10,20,231.60792
0.01,100,40,10,30,231.60792
0.01,100,40,10,100,231.60792
0.01,100,40,20,5,231.88817999999998
0.01,100,40,20,10,231.76543999999998
0.01,100,40,20,20,231.76338
0.01,100,40,20,30,231.76338
0.01,100,40,20,100,231.76338
0.01,200,2,1,5,85.90554
0.01,200,2,1,10,85.87776
0.01,200,2,1,20,86.11592
0.01,200,2,1,30,86.11222000000001
0.01,200,2,1,100,86.11244
0.01,200,2,5,5,85.91572000000001
0.01,200,2,5,10,85.71648
0.01,200,2,5,20,85.73893999999999
0.01,200,2,5,30,85.73893999999999
0.01,200,2,5,100,85.73893999999999
0.01,200,2,10,5,85.94131999999999
0.01,200,2,10,10,85.75898
0.01,200,2,10,20,85.76196
0.01,200,2,10,30,85.76196
0.01,200,2,10,100,85.76196
0.01,200,2,20,5,85.96632000000001
0.01,200,2,20,10,85.82494
0.01,200,2,20,20,85.82307999999999
0.01,200,2,20,30,85.82307999999999
0.01,200,2,20,100,85.82307999999999
0.01,200,6,1,5,85.90322
0.01,200,6,1,10,85.76856000000001
0.01,200,6,1,20,85.86992000000001
0.01,200,6,1,30,85.86958
0.01,200,6,1,100,85.86958
0.01,200,6,5,5,85.91572000000001
0.01,200,6,5,10,85.71648
0.01,200,6,5,20,85.73893999999999
0.01,200,6,5,30,85.73893999999999
0.01,200,6,5,100,85.73893999999999
0.01,200,6,10,5,85.94131999999999
0.01,200,6,10,10,85.75898
0.01,200,6,10,20,85.76196
0.01,200,6,10,30,85.76196
0.01,200,6,10,100,85.76196
0.01,200,6,20,5,85.96632000000001
0.01,200,6,20,10,85.82494
0.01,200,6,20,20,85.82307999999999
0.01,200,6,20,30,85.82307999999999
0.01,200,6,20,100,85.82307999999999
0.01,200,10,1,5,85.89508000000001
0.01,200,10,1,10,85.76598
0.01,200,10,1,20,85.83254000000001
0.01,200,10,1,30,85.83256
0.01,200,10,1,100,85.83256
0.01,200,10,5,5,85.91572000000001
0.01,200,10,5,10,85.71648
0.01,200,10,5,20,85.73893999999999
0.01,200,10,5,30,85.73893999999999
0.01,200,10,5,100,85.73893999999999
0.01,200,10,10,5,85.94131999999999
0.01,200,10,10,10,85.75898
0.01,200,10,10,20,85.76196
0.01,200,10,10,30,85.76196
0.01,200,10,10,100,85.76196
0.01,200,10,20,5,85.96632000000001
0.01,200,10,20,10,85.82494
0.01,200,10,20,20,85.82307999999999
0.01,200,10,20,30,85.82307999999999
0.01,200,10,20,100,85.82307999999999
0.01,200,20,1,5,85.87960000000001
0.01,200,20,1,10,85.7087
0.01,200,20,1,20,85.7086
0.01,200,20,1,30,85.7086
0.01,200,20,1,100,85.7086
0.01,200,20,5,5,85.91033999999999
0.01,200,20,5,10,85.7043
0.01,200,20,5,20,85.70752
0.01,200,20,5,30,85.70752
0.01,200,20,5,100,85.70752
0.01,200,20,10,5,85.94131999999999
0.01,200,20,10,10,85.75898
0.01,200,20,10,20,85.76196
0.01,200,20,10,30,85.76196
0.01,200,20,10,100,85.76196
0.01,200,20,20,5,85.96632000000001
0.01,200,20,20,10,85.82494
0.01,200,20,20,20,85.82307999999999
0.01,200,20,20,30,85.82307999999999
0.01,200,20,20,100,85.82307999999999
0.01,200,40,1,5,85.89154
0.01,200,40,1,10,85.71086
0.01,200,40,1,20,85.70736000000002
0.01,200,40,1,30,85.70736000000002
0.01,200,40,1,100,85.70736000000002
0.01,200,40,5,5,85.91386
0.01,200,40,5,10,85.71414
0.01,200,40,5,20,85.71086
0.01,200,40,5,30,85.71086
0.01,200,40,5,100,85.71086
0.01,200,40,10,5,85.93868
0.01,200,40,10,10,85.75528
0.01,200,40,10,20,85.74915999999999
0.01,200,40,10,30,85.74915999999999
0.01,200,40,10,100,85.74915999999999
0.01,200,40,20,5,85.96632000000001
0.01,200,40,20,10,85.82494
0.01,200,40,20,20,85.82307999999999
0.01,200,40,20,30,85.82307999999999
0.01,200,40,20,100,85.82307999999999
0.01,350,2,1,5,20.93446
0.01,350,2,1,10,21.153200000000002
0.01,350,2,1,20,21.475659999999998
0.01,350,2,1,30,21.47192
0.01,350,2,1,100,21.471359999999997
0.01,350,2,5,5,20.90438
0.01,350,2,5,10,20.8688
0.01,350,2,5,20,20.91788
0.01,350,2,5,30,20.918200000000002
0.01,350,2,5,100,20.918200000000002
0.01,350,2,10,5,20.947560000000003
0.01,350,2,10,10,20.884999999999998
0.01,350,2,10,20,20.89394
0.01,350,2,10,30,20.89394
0.01,350,2,10,100,20.89394
0.01,350,2,20,5,20.95776
0.01,350,2,20,10,20.88554
0.01,350,2,20,20,20.88484
0.01,350,2,20,30,20.88484
0.01,350,2,20,100,20.88484
0.01,350,6,1,5,20.942320000000002
0.01,350,6,1,10,21.00478
0.01,350,6,1,20,21.170160000000003
0.01,350,6,1,30,21.171699999999998
0.01,350,6,1,100,21.171699999999998
0.01,350,6,5,5,20.90438
0.01,350,6,5,10,20.8688
0.01,350,6,5,20,20.91788
0.01,350,6,5,30,20.918200000000002
0.01,350,6,5,100,20.918200000000002
0.01,350,6,10,5,20.947560000000003
0.01,350,6,10,10,20.884999999999998
0.01,350,6,10,20,20.89394
0.01,350,6,10,30,20.89394
0.01,350,6,10,100,20.89394
0.01,350,6,20,5,20.95776
0.01,350,6,20,10,20.88554
0.01,350,6,20,20,20.88484
0.01,350,6,20,30,20.88484
0.01,350,6,20,100,20.88484
0.01,350,10,1,5,20.92848
0.01,350,10,1,10,20.950920000000004
0.01,350,10,1,20,21.06718
0.01,350,10,1,30,21.06708
0.01,350,10,1,100,21.06708
0.01,350,10,5,5,20.90438
0.01,350,10,5,10,20.8688
0.01,350,10,5,20,20.91788
0.01,350,10,5,30,20.918200000000002
0.01,350,10,5,100,20.918200000000002
0.01,350,10,10,5,20.947560000000003
0.01,350,10,10,10,20.884999999999998
0.01,350,10,10,20,20.89394
0.01,350,10,10,30,20.89394
0.01,350,10,10,100,20.89394
0.01,350,10,20,5,20.95776
0.01,350,10,20,10,20.88554
0.01,350,10,20,20,20.88484
0.01,350,10,20,30,20.88484
0.01,350,10,20,100,20.88484
0.01,350,20,1,5,20.89998
0.01,350,20,1,10,20.90258
0.01,350,20,1,20,20.921860000000002
0.01,350,20,1,30,20.921860000000002
0.01,350,20,1,100,20.921860000000002
0.01,350,20,5,5,20.91712
0.01,350,20,5,10,20.855179999999997
0.01,350,20,5,20,20.869880000000002
0.01,350,20,5,30,20.86986
0.01,350,20,5,100,20.86986
0.01,350,20,10,5,20.947560000000003
0.01,350,20,10,10,20.884999999999998
0.01,350,20,10,20,20.89394
0.01,350,20,10,30,20.89394
0.01,350,20,10,100,20.89394
0.01,350,20,20,5,20.95776
0.01,350,20,20,10,20.88554
0.01,350,20,20,20,20.88484
0.01,350,20,20,30,20.88484
0.01,350,20,20,100,20.88484
0.01,350,40,1,5,20.90604
0.01,350,40,1,10,20.855040000000002
0.01,350,40,1,20,20.862540000000003
0.01,350,40,1,30,20.862540000000003
0.01,350,40,1,100,20.862540000000003
0.01,350,40,5,5,20.90744
0.01,350,40,5,10,20.82116
0.01,350,40,5,20,20.827619999999996
0.01,350,40,5,30,20.827619999999996
0.01,350,40,5,100,20.827619999999996
0.01,350,40,10,5,20.942379999999996
0.01,350,40,10,10,20.871119999999998
0.01,350,40,10,20,20.8649
0.01,350,40,10,30,20.8649
0.01,350,40,10,100,20.8649
0.01,350,40,20,5,20.95776
0.01,350,40,20,10,20.88554
0.01,350,40,20,20,20.88484
0.01,350,40,20,30,20.88484
0.01,350,40,20,100,20.88484
0.01,500,2,1,5,7.2764
0.01,500,2,1,10,7.614920000000001
0.01,500,2,1,20,8.05944
0.01,500,2,1,30,8.05494
0.01,500,2,1,100,8.05582
0.01,500,2,5,5,7.21986
0.01,500,2,5,10,7.1923
0.01,500,2,5,20,7.26114
0.01,500,2,5,30,7.260680000000001
0.01,500,2,5,100,7.260680000000001
0.01,500,2,10,5,7.255720000000001
0.01,500,2,10,10,7.115959999999999
0.01,500,2,10,20,7.124419999999999
0.01,500,2,10,30,7.125139999999999
0.01,500,2,10,100,7.125139999999999
0.01,500,2,20,5,7.44768
0.01,500,2,20,10,7.28398
0.01,500,2,20,20,7.286959999999999
0.01,500,2,20,30,7.286999999999999
0.01,500,2,20,100,7.286999999999999
0.01,500,6,1,5,7.270359999999999
0.01,500,6,1,10,7.478020000000001
0.01,500,6,1,20,7.71648
0.01,500,6,1,30,7.7229399999999995
0.01,500,6,1,100,7.7229399999999995
0.01,500,6,5,5,7.21986
0.01,500,6,5,10,7.1923
0.01,500,6,5,20,7.26114
0.01,500,6,5,30,7.260680000000001
0.01,500,6,5,100,7.260680000000001
0.01,500,6,10,5,7.255720000000001
0.01,500,6,10,10,7.115959999999999
0.01,500,6,10,20,7.124419999999999
0.01,500,6,10,30,7.125139999999999
0.01,500,6,10,100,7.125139999999999
0.01,500,6,20,5,7.44768
0.01,500,6,20,10,7.28398
0.01,500,6,20,20,7.286959999999999
0.01,500,6,20,30,7.286999999999999
0.01,500,6,20,100,7.286999999999999
0.01,500,10,1,5,7.253960000000001
0.01,500,10,1,10,7.3471
0.01,500,10,1,20,7.51018
0.01,500,10,1,30,7.5093000000000005
0.01,500,10,1,100,7.5093000000000005
0.01,500,10,5,5,7.21986
0.01,500,10,5,10,7.1923
0.01,500,10,5,20,7.26114
0.01,500,10,5,30,7.260680000000001
0.01,500,10,5,100,7.260680000000001
0.01,500,10,10,5,7.255720000000001
0.01,500,10,10,10,7.115959999999999
0.01,500,10,10,20,7.124419999999999
0.01,500,10,10,30,7.125139999999999
0.01,500,10,10,100,7.125139999999999
0.01,500,10,20,5,7.44768
0.01,500,10,20,10,7.28398
0.01,500,10,20,20,7.286959999999999
0.01,500,10,20,30,7.286999999999999
0.01,500,10,20,100,7.286999999999999
0.01,500,20,1,5,7.238720000000001
0.01,500,20,1,10,7.2375799999999995
0.01,500,20,1,20,7.294320000000001
0.01,500,20,1,30,7.294380000000001
0.01,500,20,1,100,7.294380000000001
0.01,500,20,5,5,7.2353000000000005
0.01,500,20,5,10,7.144799999999999
0.01,500,20,5,20,7.17218
0.01,500,20,5,30,7.17278
0.01,500,20,5,100,7.17278
0.01,500,20,10,5,7.255720000000001
0.01,500,20,10,10,7.115959999999999
0.01,500,20,10,20,7.124419999999999
0.01,500,20,10,30,7.125139999999999
0.01,500,20,10,100,7.125139999999999
0.01,500,20,20,5,7.44768
0.01,500,20,20,10,7.28398
0.01,500,20,20,20,7.286959999999999
0.01,500,20,20,30,7.286999999999999
0.01,500,20,20,100,7.286999999999999
0.01,500,40,1,5,7.22838
0.01,500,40,1,10,7.150239999999999
0.01,500,40,1,20,7.165900000000001
0.01,500,40,1,30,7.165900000000001
0.01,500,40,1,100,7.165900000000001
0.01,500,40,5,5,7.2086
0.01,500,40,5,10,7.09448
0.01,500,40,5,20,7.10178
0.01,500,40,5,30,7.101859999999999
0.01,500,40,5,100,7.101859999999999
0.01,500,40,10,5,7.24118
0.01,500,40,10,10,7.07672
0.01,500,40,10,20,7.07826
0.01,500,40,10,30,7.0783000000000005
0.01,500,40,10,100,7.0783000000000005
0.01,500,40,20,5,7.44768
0.01,500,40,20,10,7.28398
0.01,500,40,20,20,7.286959999999999
0.01,500,40,20,30,7.286999999999999
0.01,500,40,20,100,7.286999999999999
0.05,10,2,1,5,378.38302
0.05,10,2,1,10,378.25693999999993
0.05,10,2,1,20,378.283
0.05,10,2,1,30,378.28064
0.05,10,2,1,100,378.27976
0.05,10,2,5,5,378.41229999999996
0.05,10,2,5,10,378.2993
0.05,10,2,5,20,378.29984
0.05,10,2,5,30,378.29984
0.05,10,2,5,100,378.29984
0.05,10,2,10,5,378.42884
0.05,10,2,10,10,378.31038
0.05,10,2,10,20,378.31198000000006
0.05,10,2,10,30,378.31198000000006
0.05,10,2,10,100,378.31198000000006
0.05,10,2,20,5,378.5109
0.05,10,2,20,10,378.42652
0.05,10,2,20,20,378.425
0.05,10,2,20,30,378.425
0.05,10,2,20,100,378.425
0.05,10,6,1,5,378.37778
0.05,10,6,1,10,378.27002
0.05,10,6,1,20,378.28734
0.05,10,6,1,30,378.28734
0.05,10,6,1,100,378.28734
0.05,10,6,5,5,378.41229999999996
0.05,10,6,5,10,378.2993
0.05,10,6,5,20,378.29984
0.05,10,6,5,30,378.29984
0.05,10,6,5,100,378.29984
0.05,10,6,10,5,378.42884
0.05,10,6,10,10,378.31038
0.05,10,6,10,20,378.31198000000006
0.05,10,6,10,30,378.31198000000006
0.05,10,6,10,100,378.31198000000006
0.05,10,6,20,5,378.5109
0.05,10,6,20,10,378.42652
0.05,10,6,20,20,378.425
0.05,10,6,20,30,378.425
0.05,10,6,20,100,378.425
0.05,10,10,1,5,378.38590000000005
0.05,10,10,1,10,378.28394000000003
0.05,10,10,1,20,378.28607999999997
0.05,10,10,1,30,378.28607999999997
0.05,10,10,1,100,378.28607999999997
0.05,10,10,5,5,378.41229999999996
0.05,10,10,5,10,378.2993
0.05,10,10,5,20,378.29984
0.05,10,10,5,30,378.29984
0.05,10,10,5,100,378.29984
0.05,10,10,10,5,378.42884
0.05,10,10,10,10,378.31038
0.05,10,10,10,20,378.31198000000006
0.05,10,10,10,30,378.31198000000006
0.05,10,10,10,100,378.31198000000006
0.05,10,10,20,5,378.5109
0.05,10,10,20,10,378.42652
0.05,10,10,20,20,378.425
0.05,10,10,20,30,378.425
0.05,10,10,20,100,378.425
0.05,10,20,1,5,378.39242
0.05,10,20,1,10,378.27786000000003
0.05,10,20,1,20,378.2762000000001
0.05,10,20,1,30,378.2762000000001
0.05,10,20,1,100,378.2762000000001
0.05,10,20,5,5,378.41186000000005
0.05,10,20,5,10,378.297
0.05,10,20,5,20,378.29438
0.05,10,20,5,30,378.29438
0.05,10,20,5,100,378.29438
0.05,10,20,10,5,378.42884
0.05,10,20,10,10,378.31038
0.05,10,20,10,20,378.31198000000006
0.05,10,20,10,30,378.31198000000006
0.05,10,20,10,100,378.31198000000006
0.05,10,20,20,5,378.5109
0.05,10,20,20,10,378.42652
0.05,10,20,20,20,378.425
0.05,10,20,20,30,378.425
0.05,10,20,20,100,378.425
0.05,10,40,1,5,378.40722
0.05,10,40,1,10,378.29740000000004
0.05,10,40,1,20,378.29882
0.05,10,40,1,30,378.29882
0.05,10,40,1,100,378.29882
0.05,10,40,5,5,378.41842
0.05,10,40,5,10,378.30254
0.05,10,40,5,20,378.30427999999995
0.05,10,40,5,30,378.30427999999995
0.05,10,40,5,100,378.30427999999995
0.05,10,40,10,5,378.42947999999996
0.05,10,40,10,10,378.3181000000001
0.05,10,40,10,20,378.3186
0.05,10,40,10,30,378.3186
0.05,10,40,10,100,378.3186
0.05,10,40,20,5,378.5109
0.05,10,40,20,10,378.42652
0.05,10,40,20,20,378.425
0.05,10,40,20,30,378.425
0.05,10,40,20,100,378.425
0.05,30,2,1,5,136.46232
0.05,30,2,1,10,136.3324
0.05,30,2,1,20,136.49355999999997
0.05,30,2,1,30,136.48882
0.05,30,2,1,100,136.48906000000002
0.05,30,2,5,5,136.48071999999996
0.05,30,2,5,10,136.27447999999998
0.05,30,2,5,20,136.28106
0.05,30,2,5,30,136.28106
0.05,30,2,5,100,136.28106
0.05,30,2,10,5,136.51298000000003
0.05,30,2,10,10,136.31606000000002
0.05,30,2,10,20,136.31778
0.05,30,2,10,30,136.31778
0.05,30,2,10,100,136.31778
0.05,30,2,20,5,136.54664
0.05,30,2,20,10,136.41129999999998
0.05,30,2,20,20,136.40975999999998
0.05,30,2,20,30,136.40975999999998
0.05,30,2,20,100,136.40975999999998
0.05,30,6,1,5,136.45056
0.05,30,6,1,10,136.28036
0.05,30,6,1,20,136.3444
0.05,30,6,1,30,136.34466000000003
