alpha,fit_intercept,copy_X,max_iter,tol,solver,MMRE-
0.001,False,True,5000,0.0001,sag,86.34378000000001
0.001,False,True,5000,0.0001,saga,84.24168
0.001,False,True,5000,0.001,auto,134.94432
0.001,False,True,5000,0.001,svd,134.94432
0.001,False,True,5000,0.001,cholesky,134.94432
0.001,False,True,5000,0.001,lsqr,88.78278
0.001,False,True,5000,0.001,sparse_cg,151.67016
0.001,False,True,5000,0.001,sag,84.34291999999999
0.001,False,True,5000,0.001,saga,86.7723
0.001,False,True,5000,0.01,auto,134.94432
0.001,False,True,5000,0.01,svd,134.94432
0.001,False,True,5000,0.01,cholesky,134.94432
0.001,False,True,5000,0.01,lsqr,88.78278
0.001,False,True,5000,0.01,sparse_cg,158.28501999999997
0.001,False,True,5000,0.01,sag,88.32216000000001
0.001,False,True,5000,0.01,saga,88.49568000000001
0.001,False,True,5000,0.1,auto,134.94432
0.001,False,True,5000,0.1,svd,134.94432
0.001,False,True,5000,0.1,cholesky,134.94432
0.001,False,True,5000,0.1,lsqr,88.78278
0.001,False,True,5000,0.1,sparse_cg,88.78278
0.001,False,True,5000,0.1,sag,88.88618
0.001,False,True,5000,0.1,saga,88.89804000000001
0.001,False,True,15000,0.0001,auto,134.94432
0.001,False,True,15000,0.0001,svd,134.94432
0.001,False,True,15000,0.0001,cholesky,134.94432
0.001,False,True,15000,0.0001,lsqr,153.89538
0.001,False,True,15000,0.0001,sparse_cg,151.67016
0.001,False,True,15000,0.0001,sag,89.37012
0.001,False,True,15000,0.0001,saga,85.92134000000001
0.001,False,True,15000,0.001,auto,134.94432
0.001,False,True,15000,0.001,svd,134.94432
0.001,False,True,15000,0.001,cholesky,134.94432
0.001,False,True,15000,0.001,lsqr,88.78278
0.001,False,True,15000,0.001,sparse_cg,151.67016
0.001,False,True,15000,0.001,sag,84.34344
0.001,False,True,15000,0.001,saga,86.74716000000001
0.001,False,True,15000,0.01,auto,134.94432
0.001,False,True,15000,0.01,svd,134.94432
0.001,False,True,15000,0.01,cholesky,134.94432
0.001,False,True,15000,0.01,lsqr,88.78278
0.001,False,True,15000,0.01,sparse_cg,158.28501999999997
0.001,False,True,15000,0.01,sag,88.34434
0.001,False,True,15000,0.01,saga,88.56546
0.001,False,True,15000,0.1,auto,134.94432
0.001,False,True,15000,0.1,svd,134.94432
0.001,False,True,15000,0.1,cholesky,134.94432
0.001,False,True,15000,0.1,lsqr,88.78278
0.001,False,True,15000,0.1,sparse_cg,88.78278
0.001,False,True,15000,0.1,sag,89.80409999999999
0.001,False,True,15000,0.1,saga,88.73393999999999
0.001,False,True,20000,0.0001,auto,134.94432
0.001,False,True,20000,0.0001,svd,134.94432
0.001,False,True,20000,0.0001,cholesky,134.94432
0.001,False,True,20000,0.0001,lsqr,153.89538
0.001,False,True,20000,0.0001,sparse_cg,151.67016
0.001,False,True,20000,0.0001,sag,89.37010000000001
0.001,False,True,20000,0.0001,saga,85.92162
0.001,False,True,20000,0.001,auto,134.94432
0.001,False,True,20000,0.001,svd,134.94432
0.001,False,True,20000,0.001,cholesky,134.94432
0.001,False,True,20000,0.001,lsqr,88.78278
0.001,False,True,20000,0.001,sparse_cg,151.67016
0.001,False,True,20000,0.001,sag,84.34147999999999
0.001,False,True,20000,0.001,saga,86.77808
0.001,False,True,20000,0.01,auto,134.94432
0.001,False,True,20000,0.01,svd,134.94432
0.001,False,True,20000,0.01,cholesky,134.94432
0.001,False,True,20000,0.01,lsqr,88.78278
0.001,False,True,20000,0.01,sparse_cg,158.28501999999997
0.001,False,True,20000,0.01,sag,88.25504
0.001,False,True,20000,0.01,saga,88.56718000000001
0.001,False,True,20000,0.1,auto,134.94432
0.001,False,True,20000,0.1,svd,134.94432
0.001,False,True,20000,0.1,cholesky,134.94432
0.001,False,True,20000,0.1,lsqr,88.78278
0.001,False,True,20000,0.1,sparse_cg,88.78278
0.001,False,True,20000,0.1,sag,88.69406000000001
0.001,False,True,20000,0.1,saga,88.79513999999999
0.001,False,True,50000,0.0001,auto,134.94432
0.001,False,True,50000,0.0001,svd,134.94432
0.001,False,True,50000,0.0001,cholesky,134.94432
0.001,False,True,50000,0.0001,lsqr,153.89538
0.001,False,True,50000,0.0001,sparse_cg,151.67016
0.001,False,True,50000,0.0001,sag,89.37042
0.001,False,True,50000,0.0001,saga,85.92112
0.001,False,True,50000,0.001,auto,134.94432
0.001,False,True,50000,0.001,svd,134.94432
0.001,False,True,50000,0.001,cholesky,134.94432
0.001,False,True,50000,0.001,lsqr,88.78278
0.001,False,True,50000,0.001,sparse_cg,151.67016
0.001,False,True,50000,0.001,sag,84.3426
0.001,False,True,50000,0.001,saga,86.78688000000001
0.001,False,True,50000,0.01,auto,134.94432
0.001,False,True,50000,0.01,svd,134.94432
0.001,False,True,50000,0.01,cholesky,134.94432
0.001,False,True,50000,0.01,lsqr,88.78278
0.001,False,True,50000,0.01,sparse_cg,158.28501999999997
0.001,False,True,50000,0.01,sag,88.36258000000001
0.001,False,True,50000,0.01,saga,88.6191
0.001,False,True,50000,0.1,auto,134.94432
0.001,False,True,50000,0.1,svd,134.94432
0.001,False,True,50000,0.1,cholesky,134.94432
0.001,False,True,50000,0.1,lsqr,88.78278
0.001,False,True,50000,0.1,sparse_cg,88.78278
0.001,False,True,50000,0.1,sag,89.59261999999998
0.001,False,True,50000,0.1,saga,88.7757
0.001,False,False,5000,0.0001,auto,134.94432
0.001,False,False,5000,0.0001,svd,134.94432
0.001,False,False,5000,0.0001,cholesky,134.94432
0.001,False,False,5000,0.0001,lsqr,153.89538
0.001,False,False,5000,0.0001,sparse_cg,151.67016
0.001,False,False,5000,0.0001,sag,86.34434
0.001,False,False,5000,0.0001,saga,84.24198
0.001,False,False,5000,0.001,auto,134.94432
0.001,False,False,5000,0.001,svd,134.94432
0.001,False,False,5000,0.001,cholesky,134.94432
0.001,False,False,5000,0.001,lsqr,88.78278
0.001,False,False,5000,0.001,sparse_cg,151.67016
0.001,False,False,5000,0.001,sag,84.34214
0.001,False,False,5000,0.001,saga,86.78108
0.001,False,False,5000,0.01,auto,134.94432
0.001,False,False,5000,0.01,svd,134.94432
0.001,False,False,5000,0.01,cholesky,134.94432
0.001,False,False,5000,0.01,lsqr,88.78278
0.001,False,False,5000,0.01,sparse_cg,158.28501999999997
0.001,False,False,5000,0.01,sag,88.34072
0.001,False,False,5000,0.01,saga,88.49723999999999
0.001,False,False,5000,0.1,auto,134.94432
0.001,False,False,5000,0.1,svd,134.94432
0.001,False,False,5000,0.1,cholesky,134.94432
0.001,False,False,5000,0.1,lsqr,88.78278
0.001,False,False,5000,0.1,sparse_cg,88.78278
0.001,False,False,5000,0.1,sag,88.77372
0.001,False,False,5000,0.1,saga,88.79657999999999
0.001,False,False,15000,0.0001,auto,134.94432
0.001,False,False,15000,0.0001,svd,134.94432
0.001,False,False,15000,0.0001,cholesky,134.94432
0.001,False,False,15000,0.0001,lsqr,153.89538
0.001,False,False,15000,0.0001,sparse_cg,151.67016
0.001,False,False,15000,0.0001,sag,89.37082000000001
0.001,False,False,15000,0.0001,saga,85.9217
0.001,False,False,15000,0.001,auto,134.94432
0.001,False,False,15000,0.001,svd,134.94432
0.001,False,False,15000,0.001,cholesky,134.94432
0.001,False,False,15000,0.001,lsqr,88.78278
0.001,False,False,15000,0.001,sparse_cg,151.67016
0.001,False,False,15000,0.001,sag,84.34284
0.001,False,False,15000,0.001,saga,86.77646
0.001,False,False,15000,0.01,auto,134.94432
0.001,False,False,15000,0.01,svd,134.94432
0.001,False,False,15000,0.01,cholesky,134.94432
0.001,False,False,15000,0.01,lsqr,88.78278
0.001,False,False,15000,0.01,sparse_cg,158.28501999999997
0.001,False,False,15000,0.01,sag,88.24392
0.001,False,False,15000,0.01,saga,88.58707999999999
0.001,False,False,15000,0.1,auto,134.94432
0.001,False,False,15000,0.1,svd,134.94432
0.001,False,False,15000,0.1,cholesky,134.94432
0.001,False,False,15000,0.1,lsqr,88.78278
0.001,False,False,15000,0.1,sparse_cg,88.78278
0.001,False,False,15000,0.1,sag,87.99249999999999
