Alpha,fit_intercept,copy_X,Max_iter,Tol,solver,MMRE-
0.001,True,True,50000,0.01,lsqr,147.21318
0.001,True,True,50000,0.01,sparse_cg,147.16642
0.001,True,True,50000,0.01,sag,146.80077999999997
0.001,True,True,50000,0.01,saga,147.62156
0.001,True,True,50000,0.1,auto,147.43225999999999
0.001,True,True,50000,0.1,svd,147.43225999999999
0.001,True,True,50000,0.1,cholesky,147.43225999999999
0.001,True,True,50000,0.1,lsqr,146.76680000000002
0.001,True,True,50000,0.1,sparse_cg,148.351
0.001,True,True,50000,0.1,sag,156.88986
0.001,True,True,50000,0.1,saga,146.07092
0.001,True,False,5000,0.0001,auto,147.43225999999999
0.001,True,False,5000,0.0001,svd,147.43225999999999
0.001,True,False,5000,0.0001,cholesky,147.43225999999999
0.001,True,False,5000,0.0001,lsqr,147.43022000000002
0.001,True,False,5000,0.0001,sparse_cg,147.43022000000002
0.001,True,False,5000,0.0001,sag,147.43663999999998
0.001,True,False,5000,0.0001,saga,147.43634
0.001,True,False,5000,0.001,auto,147.43225999999999
0.001,True,False,5000,0.001,svd,147.43225999999999
0.001,True,False,5000,0.001,cholesky,147.43225999999999
0.001,True,False,5000,0.001,lsqr,147.44986
0.001,True,False,5000,0.001,sparse_cg,147.44986
0.001,True,False,5000,0.001,sag,147.50086000000002
0.001,True,False,5000,0.001,saga,147.41976
0.001,True,False,5000,0.01,auto,147.43225999999999
0.001,True,False,5000,0.01,svd,147.43225999999999
0.001,True,False,5000,0.01,cholesky,147.43225999999999
0.001,True,False,5000,0.01,lsqr,147.21318
0.001,True,False,5000,0.01,sparse_cg,147.16642
0.001,True,False,5000,0.01,sag,147.8444
0.001,True,False,5000,0.01,saga,147.48226000000003
0.001,True,False,5000,0.1,auto,147.43225999999999
0.001,True,False,5000,0.1,svd,147.43225999999999
0.001,True,False,5000,0.1,cholesky,147.43225999999999
0.001,True,False,5000,0.1,lsqr,146.76680000000002
0.001,True,False,5000,0.1,sparse_cg,148.351
0.001,True,False,5000,0.1,sag,156.97664
0.001,True,False,5000,0.1,saga,144.76112
0.001,True,False,15000,0.0001,auto,147.43225999999999
0.001,True,False,15000,0.0001,svd,147.43225999999999
0.001,True,False,15000,0.0001,cholesky,147.43225999999999
0.001,True,False,15000,0.0001,lsqr,147.43022000000002
0.001,True,False,15000,0.0001,sparse_cg,147.43022000000002
0.001,True,False,15000,0.0001,sag,147.42982
0.001,True,False,15000,0.0001,saga,147.4405
0.001,True,False,15000,0.001,auto,147.43225999999999
0.001,True,False,15000,0.001,svd,147.43225999999999
0.001,True,False,15000,0.001,cholesky,147.43225999999999
0.001,True,False,15000,0.001,lsqr,147.44986
0.001,True,False,15000,0.001,sparse_cg,147.44986
0.001,True,False,15000,0.001,sag,147.49705999999998
0.001,True,False,15000,0.001,saga,147.41842
0.001,True,False,15000,0.01,auto,147.43225999999999
0.001,True,False,15000,0.01,svd,147.43225999999999
0.001,True,False,15000,0.01,cholesky,147.43225999999999
0.001,True,False,15000,0.01,lsqr,147.21318
0.001,True,False,15000,0.01,sparse_cg,147.16642
0.001,True,False,15000,0.01,sag,148.2984
0.001,True,False,15000,0.01,saga,148.87597999999997
0.001,True,False,15000,0.1,auto,147.43225999999999
0.001,True,False,15000,0.1,svd,147.43225999999999
0.001,True,False,15000,0.1,cholesky,147.43225999999999
0.001,True,False,15000,0.1,lsqr,146.76680000000002
0.001,True,False,15000,0.1,sparse_cg,148.351
0.001,True,False,15000,0.1,sag,155.17984
0.001,True,False,15000,0.1,saga,147.97660000000002
0.001,True,False,20000,0.0001,auto,147.43225999999999
0.001,True,False,20000,0.0001,svd,147.43225999999999
0.001,True,False,20000,0.0001,cholesky,147.43225999999999
0.001,True,False,20000,0.0001,lsqr,147.43022000000002
0.001,True,False,20000,0.0001,sparse_cg,147.43022000000002
0.001,True,False,20000,0.0001,sag,147.43116
0.001,True,False,20000,0.0001,saga,147.43225999999999
0.001,True,False,20000,0.001,auto,147.43225999999999
0.001,True,False,20000,0.001,svd,147.43225999999999
0.001,True,False,20000,0.001,cholesky,147.43225999999999
0.001,True,False,20000,0.001,lsqr,147.44986
0.001,True,False,20000,0.001,sparse_cg,147.44986
0.001,True,False,20000,0.001,sag,147.44004
0.001,True,False,20000,0.001,saga,147.43436000000003
0.001,True,False,20000,0.01,auto,147.43225999999999
0.001,True,False,20000,0.01,svd,147.43225999999999
0.001,True,False,20000,0.01,cholesky,147.43225999999999
0.001,True,False,20000,0.01,lsqr,147.21318
0.001,True,False,20000,0.01,sparse_cg,147.16642
0.001,True,False,20000,0.01,sag,148.29752000000002
0.001,True,False,20000,0.01,saga,147.60776
0.001,True,False,20000,0.1,auto,147.43225999999999
0.001,True,False,20000,0.1,svd,147.43225999999999
0.001,True,False,20000,0.1,cholesky,147.43225999999999
0.001,True,False,20000,0.1,lsqr,146.76680000000002
0.001,True,False,20000,0.1,sparse_cg,148.351
0.001,True,False,20000,0.1,sag,146.08436
0.001,True,False,20000,0.1,saga,149.37063999999998
0.001,True,False,50000,0.0001,auto,147.43225999999999
0.001,True,False,50000,0.0001,svd,147.43225999999999
0.001,True,False,50000,0.0001,cholesky,147.43225999999999
0.001,True,False,50000,0.0001,lsqr,147.43022000000002
0.001,True,False,50000,0.0001,sparse_cg,147.43022000000002
0.001,True,False,50000,0.0001,sag,147.43200000000002
0.001,True,False,50000,0.0001,saga,147.43027999999998
0.001,True,False,50000,0.001,auto,147.43225999999999
0.001,True,False,50000,0.001,svd,147.43225999999999
0.001,True,False,50000,0.001,cholesky,147.43225999999999
0.001,True,False,50000,0.001,lsqr,147.44986
0.001,True,False,50000,0.001,sparse_cg,147.44986
0.001,True,False,50000,0.001,sag,147.51724
0.001,True,False,50000,0.001,saga,147.46854000000002
0.001,True,False,50000,0.01,auto,147.43225999999999
0.001,True,False,50000,0.01,svd,147.43225999999999
0.001,True,False,50000,0.01,cholesky,147.43225999999999
0.001,True,False,50000,0.01,lsqr,147.21318
0.001,True,False,50000,0.01,sparse_cg,147.16642
0.001,True,False,50000,0.01,sag,148.58876
0.001,True,False,50000,0.01,saga,147.67058
0.001,True,False,50000,0.1,auto,147.43225999999999
0.001,True,False,50000,0.1,svd,147.43225999999999
0.001,True,False,50000,0.1,cholesky,147.43225999999999
0.001,True,False,50000,0.1,lsqr,146.76680000000002
0.001,True,False,50000,0.1,sparse_cg,148.351
0.001,True,False,50000,0.1,sag,154.27544
0.001,True,False,50000,0.1,saga,147.7823
0.001,False,True,5000,0.0001,auto,171.81576
0.001,False,True,5000,0.0001,svd,171.81576
0.001,False,True,5000,0.0001,cholesky,171.81576
0.001,False,True,5000,0.0001,lsqr,171.83437999999998
0.001,False,True,5000,0.0001,sparse_cg,171.83594000000002
0.001,False,True,5000,0.0001,sag,171.82462
0.001,False,True,5000,0.0001,saga,171.81518
0.001,False,True,5000,0.001,auto,171.81576
0.001,False,True,5000,0.001,svd,171.81576
0.001,False,True,5000,0.001,cholesky,171.81576
