alpha,fit_intercept,copy_X,max_iter,tol,MMRE-
0.1,True,True,5000,1e-05,517.6844799999999
0.1,True,True,5000,0.0001,517.6844799999999
0.1,True,True,5000,0.001,517.6849199999999
0.1,True,True,5000,0.01,517.6915799999999
0.1,True,True,5000,0.1,517.70252
0.1,True,True,15000,1e-05,517.6844799999999
0.1,True,True,15000,0.0001,517.6844799999999
0.1,True,True,15000,0.001,517.6849199999999
0.1,True,True,15000,0.01,517.6915799999999
0.1,True,True,15000,0.1,517.70252
0.1,True,True,20000,1e-05,517.6844799999999
0.1,True,True,20000,0.0001,517.6844799999999
0.1,True,True,20000,0.001,517.6849199999999
0.1,True,True,20000,0.01,517.6915799999999
0.1,True,True,20000,0.1,517.70252
0.1,True,False,500,1e-05,517.6844799999999
0.1,True,False,500,0.0001,517.6844799999999
0.1,True,False,500,0.001,517.6849199999999
0.1,True,False,500,0.01,517.6915799999999
0.1,True,False,500,0.1,517.70252
0.1,True,False,1000,1e-05,517.6844799999999
0.1,True,False,1000,0.0001,517.6844799999999
0.1,True,False,1000,0.001,517.6849199999999
0.1,True,False,1000,0.01,517.6915799999999
0.1,True,False,1000,0.1,517.70252
0.1,True,False,2000,1e-05,517.6844799999999
0.1,True,False,2000,0.0001,517.6844799999999
0.1,True,False,2000,0.001,517.6849199999999
0.1,True,False,2000,0.01,517.6915799999999
0.1,True,False,2000,0.1,517.70252
0.1,True,False,5000,1e-05,517.6844799999999
0.1,True,False,5000,0.0001,517.6844799999999
0.1,True,False,5000,0.001,517.6849199999999
0.1,True,False,5000,0.01,517.6915799999999
0.1,True,False,5000,0.1,517.70252
0.1,True,False,15000,1e-05,517.6844799999999
0.1,True,False,15000,0.0001,517.6844799999999
0.1,True,False,15000,0.001,517.6849199999999
0.1,True,False,15000,0.01,517.6915799999999
0.1,True,False,15000,0.1,517.70252
0.1,True,False,20000,1e-05,517.6844799999999
0.1,True,False,20000,0.0001,517.6844799999999
0.1,True,False,20000,0.001,517.6849199999999
0.1,True,False,20000,0.01,517.6915799999999
0.1,True,False,20000,0.1,517.70252
0.1,False,True,500,1e-05,72.51894
0.1,False,True,500,0.0001,72.51624
0.1,False,True,500,0.001,72.51888
0.1,False,True,500,0.01,72.60912
0.1,False,True,500,0.1,76.07043999999999
0.1,False,True,1000,1e-05,72.51894
0.1,False,True,1000,0.0001,72.51624
0.1,False,True,1000,0.001,72.51888
0.1,False,True,1000,0.01,72.60912
0.1,False,True,1000,0.1,76.07043999999999
0.1,False,True,2000,1e-05,72.51894
0.1,False,True,2000,0.0001,72.51624
0.1,False,True,2000,0.001,72.51888
0.1,False,True,2000,0.01,72.60912
0.1,False,True,2000,0.1,76.07043999999999
0.1,False,True,5000,1e-05,72.51894
0.1,False,True,5000,0.0001,72.51624
0.1,False,True,5000,0.001,72.51888
0.1,False,True,5000,0.01,72.60912
0.1,False,True,5000,0.1,76.07043999999999
0.1,False,True,15000,1e-05,72.51894
0.1,False,True,15000,0.0001,72.51624
0.1,False,True,15000,0.001,72.51888
0.1,False,True,15000,0.01,72.60912
0.1,False,True,15000,0.1,76.07043999999999
0.1,False,True,20000,1e-05,72.51894
0.1,False,True,20000,0.0001,72.51624
0.1,False,True,20000,0.001,72.51888
0.1,False,True,20000,0.01,72.60912
0.1,False,True,20000,0.1,76.07043999999999
0.1,False,False,500,1e-05,72.51894
0.1,False,False,500,0.0001,72.51624
0.1,False,False,500,0.001,72.51888
0.1,False,False,500,0.01,72.60912
0.1,False,False,500,0.1,76.07043999999999
0.1,False,False,1000,1e-05,72.51894
0.1,False,False,1000,0.0001,72.51624
0.1,False,False,1000,0.001,72.51888
0.1,False,False,1000,0.01,72.60912
