Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.01,30,2,1,10,11.46612
0.01,30,2,1,20,11.21054
0.01,30,2,1,30,11.18984
0.01,30,2,1,100,11.19146
0.01,30,2,5,5,11.86186
0.01,30,2,5,10,11.53992
0.01,30,2,5,20,11.37686
0.01,30,2,5,30,11.37804
0.01,30,2,5,100,11.37526
0.01,30,2,10,5,11.87022
0.01,30,2,10,10,11.56546
0.01,30,2,10,20,11.50072
0.01,30,2,10,30,11.50186
0.01,30,2,10,100,11.5009
0.01,30,2,20,5,11.88446
0.01,30,2,20,10,11.66282
0.01,30,2,20,20,11.64422
0.01,30,2,20,30,11.64418
0.01,30,2,20,100,11.6442
0.01,30,6,1,5,11.87994
0.01,30,6,1,10,11.47518
0.01,30,6,1,20,11.22046
0.01,30,6,1,30,11.20414
0.01,30,6,1,100,11.20222
0.01,30,6,5,5,11.86162
0.01,30,6,5,10,11.53872
0.01,30,6,5,20,11.37546
0.01,30,6,5,30,11.37592
0.01,30,6,5,100,11.37434
0.01,30,6,10,5,11.87028
0.01,30,6,10,10,11.5658
0.01,30,6,10,20,11.50168
0.01,30,6,10,30,11.5004
0.01,30,6,10,100,11.50154
0.01,30,6,20,5,11.88446
0.01,30,6,20,10,11.66282
0.01,30,6,20,20,11.6442
0.01,30,6,20,30,11.64418
0.01,30,6,20,100,11.64422
0.01,30,10,1,5,11.88724
0.01,30,10,1,10,11.50788
0.01,30,10,1,20,11.29638
0.01,30,10,1,30,11.2836
0.01,30,10,1,100,11.28154
0.01,30,10,5,5,11.86192
0.01,30,10,5,10,11.53978
0.01,30,10,5,20,11.37622
0.01,30,10,5,30,11.37596
0.01,30,10,5,100,11.37784
0.01,30,10,10,5,11.87028
0.01,30,10,10,10,11.56508
0.01,30,10,10,20,11.50058
0.01,30,10,10,30,11.50092
0.01,30,10,10,100,11.50006
0.01,30,10,20,5,11.88446
0.01,30,10,20,10,11.66282
0.01,30,10,20,20,11.64358
0.01,30,10,20,30,11.64418
0.01,30,10,20,100,11.6436
0.01,30,20,1,5,11.88746
0.01,30,20,1,10,11.53904
0.01,30,20,1,20,11.38672
0.01,30,20,1,30,11.38458
0.01,30,20,1,100,11.3832
0.01,30,20,5,5,11.86404
0.01,30,20,5,10,11.56264
0.01,30,20,5,20,11.45804
0.01,30,20,5,30,11.45858
0.01,30,20,5,100,11.45878
0.01,30,20,10,5,11.87024
0.01,30,20,10,10,11.56582
0.01,30,20,10,20,11.50142
0.01,30,20,10,30,11.49994
0.01,30,20,10,100,11.50138
0.01,30,20,20,5,11.88446
0.01,30,20,20,10,11.66282
0.01,30,20,20,20,11.64418
0.01,30,20,20,30,11.64422
0.01,30,20,20,100,11.64358
0.01,30,40,1,5,11.88886
0.01,30,40,1,10,11.60504
0.01,30,40,1,20,11.5224
0.01,30,40,1,30,11.52346
0.01,30,40,1,100,11.52358
0.01,30,40,5,5,11.87326
0.01,30,40,5,10,11.61336
0.01,30,40,5,20,11.56848
0.01,30,40,5,30,11.56844
0.01,30,40,5,100,11.56842
0.01,30,40,10,5,11.87288
0.01,30,40,10,10,11.633
0.01,30,40,10,20,11.60078
0.01,30,40,10,30,11.60094
0.01,30,40,10,100,11.60094
0.01,30,40,20,5,11.88446
0.01,30,40,20,10,11.66282
0.01,30,40,20,20,11.6436
0.01,30,40,20,30,11.6436
0.01,30,40,20,100,11.64358
0.01,50,2,1,5,11.35946
0.01,50,2,1,10,10.81764
0.01,50,2,1,20,10.51672
0.01,50,2,1,30,10.49638
0.01,50,2,1,100,10.50128
0.01,50,2,5,5,11.34918
0.01,50,2,5,10,10.86124
0.01,50,2,5,20,10.62906
0.01,50,2,5,30,10.6341
0.01,50,2,5,100,10.63522
0.01,50,2,10,5,11.3541
0.01,50,2,10,10,10.90182
0.01,50,2,10,20,10.80478
0.01,50,2,10,30,10.80386
0.01,50,2,10,100,10.8036
0.01,50,2,20,5,11.36802
0.01,50,2,20,10,11.05654
0.01,50,2,20,20,11.03132
0.01,50,2,20,30,11.03128
0.01,50,2,20,100,11.0313
0.01,50,6,1,5,11.36772
0.01,50,6,1,10,10.81794
0.01,50,6,1,20,10.45326
0.01,50,6,1,30,10.44844
0.01,50,6,1,100,10.44384
0.01,50,6,5,5,11.34912
0.01,50,6,5,10,10.86392
0.01,50,6,5,20,10.62558
0.01,50,6,5,30,10.63504
0.01,50,6,5,100,10.6304
0.01,50,6,10,5,11.35408
0.01,50,6,10,10,10.90128
0.01,50,6,10,20,10.804
0.01,50,6,10,30,10.80322
0.01,50,6,10,100,10.80196
0.01,50,6,20,5,11.36802
0.01,50,6,20,10,11.05654
0.01,50,6,20,20,11.03036
0.01,50,6,20,30,11.0313
0.01,50,6,20,100,11.03036
0.01,50,10,1,5,11.37698
0.01,50,10,1,10,10.84456
0.01,50,10,1,20,10.5372
0.01,50,10,1,30,10.5368
0.01,50,10,1,100,10.53722
0.01,50,10,5,5,11.34868
0.01,50,10,5,10,10.86618
0.01,50,10,5,20,10.62712
0.01,50,10,5,30,10.635
0.01,50,10,5,100,10.6334
0.01,50,10,10,5,11.35414
0.01,50,10,10,10,10.9024
0.01,50,10,10,20,10.80204
0.01,50,10,10,30,10.80358
0.01,50,10,10,100,10.80382
0.01,50,10,20,5,11.36802
0.01,50,10,20,10,11.05654
0.01,50,10,20,20,11.03012
0.01,50,10,20,30,11.03038
0.01,50,10,20,100,11.0313
0.01,50,20,1,5,11.38276
0.01,50,20,1,10,10.88976
0.01,50,20,1,20,10.66366
0.01,50,20,1,30,10.66454
0.01,50,20,1,100,10.66674
0.01,50,20,5,5,11.3587
0.01,50,20,5,10,10.9123
0.01,50,20,5,20,10.7552
0.01,50,20,5,30,10.7554
0.01,50,20,5,100,10.75666
0.01,50,20,10,5,11.3541
0.01,50,20,10,10,10.90144
0.01,50,20,10,20,10.80494
0.01,50,20,10,30,10.8039
0.01,50,20,10,100,10.80394
0.01,50,20,20,5,11.36802
0.01,50,20,20,10,11.05654
0.01,50,20,20,20,11.0313
0.01,50,20,20,30,11.0301
0.01,50,20,20,100,11.03158
0.01,50,40,1,5,11.39022
0.01,50,40,1,10,10.973
0.01,50,40,1,20,10.84836
0.01,50,40,1,30,10.84276
0.01,50,40,1,100,10.84278
0.01,50,40,5,5,11.37556
0.01,50,40,5,10,10.9801
0.01,50,40,5,20,10.9096
0.01,50,40,5,30,10.90968
0.01,50,40,5,100,10.9096
0.01,50,40,10,5,11.36384
0.01,50,40,10,10,11.0013
0.01,50,40,10,20,10.95286
0.01,50,40,10,30,10.95248
0.01,50,40,10,100,10.95274
0.01,50,40,20,5,11.36802
0.01,50,40,20,10,11.05658
0.01,50,40,20,20,11.0313
0.01,50,40,20,30,11.0313
0.01,50,40,20,100,11.0301
0.01,100,2,1,5,10.49784
0.01,100,2,1,10,9.7076
0.01,100,2,1,20,9.60862
0.01,100,2,1,30,9.60606
0.01,100,2,1,100,9.60656
0.01,100,2,5,5,10.4753
0.01,100,2,5,10,9.73548
0.01,100,2,5,20,9.39232
0.01,100,2,5,30,9.40148
0.01,100,2,5,100,9.40374
0.01,100,2,10,5,10.47704
0.01,100,2,10,10,9.80304
0.01,100,2,10,20,9.63712
0.01,100,2,10,30,9.63734
0.01,100,2,10,100,9.63926
0.01,100,2,20,5,10.49732
0.01,100,2,20,10,10.04112
0.01,100,2,20,20,9.99768
0.01,100,2,20,30,9.99752
0.01,100,2,20,100,9.99822
0.01,100,6,1,5,10.5011
0.01,100,6,1,10,9.70468
0.01,100,6,1,20,9.36332
0.01,100,6,1,30,9.37004
0.01,100,6,1,100,9.35874
0.01,100,6,5,5,10.47638
0.01,100,6,5,10,9.72638
0.01,100,6,5,20,9.39664
0.01,100,6,5,30,9.39782
0.01,100,6,5,100,9.40098
0.01,100,6,10,5,10.477
0.01,100,6,10,10,9.80496
0.01,100,6,10,20,9.63236
0.01,100,6,10,30,9.63844
0.01,100,6,10,100,9.6332
0.01,100,6,20,5,10.49732
0.01,100,6,20,10,10.04114
0.01,100,6,20,20,9.99766
0.01,100,6,20,30,9.99752
0.01,100,6,20,100,9.99744
0.01,100,10,1,5,10.52402
0.01,100,10,1,10,9.72432
0.01,100,10,1,20,9.36704
0.01,100,10,1,30,9.37166
0.01,100,10,1,100,9.36
0.01,100,10,5,5,10.47538
0.01,100,10,5,10,9.73512
0.01,100,10,5,20,9.39636
0.01,100,10,5,30,9.40964
0.01,100,10,5,100,9.4044
0.01,100,10,10,5,10.47688
0.01,100,10,10,10,9.80284
0.01,100,10,10,20,9.62606
0.01,100,10,10,30,9.62984
0.01,100,10,10,100,9.63076
0.01,100,10,20,5,10.49732
0.01,100,10,20,10,10.04118
0.01,100,10,20,20,9.99776
0.01,100,10,20,30,9.99822
0.01,100,10,20,100,9.9983
0.01,100,20,1,5,10.55364
0.01,100,20,1,10,9.79958
0.01,100,20,1,20,9.47732
0.01,100,20,1,30,9.44962
0.01,100,20,1,100,9.4527
0.01,100,20,5,5,10.49928
0.01,100,20,5,10,9.82664
0.01,100,20,5,20,9.57784
0.01,100,20,5,30,9.5902
0.01,100,20,5,100,9.5915
0.01,100,20,10,5,10.4769
0.01,100,20,10,10,9.80498
0.01,100,20,10,20,9.62828
0.01,100,20,10,30,9.62922
0.01,100,20,10,100,9.63888
0.01,100,20,20,5,10.49732
0.01,100,20,20,10,10.04118
0.01,100,20,20,20,9.99776
0.01,100,20,20,30,9.99744
0.01,100,20,20,100,9.99746
0.01,100,40,1,5,10.56162
0.01,100,40,1,10,9.91378
0.01,100,40,1,20,9.78014
0.01,100,40,1,30,9.7625
0.01,100,40,1,100,9.76342
0.01,100,40,5,5,10.52294
0.01,100,40,5,10,9.92196
0.01,100,40,5,20,9.81294
0.01,100,40,5,30,9.8139
0.01,100,40,5,100,9.81402
0.01,100,40,10,5,10.49176
0.01,100,40,10,10,9.93556
0.01,100,40,10,20,9.85522
0.01,100,40,10,30,9.85556
0.01,100,40,10,100,9.85464
0.01,100,40,20,5,10.49732
0.01,100,40,20,10,10.0412
0.01,100,40,20,20,9.99776
0.01,100,40,20,30,9.99744
0.01,100,40,20,100,9.99744
0.01,200,2,1,5,9.58278
0.01,200,2,1,10,8.61284
0.01,200,2,1,20,9.11276
0.01,200,2,1,30,9.16538
0.01,200,2,1,100,9.17274
0.01,200,2,5,5,9.6008
0.01,200,2,5,10,8.67756
0.01,200,2,5,20,8.27976
0.01,200,2,5,30,8.30248
0.01,200,2,5,100,8.29264
0.01,200,2,10,5,9.6191
0.01,200,2,10,10,8.8233
0.01,200,2,10,20,8.54522
0.01,200,2,10,30,8.55938
0.01,200,2,10,100,8.56314
0.01,200,2,20,5,9.71556
0.01,200,2,20,10,9.1509
0.01,200,2,20,20,9.0346
0.01,200,2,20,30,9.0346
0.01,200,2,20,100,9.03468
0.01,200,6,1,5,9.60718
0.01,200,6,1,10,8.61566
0.01,200,6,1,20,8.4605
0.01,200,6,1,30,8.45518
0.01,200,6,1,100,8.46744
0.01,200,6,5,5,9.60136
0.01,200,6,5,10,8.6851
0.01,200,6,5,20,8.28236
0.01,200,6,5,30,8.29642
0.01,200,6,5,100,8.30032
0.01,200,6,10,5,9.61808
0.01,200,6,10,10,8.81798
0.01,200,6,10,20,8.55286
0.01,200,6,10,30,8.55768
0.01,200,6,10,100,8.55296
0.01,200,6,20,5,9.71556
0.01,200,6,20,10,9.15094
0.01,200,6,20,20,9.03418
0.01,200,6,20,30,9.03256
0.01,200,6,20,100,9.03498
0.01,200,10,1,5,9.62518
0.01,200,10,1,10,8.69142
0.01,200,10,1,20,8.32268
0.01,200,10,1,30,8.32846
0.01,200,10,1,100,8.35622
0.01,200,10,5,5,9.60158
0.01,200,10,5,10,8.67372
0.01,200,10,5,20,8.28982
0.01,200,10,5,30,8.30098
0.01,200,10,5,100,8.30902
0.01,200,10,10,5,9.61842
0.01,200,10,10,10,8.8303
0.01,200,10,10,20,8.54766
0.01,200,10,10,30,8.5527
0.01,200,10,10,100,8.55016
0.01,200,10,20,5,9.71512
0.01,200,10,20,10,9.15094
0.01,200,10,20,20,9.03628
0.01,200,10,20,30,9.03466
0.01,200,10,20,100,9.03334
0.01,200,20,1,5,9.71846
0.01,200,20,1,10,8.78396
0.01,200,20,1,20,8.38978
0.01,200,20,1,30,8.34314
0.01,200,20,1,100,8.33264
0.01,200,20,5,5,9.65492
0.01,200,20,5,10,8.82212
0.01,200,20,5,20,8.46382
0.01,200,20,5,30,8.4645
0.01,200,20,5,100,8.45638
0.01,200,20,10,5,9.61802
0.01,200,20,10,10,8.8269
0.01,200,20,10,20,8.55088
0.01,200,20,10,30,8.55292
0.01,200,20,10,100,8.54708
0.01,200,20,20,5,9.71512
0.01,200,20,20,10,9.1509
0.01,200,20,20,20,9.03582
0.01,200,20,20,30,9.035
0.01,200,20,20,100,9.03298
0.01,200,40,1,5,9.76838
0.01,200,40,1,10,8.97154
0.01,200,40,1,20,8.73398
0.01,200,40,1,30,8.7174
0.01,200,40,1,100,8.7184
0.01,200,40,5,5,9.70762
0.01,200,40,5,10,8.99832
0.01,200,40,5,20,8.77668
0.01,200,40,5,30,8.78438
0.01,200,40,5,100,8.77982
0.01,200,40,10,5,9.67876
0.01,200,40,10,10,9.02994
0.01,200,40,10,20,8.85766
0.01,200,40,10,30,8.8522
0.01,200,40,10,100,8.85118
0.01,200,40,20,5,9.71512
0.01,200,40,20,10,9.15094
0.01,200,40,20,20,9.03458
0.01,200,40,20,30,9.03338
0.01,200,40,20,100,9.03256
0.01,350,2,1,5,9.01712
0.01,350,2,1,10,7.93624
0.01,350,2,1,20,8.97836
0.01,350,2,1,30,9.10734
0.01,350,2,1,100,9.10966
0.01,350,2,5,5,9.06132
0.01,350,2,5,10,8.11094
0.01,350,2,5,20,7.731
0.01,350,2,5,30,7.71542
0.01,350,2,5,100,7.7315
0.01,350,2,10,5,9.11626
0.01,350,2,10,10,8.36856
0.01,350,2,10,20,7.98278
0.01,350,2,10,30,7.96394
0.01,350,2,10,100,7.95766
0.01,350,2,20,5,9.28786
0.01,350,2,20,10,8.69616
0.01,350,2,20,20,8.4553
0.01,350,2,20,30,8.45038
0.01,350,2,20,100,8.44916
0.01,350,6,1,5,9.04028
0.01,350,6,1,10,7.97662
0.01,350,6,1,20,8.03904
0.01,350,6,1,30,8.0811
0.01,350,6,1,100,8.10042
0.01,350,6,5,5,9.06356
0.01,350,6,5,10,8.09868
0.01,350,6,5,20,7.7342
0.01,350,6,5,30,7.73308
0.01,350,6,5,100,7.72772
0.01,350,6,10,5,9.11564
0.01,350,6,10,10,8.376
0.01,350,6,10,20,7.98668
0.01,350,6,10,30,7.95862
0.01,350,6,10,100,7.96396
0.01,350,6,20,5,9.28848
0.01,350,6,20,10,8.69566
0.01,350,6,20,20,8.4574
0.01,350,6,20,30,8.45386
0.01,350,6,20,100,8.44922
0.01,350,10,1,5,9.07614
0.01,350,10,1,10,8.07644
0.01,350,10,1,20,7.86154
0.01,350,10,1,30,7.8385
0.01,350,10,1,100,7.84166
0.01,350,10,5,5,9.06578
0.01,350,10,5,10,8.08276
0.01,350,10,5,20,7.75584
0.01,350,10,5,30,7.73446
0.01,350,10,5,100,7.71584
0.01,350,10,10,5,9.1162
0.01,350,10,10,10,8.37562
0.01,350,10,10,20,7.98386
0.01,350,10,10,30,7.95764
0.01,350,10,10,100,7.966
0.01,350,10,20,5,9.28848
0.01,350,10,20,10,8.69616
0.01,350,10,20,20,8.45674
0.01,350,10,20,30,8.44926
0.01,350,10,20,100,8.44922
0.01,350,20,1,5,9.22634
0.01,350,20,1,10,8.21374
0.01,350,20,1,20,7.82894
0.01,350,20,1,30,7.7834
0.01,350,20,1,100,7.79442
0.01,350,20,5,5,9.15048
0.01,350,20,5,10,8.32366
0.01,350,20,5,20,7.89446
0.01,350,20,5,30,7.8404
0.01,350,20,5,100,7.82746
0.01,350,20,10,5,9.11624
0.01,350,20,10,10,8.3724
0.01,350,20,10,20,7.98214
0.01,350,20,10,30,7.94762
0.01,350,20,10,100,7.95724
0.01,350,20,20,5,9.28848
0.01,350,20,20,10,8.69618
0.01,350,20,20,20,8.4559
0.01,350,20,20,30,8.44924
0.01,350,20,20,100,8.44922
0.01,350,40,1,5,9.28552
0.01,350,40,1,10,8.46784
0.01,350,40,1,20,8.13418
0.01,350,40,1,30,8.073
0.01,350,40,1,100,8.06616
0.01,350,40,5,5,9.20322
0.01,350,40,5,10,8.54802
0.01,350,40,5,20,8.2199
0.01,350,40,5,30,8.16108
0.01,350,40,5,100,8.16246
0.01,350,40,10,5,9.19268
0.01,350,40,10,10,8.59596
0.01,350,40,10,20,8.30034
0.01,350,40,10,30,8.25162
0.01,350,40,10,100,8.236
0.01,350,40,20,5,9.28848
0.01,350,40,20,10,8.69618
0.01,350,40,20,20,8.45676
0.01,350,40,20,30,8.44928
0.01,350,40,20,100,8.45274
0.01,500,2,1,5,8.78394
0.01,500,2,1,10,7.68302
0.01,500,2,1,20,8.96216
0.01,500,2,1,30,9.11094
0.01,500,2,1,100,9.11228
0.01,500,2,5,5,8.79278
0.01,500,2,5,10,7.88084
0.01,500,2,5,20,7.57418
0.01,500,2,5,30,7.54714
0.01,500,2,5,100,7.55252
0.01,500,2,10,5,8.88626
0.01,500,2,10,10,8.18562
0.01,500,2,10,20,7.76008
0.01,500,2,10,30,7.69258
0.01,500,2,10,100,7.67912
0.01,500,2,20,5,9.07646
0.01,500,2,20,10,8.50802
0.01,500,2,20,20,8.20904
0.01,500,2,20,30,8.1815
0.01,500,2,20,100,8.18236
0.01,500,6,1,5,8.789
0.01,500,6,1,10,7.73228
0.01,500,6,1,20,7.96878
0.01,500,6,1,30,7.99922
0.01,500,6,1,100,8.01124
0.01,500,6,5,5,8.792
0.01,500,6,5,10,7.88288
0.01,500,6,5,20,7.58128
0.01,500,6,5,30,7.533
0.01,500,6,5,100,7.53986
0.01,500,6,10,5,8.88588
0.01,500,6,10,10,8.17234
0.01,500,6,10,20,7.75346
0.01,500,6,10,30,7.6771
0.01,500,6,10,100,7.6916
0.01,500,6,20,5,9.07646
0.01,500,6,20,10,8.50798
0.01,500,6,20,20,8.20902
0.01,500,6,20,30,8.18152
0.01,500,6,20,100,8.18104
0.01,500,10,1,5,8.84244
0.01,500,10,1,10,7.7922
0.01,500,10,1,20,7.74622
0.01,500,10,1,30,7.717
0.01,500,10,1,100,7.71898
0.01,500,10,5,5,8.78788
0.01,500,10,5,10,7.90202
0.01,500,10,5,20,7.58422
0.01,500,10,5,30,7.53702
0.01,500,10,5,100,7.55452
0.01,500,10,10,5,8.8859
0.01,500,10,10,10,8.18374
0.01,500,10,10,20,7.75808
0.01,500,10,10,30,7.69116
0.01,500,10,10,100,7.68396
0.01,500,10,20,5,9.07646
0.01,500,10,20,10,8.50798
0.01,500,10,20,20,8.20874
0.01,500,10,20,30,8.1848
0.01,500,10,20,100,8.17706
0.01,500,20,1,5,8.9909
0.01,500,20,1,10,7.9725
0.01,500,20,1,20,7.62932
0.01,500,20,1,30,7.54894
0.01,500,20,1,100,7.56848
0.01,500,20,5,5,8.90296
0.01,500,20,5,10,8.1219
0.01,500,20,5,20,7.71418
0.01,500,20,5,30,7.61348
0.01,500,20,5,100,7.60646
0.01,500,20,10,5,8.88612
0.01,500,20,10,10,8.17248
0.01,500,20,10,20,7.7632
0.01,500,20,10,30,7.69386
0.01,500,20,10,100,7.67846
0.01,500,20,20,5,9.07632
0.01,500,20,20,10,8.50802
0.01,500,20,20,20,8.20502
0.01,500,20,20,30,8.1759
0.01,500,20,20,100,8.181
0.01,500,40,1,5,9.04818
0.01,500,40,1,10,8.24084
0.01,500,40,1,20,7.8814
0.01,500,40,1,30,7.77766
0.01,500,40,1,100,7.75324
0.01,500,40,5,5,8.96464
0.01,500,40,5,10,8.3643
0.01,500,40,5,20,7.98388
0.01,500,40,5,30,7.87358
0.01,500,40,5,100,7.85492
0.01,500,40,10,5,8.95592
0.01,500,40,10,10,8.39956
0.01,500,40,10,20,8.06038
0.01,500,40,10,30,7.9638
0.01,500,40,10,100,7.9487
0.01,500,40,20,5,9.07646
0.01,500,40,20,10,8.508
0.01,500,40,20,20,8.20502
0.01,500,40,20,30,8.18472
0.01,500,40,20,100,8.18098
0.05,10,2,1,5,11.33762
0.05,10,2,1,10,10.78518
0.05,10,2,1,20,10.4948
0.05,10,2,1,30,10.46192
0.05,10,2,1,100,10.48216
0.05,10,2,5,5,11.32368
0.05,10,2,5,10,10.83728
0.05,10,2,5,20,10.5992
0.05,10,2,5,30,10.61204
0.05,10,2,5,100,10.60418
0.05,10,2,10,5,11.33118
0.05,10,2,10,10,10.88362
0.05,10,2,10,20,10.78372
0.05,10,2,10,30,10.77952
0.05,10,2,10,100,10.77954
0.05,10,2,20,5,11.34808
0.05,10,2,20,10,11.04188
0.05,10,2,20,20,11.01536
0.05,10,2,20,30,11.01478
0.05,10,2,20,100,11.01088
0.05,10,6,1,5,11.35194
0.05,10,6,1,10,10.79492
0.05,10,6,1,20,10.4439
0.05,10,6,1,30,10.42544
0.05,10,6,1,100,10.439
0.05,10,6,5,5,11.32444
0.05,10,6,5,10,10.82692
0.05,10,6,5,20,10.60372
0.05,10,6,5,30,10.61122
0.05,10,6,5,100,10.6015
0.05,10,6,10,5,11.33098
0.05,10,6,10,10,10.88344
0.05,10,6,10,20,10.7768
0.05,10,6,10,30,10.78076
0.05,10,6,10,100,10.78416
0.05,10,6,20,5,11.34808
0.05,10,6,20,10,11.04284
0.05,10,6,20,20,11.0103
0.05,10,6,20,30,11.0151
0.05,10,6,20,100,11.01056
0.05,10,10,1,5,11.3622
0.05,10,10,1,10,10.81872
0.05,10,10,1,20,10.52438
0.05,10,10,1,30,10.53054
0.05,10,10,1,100,10.52532
0.05,10,10,5,5,11.32414
0.05,10,10,5,10,10.83078
0.05,10,10,5,20,10.60476
0.05,10,10,5,30,10.6045
0.05,10,10,5,100,10.59606
0.05,10,10,10,5,11.33076
0.05,10,10,10,10,10.88512
0.05,10,10,10,20,10.77154
0.05,10,10,10,30,10.77782
0.05,10,10,10,100,10.77572
0.05,10,10,20,5,11.34808
0.05,10,10,20,10,11.04188
0.05,10,10,20,20,11.01056
0.05,10,10,20,30,11.01056
0.05,10,10,20,100,11.01114
0.05,10,20,1,5,11.36956
0.05,10,20,1,10,10.87032
0.05,10,20,1,20,10.65242
0.05,10,20,1,30,10.66292
0.05,10,20,1,100,10.66168
0.05,10,20,5,5,11.3362
0.05,10,20,5,10,10.89866
0.05,10,20,5,20,10.72916
0.05,10,20,5,30,10.73922
0.05,10,20,5,100,10.73586
0.05,10,20,10,5,11.33132
0.05,10,20,10,10,10.88476
0.05,10,20,10,20,10.77852
0.05,10,20,10,30,10.77262
0.05,10,20,10,100,10.77482
0.05,10,20,20,5,11.34808
0.05,10,20,20,10,11.04312
0.05,10,20,20,20,11.01536
0.05,10,20,20,30,11.01478
0.05,10,20,20,100,11.01452
0.05,10,40,1,5,11.37686
0.05,10,40,1,10,10.95312
0.05,10,40,1,20,10.82658
0.05,10,40,1,30,10.82804
0.05,10,40,1,100,10.83272
0.05,10,40,5,5,11.35942
0.05,10,40,5,10,10.95018
0.05,10,40,5,20,10.89054
0.05,10,40,5,30,10.88898
0.05,10,40,5,100,10.88922
0.05,10,40,10,5,11.34752
0.05,10,40,10,10,10.97644
0.05,10,40,10,20,10.91286
0.05,10,40,10,30,10.91406
0.05,10,40,10,100,10.91318
0.05,10,40,20,5,11.34808
0.05,10,40,20,10,11.04312
0.05,10,40,20,20,11.01478
0.05,10,40,20,30,11.01478
0.05,10,40,20,100,11.0103
0.05,30,2,1,5,9.9299
0.05,30,2,1,10,9.01878
0.05,30,2,1,20,9.24784
0.05,30,2,1,30,9.2741
0.05,30,2,1,100,9.28318
0.05,30,2,5,5,9.9502
0.05,30,2,5,10,9.07136
0.05,30,2,5,20,8.7004
0.05,30,2,5,30,8.67502
0.05,30,2,5,100,8.69324
0.05,30,2,10,5,9.94058
0.05,30,2,10,10,9.1576
0.05,30,2,10,20,8.92988
0.05,30,2,10,30,8.92656
0.05,30,2,10,100,8.93494
0.05,30,2,20,5,9.97868
0.05,30,2,20,10,9.47456
0.05,30,2,20,20,9.4153
0.05,30,2,20,30,9.4117
0.05,30,2,20,100,9.40864
0.05,30,6,1,5,9.9411
0.05,30,6,1,10,9.0204
0.05,30,6,1,20,8.75588
0.05,30,6,1,30,8.73146
0.05,30,6,1,100,8.7268
0.05,30,6,5,5,9.94376
0.05,30,6,5,10,9.06388
0.05,30,6,5,20,8.69958
0.05,30,6,5,30,8.70074
0.05,30,6,5,100,8.67726
0.05,30,6,10,5,9.94218
0.05,30,6,10,10,9.16302
0.05,30,6,10,20,8.92076
0.05,30,6,10,30,8.92528
0.05,30,6,10,100,8.92242
0.05,30,6,20,5,9.97868
0.05,30,6,20,10,9.4746
0.05,30,6,20,20,9.40448
0.05,30,6,20,30,9.40862
0.05,30,6,20,100,9.40864
0.05,30,10,1,5,9.97686
0.05,30,10,1,10,9.05606
0.05,30,10,1,20,8.71816
0.05,30,10,1,30,8.71072
0.05,30,10,1,100,8.73438
0.05,30,10,5,5,9.94366
0.05,30,10,5,10,9.07252
0.05,30,10,5,20,8.69998
0.05,30,10,5,30,8.68938
0.05,30,10,5,100,8.69182
0.05,30,10,10,5,9.93932
0.05,30,10,10,10,9.16194
0.05,30,10,10,20,8.92142
0.05,30,10,10,30,8.92766
0.05,30,10,10,100,8.9302
0.05,30,10,20,5,9.97868
0.05,30,10,20,10,9.4746
0.05,30,10,20,20,9.40864
0.05,30,10,20,30,9.40508
0.05,30,10,20,100,9.41164
0.05,30,20,1,5,10.01494
0.05,30,20,1,10,9.17208
0.05,30,20,1,20,8.75762
0.05,30,20,1,30,8.73466
0.05,30,20,1,100,8.74394
0.05,30,20,5,5,9.96006
0.05,30,20,5,10,9.19994
0.05,30,20,5,20,8.90002
0.05,30,20,5,30,8.89916
0.05,30,20,5,100,8.88556
0.05,30,20,10,5,9.94094
0.05,30,20,10,10,9.15462
0.05,30,20,10,20,8.9316
0.05,30,20,10,30,8.93978
0.05,30,20,10,100,8.93128
0.05,30,20,20,5,9.97868
0.05,30,20,20,10,9.48068
0.05,30,20,20,20,9.40922
0.05,30,20,20,30,9.40508
0.05,30,20,20,100,9.41522
0.05,30,40,1,5,10.0553
0.05,30,40,1,10,9.32614
0.05,30,40,1,20,9.13036
0.05,30,40,1,30,9.11032
0.05,30,40,1,100,9.09716
0.05,30,40,5,5,10.00296
0.05,30,40,5,10,9.34254
0.05,30,40,5,20,9.1609
0.05,30,40,5,30,9.16116
0.05,30,40,5,100,9.14042
0.05,30,40,10,5,9.97252
0.05,30,40,10,10,9.36228
0.05,30,40,10,20,9.22124
0.05,30,40,10,30,9.23458
0.05,30,40,10,100,9.22618
0.05,30,40,20,5,9.97868
0.05,30,40,20,10,9.48508
0.05,30,40,20,20,9.40868
0.05,30,40,20,30,9.4111
0.05,30,40,20,100,9.40864
0.05,50,2,1,5,9.32826
0.05,50,2,1,10,8.30154
0.05,50,2,1,20,9.00862
0.05,50,2,1,30,9.1207
0.05,50,2,1,100,9.12838
0.05,50,2,5,5,9.37682
0.05,50,2,5,10,8.4343
0.05,50,2,5,20,7.99918
0.05,50,2,5,30,8.00246
0.05,50,2,5,100,7.98882
0.05,50,2,10,5,9.40866
0.05,50,2,10,10,8.60382
0.05,50,2,10,20,8.31602
0.05,50,2,10,30,8.30574
0.05,50,2,10,100,8.26522
0.05,50,2,20,5,9.51156
0.05,50,2,20,10,8.95026
0.05,50,2,20,20,8.76836
0.05,50,2,20,30,8.76808
0.05,50,2,20,100,8.77108
0.05,50,6,1,5,9.35622
0.05,50,6,1,10,8.28462
0.05,50,6,1,20,8.2287
