alpha,fit_intercept,copy_X,max_iter,tol,MMRE-
0.001,True,False,15000,0.1,13.815180000000002
0.001,True,False,20000,1e-05,13.815119999999999
0.001,True,False,20000,0.0001,13.815119999999999
0.001,True,False,20000,0.001,13.815119999999999
0.001,True,False,20000,0.01,13.815119999999999
0.001,True,False,20000,0.1,13.815180000000002
0.001,False,True,500,1e-05,17.10702
0.001,False,True,500,0.0001,17.10702
0.001,False,True,500,0.001,17.10702
0.001,False,True,500,0.01,17.10702
0.001,False,True,500,0.1,16.66458
0.001,False,True,1000,1e-05,17.10702
0.001,False,True,1000,0.0001,17.10702
0.001,False,True,1000,0.001,17.10702
0.001,False,True,1000,0.01,17.10702
0.001,False,True,1000,0.1,16.66458
0.001,False,True,2000,1e-05,17.10702
0.001,False,True,2000,0.0001,17.10702
0.001,False,True,2000,0.001,17.10702
0.001,False,True,2000,0.01,17.10702
0.001,False,True,2000,0.1,16.66458
0.001,False,True,5000,1e-05,17.10702
0.001,False,True,5000,0.0001,17.10702
0.001,False,True,5000,0.001,17.10702
0.001,False,True,5000,0.01,17.10702
0.001,False,True,5000,0.1,16.66458
0.001,False,True,15000,1e-05,17.10702
0.001,False,True,15000,0.0001,17.10702
0.001,False,True,15000,0.001,17.10702
0.001,False,True,15000,0.01,17.10702
0.001,False,True,15000,0.1,16.66458
0.001,False,True,20000,1e-05,17.10702
0.001,False,True,20000,0.0001,17.10702
0.001,False,True,20000,0.001,17.10702
0.001,False,True,20000,0.01,17.10702
0.001,False,True,20000,0.1,16.66458
0.001,False,False,500,1e-05,17.10702
0.001,False,False,500,0.0001,17.10702
0.001,False,False,500,0.001,17.10702
0.001,False,False,500,0.01,17.10702
0.001,False,False,500,0.1,16.66458
0.001,False,False,1000,1e-05,17.10702
0.001,False,False,1000,0.0001,17.10702
0.001,False,False,1000,0.001,17.10702
0.001,False,False,1000,0.01,17.10702
0.001,False,False,1000,0.1,16.66458
0.001,False,False,2000,1e-05,17.10702
0.001,False,False,2000,0.0001,17.10702
0.001,False,False,2000,0.001,17.10702
0.001,False,False,2000,0.01,17.10702
0.001,False,False,2000,0.1,16.66458
0.001,False,False,5000,1e-05,17.10702
0.001,False,False,5000,0.0001,17.10702
0.001,False,False,5000,0.001,17.10702
0.001,False,False,5000,0.01,17.10702
0.001,False,False,5000,0.1,16.66458
0.001,False,False,15000,1e-05,17.10702
0.001,False,False,15000,0.0001,17.10702
0.001,False,False,15000,0.001,17.10702
0.001,False,False,15000,0.01,17.10702
0.001,False,False,15000,0.1,16.66458
0.001,False,False,20000,1e-05,17.10702
0.001,False,False,20000,0.0001,17.10702
0.001,False,False,20000,0.001,17.10702
0.001,False,False,20000,0.01,17.10702
0.001,False,False,20000,0.1,16.66458
0.01,True,True,500,1e-05,13.814179999999999
0.01,True,True,500,0.0001,13.814179999999999
0.01,True,True,500,0.001,13.814179999999999
0.01,True,True,500,0.01,13.814179999999999
0.01,True,True,500,0.1,13.814240000000002
0.01,True,True,1000,1e-05,13.814179999999999
0.01,True,True,1000,0.0001,13.814179999999999
0.01,True,True,1000,0.001,13.814179999999999
0.01,True,True,1000,0.01,13.814179999999999
0.01,True,True,1000,0.1,13.814240000000002
0.01,True,True,2000,1e-05,13.814179999999999
0.01,True,True,2000,0.0001,13.814179999999999
0.01,True,True,2000,0.001,13.814179999999999
0.01,True,True,2000,0.01,13.814179999999999
0.01,True,True,2000,0.1,13.814240000000002
0.01,True,True,5000,1e-05,13.814179999999999
0.01,True,True,5000,0.0001,13.814179999999999
0.01,True,True,5000,0.001,13.814179999999999
0.01,True,True,5000,0.01,13.814179999999999
0.01,True,True,5000,0.1,13.814240000000002
0.01,True,True,15000,1e-05,13.814179999999999
0.01,True,True,15000,0.0001,13.814179999999999
0.01,True,True,15000,0.001,13.814179999999999
0.01,True,True,15000,0.01,13.814179999999999
0.01,True,True,15000,0.1,13.814240000000002
0.01,True,True,20000,1e-05,13.814179999999999
0.01,True,True,20000,0.0001,13.814179999999999
0.01,True,True,20000,0.001,13.814179999999999
0.01,True,True,20000,0.01,13.814179999999999
0.01,True,True,20000,0.1,13.814240000000002
0.01,True,False,500,1e-05,13.814179999999999
0.01,True,False,500,0.0001,13.814179999999999
0.01,True,False,500,0.001,13.814179999999999
0.01,True,False,500,0.01,13.814179999999999
0.01,True,False,500,0.1,13.814240000000002
0.01,True,False,1000,1e-05,13.814179999999999
0.01,True,False,1000,0.0001,13.814179999999999
0.01,True,False,1000,0.001,13.814179999999999
0.01,True,False,1000,0.01,13.814179999999999
0.01,True,False,1000,0.1,13.814240000000002
0.01,True,False,2000,1e-05,13.814179999999999
0.01,True,False,2000,0.0001,13.814179999999999
0.01,True,False,2000,0.001,13.814179999999999
0.01,True,False,2000,0.01,13.814179999999999
0.01,True,False,2000,0.1,13.814240000000002
0.01,True,False,5000,1e-05,13.814179999999999
0.01,True,False,5000,0.0001,13.814179999999999
0.01,True,False,5000,0.001,13.814179999999999
0.01,True,False,5000,0.01,13.814179999999999
0.01,True,False,5000,0.1,13.814240000000002
0.01,True,False,15000,1e-05,13.814179999999999
0.01,True,False,15000,0.0001,13.814179999999999
0.01,True,False,15000,0.001,13.814179999999999
0.01,True,False,15000,0.01,13.814179999999999
0.01,True,False,15000,0.1,13.814240000000002
0.01,True,False,20000,1e-05,13.814179999999999
0.01,True,False,20000,0.0001,13.814179999999999
0.01,True,False,20000,0.001,13.814179999999999
0.01,True,False,20000,0.01,13.814179999999999
0.01,True,False,20000,0.1,13.814240000000002
0.01,False,True,500,1e-05,17.10566
0.01,False,True,500,0.0001,17.10566
0.01,False,True,500,0.001,17.10566
0.01,False,True,500,0.01,17.10566
0.01,False,True,500,0.1,16.66414
0.01,False,True,1000,1e-05,17.10566
0.01,False,True,1000,0.0001,17.10566
0.01,False,True,1000,0.001,17.10566
0.01,False,True,1000,0.01,17.10566
