N_estimators,Max_depth,Min_samples_split,Min_samples_leaf,max_features,Min_impurity_decrease,MMRE-
30,30,20,10,sqrt,0.3,11.4
30,30,20,10,log2,0,12.4
30,30,20,10,log2,0.1,11.2
30,30,20,10,log2,0.2,11.4
30,30,20,10,log2,0.3,11.4
30,30,20,20,5,0,14.8
30,30,20,20,5,0.1,15
30,30,20,20,5,0.2,14.6
30,30,20,20,5,0.3,14.4
30,30,20,20,sqrt,0,14.2
30,30,20,20,sqrt,0.1,15.6
30,30,20,20,sqrt,0.2,15.4
30,30,20,20,sqrt,0.3,16.2
30,30,20,20,log2,0,16.2
30,30,20,20,log2,0.1,15.2
30,30,20,20,log2,0.2,16
30,30,20,20,log2,0.3,15
30,30,40,1,5,0,13
30,30,40,1,5,0.1,12.8
30,30,40,1,5,0.2,13.2
30,30,40,1,5,0.3,12.8
30,30,40,1,sqrt,0,14.2
30,30,40,1,sqrt,0.1,14.2
30,30,40,1,sqrt,0.2,15
30,30,40,1,sqrt,0.3,14.2
30,30,40,1,log2,0,14.8
30,30,40,1,log2,0.1,14.2
30,30,40,1,log2,0.2,13.4
30,30,40,1,log2,0.3,14.6
30,30,40,5,5,0,13
30,30,40,5,5,0.1,13
30,30,40,5,5,0.2,13
30,30,40,5,5,0.3,12.6
30,30,40,5,sqrt,0,14
30,30,40,5,sqrt,0.1,14.6
30,30,40,5,sqrt,0.2,14.6
30,30,40,5,sqrt,0.3,14
30,30,40,5,log2,0,13.8
30,30,40,5,log2,0.1,13.8
30,30,40,5,log2,0.2,14
30,30,40,5,log2,0.3,14
30,30,40,10,5,0,12.8
30,30,40,10,5,0.1,13
30,30,40,10,5,0.2,12.8
30,30,40,10,5,0.3,13
30,30,40,10,sqrt,0,14.4
30,30,40,10,sqrt,0.1,14.2
30,30,40,10,sqrt,0.2,15.4
30,30,40,10,sqrt,0.3,15.2
30,30,40,10,log2,0,14.2
30,30,40,10,log2,0.1,14
30,30,40,10,log2,0.2,14.4
30,30,40,10,log2,0.3,14.4
30,30,40,20,5,0,14.8
30,30,40,20,5,0.1,15.2
30,30,40,20,5,0.2,14.8
30,30,40,20,5,0.3,14.6
30,30,40,20,sqrt,0,15
30,30,40,20,sqrt,0.1,15.8
30,30,40,20,sqrt,0.2,14.8
30,30,40,20,sqrt,0.3,16.6
30,30,40,20,log2,0,15.4
30,30,40,20,log2,0.1,15
30,30,40,20,log2,0.2,15.6
30,30,40,20,log2,0.3,15.2
30,32,2,1,5,0,3
30,32,2,1,5,0.1,3
30,32,2,1,5,0.2,2.8
30,32,2,1,5,0.3,3
30,32,2,1,sqrt,0,5
30,32,2,1,sqrt,0.1,5
30,32,2,1,sqrt,0.2,5
30,32,2,1,sqrt,0.3,5
30,32,2,1,log2,0,5.2
30,32,2,1,log2,0.1,5.4
30,32,2,1,log2,0.2,5.2
30,32,2,1,log2,0.3,5.4
30,32,2,5,5,0,3.2
30,32,2,5,5,0.1,3.2
30,32,2,5,5,0.2,3.2
30,32,2,5,5,0.3,3.2
30,32,2,5,sqrt,0,9
30,32,2,5,sqrt,0.1,9
30,32,2,5,sqrt,0.2,9.4
30,32,2,5,sqrt,0.3,9.4
30,32,2,5,log2,0,8.8
30,32,2,5,log2,0.1,9
30,32,2,5,log2,0.2,8.6
30,32,2,5,log2,0.3,9
30,32,2,10,5,0,7
30,32,2,10,5,0.1,7
30,32,2,10,5,0.2,6.8
30,32,2,10,5,0.3,6.8
30,32,2,10,sqrt,0,12.2
30,32,2,10,sqrt,0.1,11.4
30,32,2,10,sqrt,0.2,11.8
30,32,2,10,sqrt,0.3,11.6
30,32,2,10,log2,0,11.8
30,32,2,10,log2,0.1,11.4
30,32,2,10,log2,0.2,12
30,32,2,10,log2,0.3,11.8
30,32,2,20,5,0,14.8
30,32,2,20,5,0.1,15
30,32,2,20,5,0.2,14.8
30,32,2,20,5,0.3,14.8
30,32,2,20,sqrt,0,16.2
30,32,2,20,sqrt,0.1,15.2
30,32,2,20,sqrt,0.2,15
30,32,2,20,sqrt,0.3,16
30,32,2,20,log2,0,14.8
30,32,2,20,log2,0.1,16.8
30,32,2,20,log2,0.2,16.2
30,32,2,20,log2,0.3,14.8
30,32,6,1,5,0,3.2
30,32,6,1,5,0.1,3.2
30,32,6,1,5,0.2,3.2
30,32,6,1,5,0.3,3.2
30,32,6,1,sqrt,0,6.8
30,32,6,1,sqrt,0.1,6.6
30,32,6,1,sqrt,0.2,6.8
30,32,6,1,sqrt,0.3,7.2
30,32,6,1,log2,0,6.2
30,32,6,1,log2,0.1,6.8
30,32,6,1,log2,0.2,6.8
30,32,6,1,log2,0.3,6.4
30,32,6,5,5,0,3.2
30,32,6,5,5,0.1,3.2
30,32,6,5,5,0.2,3.2
30,32,6,5,5,0.3,3.2
30,32,6,5,sqrt,0,8.8
30,32,6,5,sqrt,0.1,9.2
30,32,6,5,sqrt,0.2,9
30,32,6,5,sqrt,0.3,8.6
30,32,6,5,log2,0,8.4
30,32,6,5,log2,0.1,9.2
30,32,6,5,log2,0.2,9.2
30,32,6,5,log2,0.3,8.6
30,32,6,10,5,0,6.6
30,32,6,10,5,0.1,6.8
30,32,6,10,5,0.2,7
30,32,6,10,5,0.3,6.8
30,32,6,10,sqrt,0,12.6
30,32,6,10,sqrt,0.1,12
30,32,6,10,sqrt,0.2,12.6
30,32,6,10,sqrt,0.3,11.4
30,32,6,10,log2,0,11.8
30,32,6,10,log2,0.1,10.8
30,32,6,10,log2,0.2,12.2
30,32,6,10,log2,0.3,12.4
30,32,6,20,5,0,14.4
30,32,6,20,5,0.1,14
30,32,6,20,5,0.2,15
30,32,6,20,5,0.3,14.6
30,32,6,20,sqrt,0,15.4
30,32,6,20,sqrt,0.1,15.4
30,32,6,20,sqrt,0.2,15.2
30,32,6,20,sqrt,0.3,15.6
30,32,6,20,log2,0,16.2
30,32,6,20,log2,0.1,16.2
30,32,6,20,log2,0.2,15
30,32,6,20,log2,0.3,15.8
30,32,10,1,5,0,3.2
30,32,10,1,5,0.1,3.2
30,32,10,1,5,0.2,3.2
30,32,10,1,5,0.3,3.2
30,32,10,1,sqrt,0,8
30,32,10,1,sqrt,0.1,8.4
30,32,10,1,sqrt,0.2,8
30,32,10,1,sqrt,0.3,7.6
30,32,10,1,log2,0,8.6
30,32,10,1,log2,0.1,8.2
30,32,10,1,log2,0.2,8.2
30,32,10,1,log2,0.3,7.8
30,32,10,5,5,0,3.2
30,32,10,5,5,0.1,3.2
30,32,10,5,5,0.2,3.2
30,32,10,5,5,0.3,3.2
30,32,10,5,sqrt,0,8.2
30,32,10,5,sqrt,0.1,8.4
30,32,10,5,sqrt,0.2,8.6
30,32,10,5,sqrt,0.3,8.2
30,32,10,5,log2,0,8.2
30,32,10,5,log2,0.1,8.8
30,32,10,5,log2,0.2,8.4
30,32,10,5,log2,0.3,9.4
30,32,10,10,5,0,7
30,32,10,10,5,0.1,6.8
30,32,10,10,5,0.2,7
30,32,10,10,5,0.3,6.6
30,32,10,10,sqrt,0,11.6
30,32,10,10,sqrt,0.1,12.2
30,32,10,10,sqrt,0.2,11.6
30,32,10,10,sqrt,0.3,11.4
30,32,10,10,log2,0,12
30,32,10,10,log2,0.1,11.8
30,32,10,10,log2,0.2,11.4
30,32,10,10,log2,0.3,12
30,32,10,20,5,0,14.6
30,32,10,20,5,0.1,14.4
30,32,10,20,5,0.2,14.6
30,32,10,20,5,0.3,14.8
30,32,10,20,sqrt,0,15.8
30,32,10,20,sqrt,0.1,16
30,32,10,20,sqrt,0.2,15.6
30,32,10,20,sqrt,0.3,15.2
30,32,10,20,log2,0,15.4
30,32,10,20,log2,0.1,15
30,32,10,20,log2,0.2,16
30,32,10,20,log2,0.3,16.6
30,32,20,1,5,0,5.8
30,32,20,1,5,0.1,5.6
30,32,20,1,5,0.2,6
30,32,20,1,5,0.3,5.8
30,32,20,1,sqrt,0,10.4
30,32,20,1,sqrt,0.1,11
30,32,20,1,sqrt,0.2,10.6
30,32,20,1,sqrt,0.3,10.4
30,32,20,1,log2,0,10.6
30,32,20,1,log2,0.1,10.6
30,32,20,1,log2,0.2,10.8
30,32,20,1,log2,0.3,10.6
30,32,20,5,5,0,5.8
30,32,20,5,5,0.1,5.8
30,32,20,5,5,0.2,5.8
30,32,20,5,5,0.3,5.8
30,32,20,5,sqrt,0,11.2
30,32,20,5,sqrt,0.1,10.6
30,32,20,5,sqrt,0.2,10.4
30,32,20,5,sqrt,0.3,11
30,32,20,5,log2,0,11
30,32,20,5,log2,0.1,10.6
30,32,20,5,log2,0.2,11
30,32,20,5,log2,0.3,11.4
30,32,20,10,5,0,7
30,32,20,10,5,0.1,7
30,32,20,10,5,0.2,7
30,32,20,10,5,0.3,6.8
30,32,20,10,sqrt,0,11.8
30,32,20,10,sqrt,0.1,11.4
30,32,20,10,sqrt,0.2,12.4
30,32,20,10,sqrt,0.3,11.8
30,32,20,10,log2,0,11.2
30,32,20,10,log2,0.1,11.6
30,32,20,10,log2,0.2,11.2
30,32,20,10,log2,0.3,12
30,32,20,20,5,0,14.8
30,32,20,20,5,0.1,14.4
30,32,20,20,5,0.2,14.4
30,32,20,20,5,0.3,14.2
30,32,20,20,sqrt,0,15.6
30,32,20,20,sqrt,0.1,16
30,32,20,20,sqrt,0.2,17
30,32,20,20,sqrt,0.3,15.4
30,32,20,20,log2,0,15.6
30,32,20,20,log2,0.1,14.6
30,32,20,20,log2,0.2,14
30,32,20,20,log2,0.3,15.8
30,32,40,1,5,0,12.6
30,32,40,1,5,0.1,12.8
30,32,40,1,5,0.2,12.8
30,32,40,1,5,0.3,12.8
30,32,40,1,sqrt,0,13.6
30,32,40,1,sqrt,0.1,14
30,32,40,1,sqrt,0.2,14
30,32,40,1,sqrt,0.3,14.2
30,32,40,1,log2,0,14.6
30,32,40,1,log2,0.1,14.4
30,32,40,1,log2,0.2,13.6
30,32,40,1,log2,0.3,13.8
30,32,40,5,5,0,12.6
30,32,40,5,5,0.1,13
30,32,40,5,5,0.2,13.2
30,32,40,5,5,0.3,13
30,32,40,5,sqrt,0,14
30,32,40,5,sqrt,0.1,14
30,32,40,5,sqrt,0.2,13.6
30,32,40,5,sqrt,0.3,13.4
30,32,40,5,log2,0,14.2
30,32,40,5,log2,0.1,13.2
30,32,40,5,log2,0.2,14.2
30,32,40,5,log2,0.3,14.4
30,32,40,10,5,0,12.8
30,32,40,10,5,0.1,13
30,32,40,10,5,0.2,12.8
30,32,40,10,5,0.3,12.8
30,32,40,10,sqrt,0,14.6
30,32,40,10,sqrt,0.1,15
30,32,40,10,sqrt,0.2,14.6
30,32,40,10,sqrt,0.3,14.2
30,32,40,10,log2,0,13.6
30,32,40,10,log2,0.1,14.6
30,32,40,10,log2,0.2,12.8
30,32,40,10,log2,0.3,14.6
30,32,40,20,5,0,14.4
30,32,40,20,5,0.1,15.2
30,32,40,20,5,0.2,15
30,32,40,20,5,0.3,14.4
30,32,40,20,sqrt,0,15.8
30,32,40,20,sqrt,0.1,15.8
30,32,40,20,sqrt,0.2,15.4
30,32,40,20,sqrt,0.3,16.2
30,32,40,20,log2,0,15.6
30,32,40,20,log2,0.1,15.6
30,32,40,20,log2,0.2,15.4
30,32,40,20,log2,0.3,15.6
50,5,2,1,5,0,11.4
50,5,2,1,5,0.1,11.8
50,5,2,1,5,0.2,11.4
50,5,2,1,5,0.3,11
50,5,2,1,sqrt,0,13.2
50,5,2,1,sqrt,0.1,13
50,5,2,1,sqrt,0.2,13.4
50,5,2,1,sqrt,0.3,12.8
50,5,2,1,log2,0,13.8
50,5,2,1,log2,0.1,13
50,5,2,1,log2,0.2,12.8
50,5,2,1,log2,0.3,13.2
50,5,2,5,5,0,11.6
50,5,2,5,5,0.1,11.4
50,5,2,5,5,0.2,11.4
50,5,2,5,5,0.3,11.2
50,5,2,5,sqrt,0,13.4
50,5,2,5,sqrt,0.1,13.4
50,5,2,5,sqrt,0.2,13
50,5,2,5,sqrt,0.3,13.2
50,5,2,5,log2,0,13.4
50,5,2,5,log2,0.1,13.8
50,5,2,5,log2,0.2,13
50,5,2,5,log2,0.3,13
50,5,2,10,5,0,12.6
50,5,2,10,5,0.1,12.6
50,5,2,10,5,0.2,12.4
50,5,2,10,5,0.3,12.8
50,5,2,10,sqrt,0,14.4
50,5,2,10,sqrt,0.1,14
50,5,2,10,sqrt,0.2,14.4
50,5,2,10,sqrt,0.3,14.8
50,5,2,10,log2,0,14.6
50,5,2,10,log2,0.1,13.4
50,5,2,10,log2,0.2,13.8
50,5,2,10,log2,0.3,14.6
50,5,2,20,5,0,17.8
50,5,2,20,5,0.1,17.4
50,5,2,20,5,0.2,18
50,5,2,20,5,0.3,17.6
50,5,2,20,sqrt,0,16.2
50,5,2,20,sqrt,0.1,16.6
50,5,2,20,sqrt,0.2,16.2
50,5,2,20,sqrt,0.3,15.8
50,5,2,20,log2,0,16.4
50,5,2,20,log2,0.1,15.8
50,5,2,20,log2,0.2,15.4
50,5,2,20,log2,0.3,15.4
50,5,6,1,5,0,11
50,5,6,1,5,0.1,11
50,5,6,1,5,0.2,11.2
50,5,6,1,5,0.3,11.4
50,5,6,1,sqrt,0,13.2
50,5,6,1,sqrt,0.1,13
50,5,6,1,sqrt,0.2,13.4
50,5,6,1,sqrt,0.3,14
50,5,6,1,log2,0,13.4
50,5,6,1,log2,0.1,13.6
50,5,6,1,log2,0.2,13.6
50,5,6,1,log2,0.3,13.2
50,5,6,5,5,0,11.2
50,5,6,5,5,0.1,11.2
50,5,6,5,5,0.2,11.4
50,5,6,5,5,0.3,11.2
50,5,6,5,sqrt,0,13.2
50,5,6,5,sqrt,0.1,13.6
50,5,6,5,sqrt,0.2,13.8
50,5,6,5,sqrt,0.3,13.8
50,5,6,5,log2,0,13.2
50,5,6,5,log2,0.1,13.2
50,5,6,5,log2,0.2,13.6
50,5,6,5,log2,0.3,13.4
50,5,6,10,5,0,12.6
50,5,6,10,5,0.1,12.4
50,5,6,10,5,0.2,12.6
50,5,6,10,5,0.3,12.6
50,5,6,10,sqrt,0,14.6
50,5,6,10,sqrt,0.1,14.2
50,5,6,10,sqrt,0.2,14.4
50,5,6,10,sqrt,0.3,13.8
50,5,6,10,log2,0,14.4
50,5,6,10,log2,0.1,14.4
50,5,6,10,log2,0.2,14.4
50,5,6,10,log2,0.3,14.4
50,5,6,20,5,0,17.4
50,5,6,20,5,0.1,17.4
50,5,6,20,5,0.2,17.8
50,5,6,20,5,0.3,17.8
50,5,6,20,sqrt,0,16
50,5,6,20,sqrt,0.1,16.2
50,5,6,20,sqrt,0.2,16.6
50,5,6,20,sqrt,0.3,16
50,5,6,20,log2,0,16.2
50,5,6,20,log2,0.1,16
50,5,6,20,log2,0.2,16.8
50,5,6,20,log2,0.3,16.2
50,5,10,1,5,0,11.4
50,5,10,1,5,0.1,11.4
50,5,10,1,5,0.2,11
50,5,10,1,5,0.3,11.2
50,5,10,1,sqrt,0,13.2
50,5,10,1,sqrt,0.1,13.4
50,5,10,1,sqrt,0.2,13.8
50,5,10,1,sqrt,0.3,13
50,5,10,1,log2,0,13.2
50,5,10,1,log2,0.1,14
50,5,10,1,log2,0.2,13.2
50,5,10,1,log2,0.3,13.2
50,5,10,5,5,0,11.6
50,5,10,5,5,0.1,11.2
50,5,10,5,5,0.2,11.2
50,5,10,5,5,0.3,11.4
50,5,10,5,sqrt,0,13.4
50,5,10,5,sqrt,0.1,13.6
50,5,10,5,sqrt,0.2,13.6
50,5,10,5,sqrt,0.3,13.6
50,5,10,5,log2,0,13.6
50,5,10,5,log2,0.1,13.6
50,5,10,5,log2,0.2,14
50,5,10,5,log2,0.3,13
50,5,10,10,5,0,12.6
50,5,10,10,5,0.1,12.6
50,5,10,10,5,0.2,12.8
50,5,10,10,5,0.3,12.4
50,5,10,10,sqrt,0,14.6
50,5,10,10,sqrt,0.1,13.8
50,5,10,10,sqrt,0.2,14.2
50,5,10,10,sqrt,0.3,14.4
50,5,10,10,log2,0,14.2
50,5,10,10,log2,0.1,13.6
50,5,10,10,log2,0.2,13.6
50,5,10,10,log2,0.3,14.2
50,5,10,20,5,0,18
50,5,10,20,5,0.1,18
50,5,10,20,5,0.2,17.8
50,5,10,20,5,0.3,17.6
50,5,10,20,sqrt,0,15.8
50,5,10,20,sqrt,0.1,15.8
50,5,10,20,sqrt,0.2,16.4
50,5,10,20,sqrt,0.3,16.4
50,5,10,20,log2,0,15.4
50,5,10,20,log2,0.1,16.4
50,5,10,20,log2,0.2,15.8
50,5,10,20,log2,0.3,16.2
50,5,20,1,5,0,11.6
50,5,20,1,5,0.1,11.6
50,5,20,1,5,0.2,11.8
50,5,20,1,5,0.3,11.4
50,5,20,1,sqrt,0,13.2
50,5,20,1,sqrt,0.1,13.6
50,5,20,1,sqrt,0.2,14.2
50,5,20,1,sqrt,0.3,14.2
50,5,20,1,log2,0,14.2
50,5,20,1,log2,0.1,13.6
50,5,20,1,log2,0.2,13.6
50,5,20,1,log2,0.3,13.8
50,5,20,5,5,0,12
50,5,20,5,5,0.1,11.8
50,5,20,5,5,0.2,12
50,5,20,5,5,0.3,11.4
50,5,20,5,sqrt,0,13.8
50,5,20,5,sqrt,0.1,14
50,5,20,5,sqrt,0.2,14.2
50,5,20,5,sqrt,0.3,14.2
50,5,20,5,log2,0,14
50,5,20,5,log2,0.1,13.6
50,5,20,5,log2,0.2,14.2
50,5,20,5,log2,0.3,14
50,5,20,10,5,0,12.4
50,5,20,10,5,0.1,12.4
50,5,20,10,5,0.2,12.6
50,5,20,10,5,0.3,12.4
50,5,20,10,sqrt,0,13.8
50,5,20,10,sqrt,0.1,14.2
50,5,20,10,sqrt,0.2,14.8
50,5,20,10,sqrt,0.3,14
50,5,20,10,log2,0,14.2
50,5,20,10,log2,0.1,13.8
50,5,20,10,log2,0.2,14.2
50,5,20,10,log2,0.3,14
50,5,20,20,5,0,17.6
50,5,20,20,5,0.1,17.6
50,5,20,20,5,0.2,17.8
50,5,20,20,5,0.3,17.6
50,5,20,20,sqrt,0,16.8
50,5,20,20,sqrt,0.1,16.6
50,5,20,20,sqrt,0.2,15.6
50,5,20,20,sqrt,0.3,16.6
50,5,20,20,log2,0,16.4
50,5,20,20,log2,0.1,16.4
50,5,20,20,log2,0.2,16.2
50,5,20,20,log2,0.3,15.6
50,5,40,1,5,0,15.2
50,5,40,1,5,0.1,15.4
50,5,40,1,5,0.2,15.6
50,5,40,1,5,0.3,15.4
50,5,40,1,sqrt,0,15
50,5,40,1,sqrt,0.1,15.2
50,5,40,1,sqrt,0.2,15.4
50,5,40,1,sqrt,0.3,14.8
50,5,40,1,log2,0,15.4
50,5,40,1,log2,0.1,15
50,5,40,1,log2,0.2,16
50,5,40,1,log2,0.3,14.8
50,5,40,5,5,0,15.2
50,5,40,5,5,0.1,15.2
50,5,40,5,5,0.2,15
50,5,40,5,5,0.3,15.4
50,5,40,5,sqrt,0,15.2
50,5,40,5,sqrt,0.1,15.4
50,5,40,5,sqrt,0.2,15.4
50,5,40,5,sqrt,0.3,15.2
50,5,40,5,log2,0,14.8
50,5,40,5,log2,0.1,15
50,5,40,5,log2,0.2,15.4
50,5,40,5,log2,0.3,14.8
50,5,40,10,5,0,15.4
50,5,40,10,5,0.1,15.2
50,5,40,10,5,0.2,15.6
50,5,40,10,5,0.3,15.4
50,5,40,10,sqrt,0,15
50,5,40,10,sqrt,0.1,15
50,5,40,10,sqrt,0.2,15.4
50,5,40,10,sqrt,0.3,15
50,5,40,10,log2,0,15
50,5,40,10,log2,0.1,15
50,5,40,10,log2,0.2,15.2
50,5,40,10,log2,0.3,14.2
50,5,40,20,5,0,17.8
50,5,40,20,5,0.1,17.4
50,5,40,20,5,0.2,17.6
50,5,40,20,5,0.3,18.4
50,5,40,20,sqrt,0,16.2
50,5,40,20,sqrt,0.1,15.6
50,5,40,20,sqrt,0.2,15.4
50,5,40,20,sqrt,0.3,16
50,5,40,20,log2,0,16
50,5,40,20,log2,0.1,16.4
50,5,40,20,log2,0.2,16.8
50,5,40,20,log2,0.3,16.8
50,10,2,1,5,0,3
50,10,2,1,5,0.1,3
50,10,2,1,5,0.2,3
50,10,2,1,5,0.3,3
50,10,2,1,sqrt,0,5
50,10,2,1,sqrt,0.1,5
50,10,2,1,sqrt,0.2,5.2
50,10,2,1,sqrt,0.3,5.2
50,10,2,1,log2,0,5.2
50,10,2,1,log2,0.1,5.2
50,10,2,1,log2,0.2,5.2
50,10,2,1,log2,0.3,5
50,10,2,5,5,0,3.2
50,10,2,5,5,0.1,3.2
50,10,2,5,5,0.2,3.2
50,10,2,5,5,0.3,3.2
50,10,2,5,sqrt,0,9
50,10,2,5,sqrt,0.1,8.4
50,10,2,5,sqrt,0.2,8.2
50,10,2,5,sqrt,0.3,9
50,10,2,5,log2,0,9
50,10,2,5,log2,0.1,8.8
50,10,2,5,log2,0.2,8.6
50,10,2,5,log2,0.3,9
50,10,2,10,5,0,6.8
50,10,2,10,5,0.1,6.6
50,10,2,10,5,0.2,6.8
50,10,2,10,5,0.3,6.8
50,10,2,10,sqrt,0,11
50,10,2,10,sqrt,0.1,11.4
50,10,2,10,sqrt,0.2,12
50,10,2,10,sqrt,0.3,12
50,10,2,10,log2,0,11.4
50,10,2,10,log2,0.1,11.6
50,10,2,10,log2,0.2,11.6
50,10,2,10,log2,0.3,12.6
50,10,2,20,5,0,14.6
50,10,2,20,5,0.1,15
50,10,2,20,5,0.2,14.8
50,10,2,20,5,0.3,14.8
50,10,2,20,sqrt,0,15.2
50,10,2,20,sqrt,0.1,14.6
50,10,2,20,sqrt,0.2,15.2
50,10,2,20,sqrt,0.3,15.6
50,10,2,20,log2,0,15.8
50,10,2,20,log2,0.1,15
50,10,2,20,log2,0.2,16
50,10,2,20,log2,0.3,15.8
50,10,6,1,5,0,3.2
50,10,6,1,5,0.1,3.2
50,10,6,1,5,0.2,3.2
50,10,6,1,5,0.3,3.2
50,10,6,1,sqrt,0,6.2
50,10,6,1,sqrt,0.1,6.2
50,10,6,1,sqrt,0.2,6.8
50,10,6,1,sqrt,0.3,6.4
50,10,6,1,log2,0,6.6
50,10,6,1,log2,0.1,6.6
50,10,6,1,log2,0.2,6.4
50,10,6,1,log2,0.3,6.8
50,10,6,5,5,0,3.2
50,10,6,5,5,0.1,3.2
50,10,6,5,5,0.2,3.2
50,10,6,5,5,0.3,3.2
50,10,6,5,sqrt,0,9
50,10,6,5,sqrt,0.1,8.6
50,10,6,5,sqrt,0.2,8.6
50,10,6,5,sqrt,0.3,8.2
50,10,6,5,log2,0,8.8
50,10,6,5,log2,0.1,8.8
50,10,6,5,log2,0.2,9
50,10,6,5,log2,0.3,8.6
50,10,6,10,5,0,6.8
50,10,6,10,5,0.1,6.6
50,10,6,10,5,0.2,6.8
50,10,6,10,5,0.3,7
50,10,6,10,sqrt,0,11.4
50,10,6,10,sqrt,0.1,12.2
50,10,6,10,sqrt,0.2,11.8
50,10,6,10,sqrt,0.3,12.4
50,10,6,10,log2,0,11.2
50,10,6,10,log2,0.1,11
50,10,6,10,log2,0.2,11.6
50,10,6,10,log2,0.3,11.6
50,10,6,20,5,0,15
50,10,6,20,5,0.1,14.8
50,10,6,20,5,0.2,15
50,10,6,20,5,0.3,14.8
50,10,6,20,sqrt,0,15.2
50,10,6,20,sqrt,0.1,14.6
50,10,6,20,sqrt,0.2,15.6
50,10,6,20,sqrt,0.3,16
50,10,6,20,log2,0,15.6
50,10,6,20,log2,0.1,15.4
50,10,6,20,log2,0.2,15.4
50,10,6,20,log2,0.3,15.4
50,10,10,1,5,0,3.2
50,10,10,1,5,0.1,3.2
50,10,10,1,5,0.2,3.2
50,10,10,1,5,0.3,3.2
50,10,10,1,sqrt,0,7.4
50,10,10,1,sqrt,0.1,7.6
50,10,10,1,sqrt,0.2,7.6
50,10,10,1,sqrt,0.3,8
50,10,10,1,log2,0,8
50,10,10,1,log2,0.1,7.4
50,10,10,1,log2,0.2,7.8
50,10,10,1,log2,0.3,7.8
50,10,10,5,5,0,3.2
50,10,10,5,5,0.1,3.2
50,10,10,5,5,0.2,3.2
50,10,10,5,5,0.3,3.2
50,10,10,5,sqrt,0,8.6
50,10,10,5,sqrt,0.1,8.4
50,10,10,5,sqrt,0.2,8.6
50,10,10,5,sqrt,0.3,8.6
50,10,10,5,log2,0,8.8
50,10,10,5,log2,0.1,8.6
50,10,10,5,log2,0.2,8.6
50,10,10,5,log2,0.3,8
50,10,10,10,5,0,6.8
50,10,10,10,5,0.1,6.8
50,10,10,10,5,0.2,6.6
50,10,10,10,5,0.3,6.6
50,10,10,10,sqrt,0,11.2
50,10,10,10,sqrt,0.1,11.8
50,10,10,10,sqrt,0.2,11.8
50,10,10,10,sqrt,0.3,11.4
50,10,10,10,log2,0,11.6
50,10,10,10,log2,0.1,12
50,10,10,10,log2,0.2,11.8
50,10,10,10,log2,0.3,12
50,10,10,20,5,0,14.8
50,10,10,20,5,0.1,14.6
50,10,10,20,5,0.2,14.8
50,10,10,20,5,0.3,14.8
50,10,10,20,sqrt,0,15
50,10,10,20,sqrt,0.1,15.8
50,10,10,20,sqrt,0.2,15.2
50,10,10,20,sqrt,0.3,15.6
50,10,10,20,log2,0,15.4
50,10,10,20,log2,0.1,14.8
50,10,10,20,log2,0.2,15.8
50,10,10,20,log2,0.3,15.8
50,10,20,1,5,0,5.6
50,10,20,1,5,0.1,5.8
50,10,20,1,5,0.2,5.8
50,10,20,1,5,0.3,5.8
50,10,20,1,sqrt,0,11.2
50,10,20,1,sqrt,0.1,10.2
50,10,20,1,sqrt,0.2,10.4
50,10,20,1,sqrt,0.3,10.4
50,10,20,1,log2,0,10.4
50,10,20,1,log2,0.1,10.4
50,10,20,1,log2,0.2,10.2
50,10,20,1,log2,0.3,10
50,10,20,5,5,0,5.6
50,10,20,5,5,0.1,5.8
50,10,20,5,5,0.2,5.6
50,10,20,5,5,0.3,5.8
50,10,20,5,sqrt,0,10.6
50,10,20,5,sqrt,0.1,10.4
50,10,20,5,sqrt,0.2,11
50,10,20,5,sqrt,0.3,10.6
50,10,20,5,log2,0,10.8
50,10,20,5,log2,0.1,10.4
50,10,20,5,log2,0.2,11
50,10,20,5,log2,0.3,10.8
50,10,20,10,5,0,6.8
50,10,20,10,5,0.1,6.8
50,10,20,10,5,0.2,7
50,10,20,10,5,0.3,6.8
50,10,20,10,sqrt,0,11.8
50,10,20,10,sqrt,0.1,11.8
50,10,20,10,sqrt,0.2,11.4
50,10,20,10,sqrt,0.3,11
50,10,20,10,log2,0,11.4
50,10,20,10,log2,0.1,11.8
50,10,20,10,log2,0.2,11.4
50,10,20,10,log2,0.3,11.6
50,10,20,20,5,0,14.6
50,10,20,20,5,0.1,14.6
50,10,20,20,5,0.2,14.4
50,10,20,20,5,0.3,14.6
50,10,20,20,sqrt,0,15
50,10,20,20,sqrt,0.1,15.6
50,10,20,20,sqrt,0.2,14.8
50,10,20,20,sqrt,0.3,15.8
50,10,20,20,log2,0,15.6
50,10,20,20,log2,0.1,15.4
50,10,20,20,log2,0.2,15.6
50,10,20,20,log2,0.3,15
50,10,40,1,5,0,13
50,10,40,1,5,0.1,12.8
50,10,40,1,5,0.2,12.4
50,10,40,1,5,0.3,12.8
50,10,40,1,sqrt,0,14
50,10,40,1,sqrt,0.1,14
50,10,40,1,sqrt,0.2,13.4
50,10,40,1,sqrt,0.3,14.4
50,10,40,1,log2,0,14.8
50,10,40,1,log2,0.1,14.6
50,10,40,1,log2,0.2,14.6
50,10,40,1,log2,0.3,14.6
50,10,40,5,5,0,12.6
50,10,40,5,5,0.1,12.8
50,10,40,5,5,0.2,12.8
50,10,40,5,5,0.3,12.4
50,10,40,5,sqrt,0,14
50,10,40,5,sqrt,0.1,14.4
50,10,40,5,sqrt,0.2,14.6
