Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.001,350.0,6.0,1.0,10.0,14999.249959999997
0.001,350.0,6.0,1.0,20.0,14999.2587
0.001,350.0,6.0,1.0,30.0,14999.268220000002
0.001,350.0,6.0,1.0,100.0,14999.238159999999
0.001,350.0,6.0,5.0,5.0,14973.852339999998
0.001,350.0,6.0,5.0,10.0,14877.27402
0.001,350.0,6.0,5.0,20.0,14877.28444
0.001,350.0,6.0,5.0,30.0,14877.282140000001
0.001,350.0,6.0,5.0,100.0,14877.284520000001
0.001,350.0,6.0,10.0,5.0,14972.891520000001
0.001,350.0,6.0,10.0,10.0,14912.834280000001
0.001,350.0,6.0,10.0,20.0,14912.833580000002
0.001,350.0,6.0,10.0,30.0,14912.833580000002
0.001,350.0,6.0,10.0,100.0,14912.833580000002
0.001,350.0,6.0,20.0,5.0,15018.29246
0.001,350.0,6.0,20.0,10.0,15015.81452
0.001,350.0,6.0,20.0,20.0,15015.814439999998
0.001,350.0,6.0,20.0,30.0,15015.814439999998
0.001,350.0,6.0,20.0,100.0,15015.814439999998
0.001,350.0,10.0,1.0,5.0,14993.560000000001
0.001,350.0,10.0,1.0,10.0,14998.946420000002
0.001,350.0,10.0,1.0,20.0,14998.973960000003
0.001,350.0,10.0,1.0,30.0,14998.96856
0.001,350.0,10.0,1.0,100.0,14998.938319999997
0.001,350.0,10.0,5.0,5.0,14973.852459999998
0.001,350.0,10.0,5.0,10.0,14877.283679999999
0.001,350.0,10.0,5.0,20.0,14877.293519999997
0.001,350.0,10.0,5.0,30.0,14877.285379999998
0.001,350.0,10.0,5.0,100.0,14877.289540000002
0.001,350.0,10.0,10.0,5.0,14972.891520000001
0.001,350.0,10.0,10.0,10.0,14912.834280000001
0.001,350.0,10.0,10.0,20.0,14912.833580000002
0.001,350.0,10.0,10.0,30.0,14912.833580000002
0.001,350.0,10.0,10.0,100.0,14912.833580000002
0.001,350.0,10.0,20.0,5.0,15018.29246
0.001,350.0,10.0,20.0,10.0,15015.81452
0.001,350.0,10.0,20.0,20.0,15015.814439999998
0.001,350.0,10.0,20.0,30.0,15015.814439999998
0.001,350.0,10.0,20.0,100.0,15015.814439999998
0.001,350.0,20.0,1.0,5.0,14991.842359999999
0.001,350.0,20.0,1.0,10.0,14916.312880000001
0.001,350.0,20.0,1.0,20.0,14916.30526
0.001,350.0,20.0,1.0,30.0,14916.305240000002
0.001,350.0,20.0,1.0,100.0,14916.305180000001
0.001,350.0,20.0,5.0,5.0,14973.071940000003
0.001,350.0,20.0,5.0,10.0,14916.378999999997
0.001,350.0,20.0,5.0,20.0,14916.37814
0.001,350.0,20.0,5.0,30.0,14916.37814
0.001,350.0,20.0,5.0,100.0,14916.37814
0.001,350.0,20.0,10.0,5.0,14972.891520000001
0.001,350.0,20.0,10.0,10.0,14912.834280000001
0.001,350.0,20.0,10.0,20.0,14912.833580000002
0.001,350.0,20.0,10.0,30.0,14912.833580000002
0.001,350.0,20.0,10.0,100.0,14912.833580000002
0.001,350.0,20.0,20.0,5.0,15018.29246
0.001,350.0,20.0,20.0,10.0,15015.81452
0.001,350.0,20.0,20.0,20.0,15015.814439999998
0.001,350.0,20.0,20.0,30.0,15015.814439999998
0.001,350.0,20.0,20.0,100.0,15015.814439999998
0.001,350.0,40.0,1.0,5.0,15007.365360000002
0.001,350.0,40.0,1.0,10.0,14992.12212
0.001,350.0,40.0,1.0,20.0,14992.11908
0.001,350.0,40.0,1.0,30.0,14992.119159999998
0.001,350.0,40.0,1.0,100.0,14992.119139999999
0.001,350.0,40.0,5.0,5.0,14992.846480000002
0.001,350.0,40.0,5.0,10.0,14993.40808
0.001,350.0,40.0,5.0,20.0,14993.424739999999
0.001,350.0,40.0,5.0,30.0,14993.424739999999
0.001,350.0,40.0,5.0,100.0,14993.424739999999
0.001,350.0,40.0,10.0,5.0,14994.604239999997
0.001,350.0,40.0,10.0,10.0,14992.212299999996
0.001,350.0,40.0,10.0,20.0,14992.213039999999
0.001,350.0,40.0,10.0,30.0,14992.213039999999
0.001,350.0,40.0,10.0,100.0,14992.213039999999
0.001,350.0,40.0,20.0,5.0,15018.29246
0.001,350.0,40.0,20.0,10.0,15015.81452
0.001,350.0,40.0,20.0,20.0,15015.814439999998
0.001,350.0,40.0,20.0,30.0,15015.814439999998
0.001,350.0,40.0,20.0,100.0,15015.814439999998
0.001,500.0,2.0,1.0,5.0,13019.199680000002
0.001,500.0,2.0,1.0,10.0,12990.59826
0.001,500.0,2.0,1.0,20.0,12990.73488
0.001,500.0,2.0,1.0,30.0,12991.85154
0.001,500.0,2.0,1.0,100.0,12990.711
0.001,500.0,2.0,5.0,5.0,12999.414899999998
0.001,500.0,2.0,5.0,10.0,12828.93774
0.001,500.0,2.0,5.0,20.0,12828.9187
0.001,500.0,2.0,5.0,30.0,12828.91276
0.001,500.0,2.0,5.0,100.0,12828.91578
0.001,500.0,2.0,10.0,5.0,12950.90192
0.001,500.0,2.0,10.0,10.0,12868.97728
0.001,500.0,2.0,10.0,20.0,12868.97626
0.001,500.0,2.0,10.0,30.0,12868.97626
0.001,500.0,2.0,10.0,100.0,12868.97626
0.001,500.0,2.0,20.0,5.0,13018.574279999999
0.001,500.0,2.0,20.0,10.0,13008.287400000001
0.001,500.0,2.0,20.0,20.0,13008.28708
0.001,500.0,2.0,20.0,30.0,13008.28708
0.001,500.0,2.0,20.0,100.0,13008.28708
0.001,500.0,6.0,1.0,5.0,13019.19984
0.001,500.0,6.0,1.0,10.0,12991.294379999998
0.001,500.0,6.0,1.0,20.0,12991.315059999999
0.001,500.0,6.0,1.0,30.0,12991.278600000001
0.001,500.0,6.0,1.0,100.0,12991.310419999998
0.001,500.0,6.0,5.0,5.0,12999.415599999998
0.001,500.0,6.0,5.0,10.0,12828.931159999998
0.001,500.0,6.0,5.0,20.0,12828.92898
0.001,500.0,6.0,5.0,30.0,12828.93924
0.001,500.0,6.0,5.0,100.0,12828.940640000003
0.001,500.0,6.0,10.0,5.0,12950.90192
0.001,500.0,6.0,10.0,10.0,12868.97728
0.001,500.0,6.0,10.0,20.0,12868.97626
0.001,500.0,6.0,10.0,30.0,12868.97626
0.001,500.0,6.0,10.0,100.0,12868.97626
0.001,500.0,6.0,20.0,5.0,13018.574279999999
0.001,500.0,6.0,20.0,10.0,13008.287400000001
0.001,500.0,6.0,20.0,20.0,13008.28708
0.001,500.0,6.0,20.0,30.0,13008.28708
0.001,500.0,6.0,20.0,100.0,13008.28708
0.001,500.0,10.0,1.0,5.0,13019.66268
0.001,500.0,10.0,1.0,10.0,12988.06548
0.001,500.0,10.0,1.0,20.0,12987.03722
0.001,500.0,10.0,1.0,30.0,12986.99706
0.001,500.0,10.0,1.0,100.0,12987.08434
0.001,500.0,10.0,5.0,5.0,12999.414379999998
0.001,500.0,10.0,5.0,10.0,12828.927
0.001,500.0,10.0,5.0,20.0,12828.91548
0.001,500.0,10.0,5.0,30.0,12828.898119999998
0.001,500.0,10.0,5.0,100.0,12828.9228
0.001,500.0,10.0,10.0,5.0,12950.90192
0.001,500.0,10.0,10.0,10.0,12868.97728
0.001,500.0,10.0,10.0,20.0,12868.97626
0.001,500.0,10.0,10.0,30.0,12868.97626
0.001,500.0,10.0,10.0,100.0,12868.97626
0.001,500.0,10.0,20.0,5.0,13018.574279999999
0.001,500.0,10.0,20.0,10.0,13008.287400000001
0.001,500.0,10.0,20.0,20.0,13008.28708
0.001,500.0,10.0,20.0,30.0,13008.28708
0.001,500.0,10.0,20.0,100.0,13008.28708
0.001,500.0,20.0,1.0,5.0,13032.231740000001
0.001,500.0,20.0,1.0,10.0,12880.46876
0.001,500.0,20.0,1.0,20.0,12880.46036
0.001,500.0,20.0,1.0,30.0,12880.460239999999
0.001,500.0,20.0,1.0,100.0,12880.46038
0.001,500.0,20.0,5.0,5.0,13008.43158
0.001,500.0,20.0,5.0,10.0,12879.1814
0.001,500.0,20.0,5.0,20.0,12879.182859999999
0.001,500.0,20.0,5.0,30.0,12879.182859999999
0.001,500.0,20.0,5.0,100.0,12879.182859999999
0.001,500.0,20.0,10.0,5.0,12950.90192
0.001,500.0,20.0,10.0,10.0,12868.97728
0.001,500.0,20.0,10.0,20.0,12868.97626
0.001,500.0,20.0,10.0,30.0,12868.97626
0.001,500.0,20.0,10.0,100.0,12868.97626
0.001,500.0,20.0,20.0,5.0,13018.574279999999
0.001,500.0,20.0,20.0,10.0,13008.287400000001
0.001,500.0,20.0,20.0,20.0,13008.28708
0.001,500.0,20.0,20.0,30.0,13008.28708
0.001,500.0,20.0,20.0,100.0,13008.28708
0.001,500.0,40.0,1.0,5.0,13011.42412
0.001,500.0,40.0,1.0,10.0,13004.76986
0.001,500.0,40.0,1.0,20.0,13004.48754
0.001,500.0,40.0,1.0,30.0,13004.4875
0.001,500.0,40.0,1.0,100.0,13004.4874
0.001,500.0,40.0,5.0,5.0,12994.93072
0.001,500.0,40.0,5.0,10.0,13004.16204
0.001,500.0,40.0,5.0,20.0,13004.19064
0.001,500.0,40.0,5.0,30.0,13004.19064
0.001,500.0,40.0,5.0,100.0,13004.19064
0.001,500.0,40.0,10.0,5.0,12995.55026
0.001,500.0,40.0,10.0,10.0,12994.567119999998
0.001,500.0,40.0,10.0,20.0,12994.567939999999
0.001,500.0,40.0,10.0,30.0,12994.567939999999
0.001,500.0,40.0,10.0,100.0,12994.567939999999
0.001,500.0,40.0,20.0,5.0,13018.574279999999
0.001,500.0,40.0,20.0,10.0,13008.287400000001
0.001,500.0,40.0,20.0,20.0,13008.28708
0.001,500.0,40.0,20.0,30.0,13008.28708
0.001,500.0,40.0,20.0,100.0,13008.28708
0.01,10.0,2.0,1.0,5.0,19079.236599999997
0.01,10.0,2.0,1.0,10.0,19083.95598
0.01,10.0,2.0,1.0,20.0,19084.0357
0.01,10.0,2.0,1.0,30.0,19085.22354
0.01,10.0,2.0,1.0,100.0,19086.950019999997
0.01,10.0,2.0,5.0,5.0,19079.224080000004
0.01,10.0,2.0,5.0,10.0,19045.137800000004
0.01,10.0,2.0,5.0,20.0,19045.160379999994
0.01,10.0,2.0,5.0,30.0,19045.16176
0.01,10.0,2.0,5.0,100.0,19045.162920000002
0.01,10.0,2.0,10.0,5.0,19080.14502
0.01,10.0,2.0,10.0,10.0,19055.53412
0.01,10.0,2.0,10.0,20.0,19055.53332
0.01,10.0,2.0,10.0,30.0,19055.53332
0.01,10.0,2.0,10.0,100.0,19055.53332
0.01,10.0,2.0,20.0,5.0,19082.83364
0.01,10.0,2.0,20.0,10.0,19082.82294
0.01,10.0,2.0,20.0,20.0,19082.82294
0.01,10.0,2.0,20.0,30.0,19082.82294
0.01,10.0,2.0,20.0,100.0,19082.82294
0.01,10.0,6.0,1.0,5.0,19079.23692
0.01,10.0,6.0,1.0,10.0,19084.81066
0.01,10.0,6.0,1.0,20.0,19084.806879999996
0.01,10.0,6.0,1.0,30.0,19084.81758
0.01,10.0,6.0,1.0,100.0,19084.79358
0.01,10.0,6.0,5.0,5.0,19079.224080000004
0.01,10.0,6.0,5.0,10.0,19045.13838
0.01,10.0,6.0,5.0,20.0,19045.13842
0.01,10.0,6.0,5.0,30.0,19045.16018
0.01,10.0,6.0,5.0,100.0,19045.138079999997
0.01,10.0,6.0,10.0,5.0,19080.14502
0.01,10.0,6.0,10.0,10.0,19055.53412
0.01,10.0,6.0,10.0,20.0,19055.53332
0.01,10.0,6.0,10.0,30.0,19055.53332
0.01,10.0,6.0,10.0,100.0,19055.53332
0.01,10.0,6.0,20.0,5.0,19082.83364
0.01,10.0,6.0,20.0,10.0,19082.82294
0.01,10.0,6.0,20.0,20.0,19082.82294
0.01,10.0,6.0,20.0,30.0,19082.82294
0.01,10.0,6.0,20.0,100.0,19082.82294
0.01,10.0,10.0,1.0,5.0,19079.237119999998
0.01,10.0,10.0,1.0,10.0,19084.660259999997
0.01,10.0,10.0,1.0,20.0,19084.66324
0.01,10.0,10.0,1.0,30.0,19084.6644
0.01,10.0,10.0,1.0,100.0,19084.66174
0.01,10.0,10.0,5.0,5.0,19079.224080000004
0.01,10.0,10.0,5.0,10.0,19045.139880000002
0.01,10.0,10.0,5.0,20.0,19045.13762
0.01,10.0,10.0,5.0,30.0,19045.16126
0.01,10.0,10.0,5.0,100.0,19045.138039999998
0.01,10.0,10.0,10.0,5.0,19080.14502
0.01,10.0,10.0,10.0,10.0,19055.53412
0.01,10.0,10.0,10.0,20.0,19055.53332
0.01,10.0,10.0,10.0,30.0,19055.53332
0.01,10.0,10.0,10.0,100.0,19055.53332
0.01,10.0,10.0,20.0,5.0,19082.83364
0.01,10.0,10.0,20.0,10.0,19082.82294
0.01,10.0,10.0,20.0,20.0,19082.82294
0.01,10.0,10.0,20.0,30.0,19082.82294
0.01,10.0,10.0,20.0,100.0,19082.82294
0.01,10.0,20.0,1.0,5.0,19079.30872
0.01,10.0,20.0,1.0,10.0,19056.4266
0.01,10.0,20.0,1.0,20.0,19056.42514
0.01,10.0,20.0,1.0,30.0,19056.424219999997
0.01,10.0,20.0,1.0,100.0,19056.42512
0.01,10.0,20.0,5.0,5.0,19079.31016
0.01,10.0,20.0,5.0,10.0,19056.411939999998
0.01,10.0,20.0,5.0,20.0,19056.41152
0.01,10.0,20.0,5.0,30.0,19056.41152
0.01,10.0,20.0,5.0,100.0,19056.41152
0.01,10.0,20.0,10.0,5.0,19080.14502
0.01,10.0,20.0,10.0,10.0,19055.53412
0.01,10.0,20.0,10.0,20.0,19055.53332
0.01,10.0,20.0,10.0,30.0,19055.53332
0.01,10.0,20.0,10.0,100.0,19055.53332
0.01,10.0,20.0,20.0,5.0,19082.83364
0.01,10.0,20.0,20.0,10.0,19082.82294
0.01,10.0,20.0,20.0,20.0,19082.82294
0.01,10.0,20.0,20.0,30.0,19082.82294
0.01,10.0,20.0,20.0,100.0,19082.82294
0.01,10.0,40.0,1.0,5.0,19082.83588
0.01,10.0,40.0,1.0,10.0,19082.8019
0.01,10.0,40.0,1.0,20.0,19082.80154
0.01,10.0,40.0,1.0,30.0,19082.80164
0.01,10.0,40.0,1.0,100.0,19082.80154
0.01,10.0,40.0,5.0,5.0,19082.838080000005
0.01,10.0,40.0,5.0,10.0,19082.80796
0.01,10.0,40.0,5.0,20.0,19082.807559999997
0.01,10.0,40.0,5.0,30.0,19082.807559999997
0.01,10.0,40.0,5.0,100.0,19082.807559999997
0.01,10.0,40.0,10.0,5.0,19083.50148
0.01,10.0,40.0,10.0,10.0,19083.39518
0.01,10.0,40.0,10.0,20.0,19083.39494
0.01,10.0,40.0,10.0,30.0,19083.39494
0.01,10.0,40.0,10.0,100.0,19083.39494
0.01,10.0,40.0,20.0,5.0,19082.83364
0.01,10.0,40.0,20.0,10.0,19082.82294
0.01,10.0,40.0,20.0,20.0,19082.82294
0.01,10.0,40.0,20.0,30.0,19082.82294
0.01,10.0,40.0,20.0,100.0,19082.82294
0.01,30.0,2.0,1.0,5.0,15719.70406
0.01,30.0,2.0,1.0,10.0,15715.496219999997
0.01,30.0,2.0,1.0,20.0,15719.075159999999
0.01,30.0,2.0,1.0,30.0,15715.1427
0.01,30.0,2.0,1.0,100.0,15716.312560000002
0.01,30.0,2.0,5.0,5.0,15699.668620000002
0.01,30.0,2.0,5.0,10.0,15610.294779999997
0.01,30.0,2.0,5.0,20.0,15610.40424
0.01,30.0,2.0,5.0,30.0,15610.30998
0.01,30.0,2.0,5.0,100.0,15610.330800000002
0.01,30.0,2.0,10.0,5.0,15696.746839999998
0.01,30.0,2.0,10.0,10.0,15641.206360000002
0.01,30.0,2.0,10.0,20.0,15641.205920000002
0.01,30.0,2.0,10.0,30.0,15641.205920000002
0.01,30.0,2.0,10.0,100.0,15641.205920000002
0.01,30.0,2.0,20.0,5.0,15736.869319999998
0.01,30.0,2.0,20.0,10.0,15736.319739999997
0.01,30.0,2.0,20.0,20.0,15736.319739999997
0.01,30.0,2.0,20.0,30.0,15736.319739999997
0.01,30.0,2.0,20.0,100.0,15736.319739999997
0.01,30.0,6.0,1.0,5.0,15719.703960000003
0.01,30.0,6.0,1.0,10.0,15717.617900000001
0.01,30.0,6.0,1.0,20.0,15717.594300000002
0.01,30.0,6.0,1.0,30.0,15717.566299999997
0.01,30.0,6.0,1.0,100.0,15717.643019999998
0.01,30.0,6.0,5.0,5.0,15699.668620000002
0.01,30.0,6.0,5.0,10.0,15610.292679999999
0.01,30.0,6.0,5.0,20.0,15610.388079999999
0.01,30.0,6.0,5.0,30.0,15610.29112
0.01,30.0,6.0,5.0,100.0,15610.327920000002
0.01,30.0,6.0,10.0,5.0,15696.746839999998
0.01,30.0,6.0,10.0,10.0,15641.206360000002
0.01,30.0,6.0,10.0,20.0,15641.205920000002
0.01,30.0,6.0,10.0,30.0,15641.205920000002
0.01,30.0,6.0,10.0,100.0,15641.205920000002
0.01,30.0,6.0,20.0,5.0,15736.869319999998
0.01,30.0,6.0,20.0,10.0,15736.319739999997
0.01,30.0,6.0,20.0,20.0,15736.319739999997
0.01,30.0,6.0,20.0,30.0,15736.319739999997
0.01,30.0,6.0,20.0,100.0,15736.319739999997
0.01,30.0,10.0,1.0,5.0,15719.702799999995
0.01,30.0,10.0,1.0,10.0,15717.47794
0.01,30.0,10.0,1.0,20.0,15717.51768
0.01,30.0,10.0,1.0,30.0,15717.58306
0.01,30.0,10.0,1.0,100.0,15717.46358
0.01,30.0,10.0,5.0,5.0,15699.668620000002
0.01,30.0,10.0,5.0,10.0,15610.3074
0.01,30.0,10.0,5.0,20.0,15610.293580000001
0.01,30.0,10.0,5.0,30.0,15610.3459
0.01,30.0,10.0,5.0,100.0,15610.36874
0.01,30.0,10.0,10.0,5.0,15696.746839999998
0.01,30.0,10.0,10.0,10.0,15641.206360000002
0.01,30.0,10.0,10.0,20.0,15641.205920000002
0.01,30.0,10.0,10.0,30.0,15641.205920000002
0.01,30.0,10.0,10.0,100.0,15641.205920000002
0.01,30.0,10.0,20.0,5.0,15736.869319999998
0.01,30.0,10.0,20.0,10.0,15736.319739999997
0.01,30.0,10.0,20.0,20.0,15736.319739999997
0.01,30.0,10.0,20.0,30.0,15736.319739999997
0.01,30.0,10.0,20.0,100.0,15736.319739999997
0.01,30.0,20.0,1.0,5.0,15718.100620000003
0.01,30.0,20.0,1.0,10.0,15641.890340000002
0.01,30.0,20.0,1.0,20.0,15641.883220000003
0.01,30.0,20.0,1.0,30.0,15641.884600000001
0.01,30.0,20.0,1.0,100.0,15641.884880000001
0.01,30.0,20.0,5.0,5.0,15697.37554
0.01,30.0,20.0,5.0,10.0,15641.61208
0.01,30.0,20.0,5.0,20.0,15641.611740000002
0.01,30.0,20.0,5.0,30.0,15641.611740000002
0.01,30.0,20.0,5.0,100.0,15641.611740000002
0.01,30.0,20.0,10.0,5.0,15696.746839999998
0.01,30.0,20.0,10.0,10.0,15641.206360000002
0.01,30.0,20.0,10.0,20.0,15641.205920000002
0.01,30.0,20.0,10.0,30.0,15641.205920000002
0.01,30.0,20.0,10.0,100.0,15641.205920000002
0.01,30.0,20.0,20.0,5.0,15736.869319999998
0.01,30.0,20.0,20.0,10.0,15736.319739999997
0.01,30.0,20.0,20.0,20.0,15736.319739999997
0.01,30.0,20.0,20.0,30.0,15736.319739999997
0.01,30.0,20.0,20.0,100.0,15736.319739999997
0.01,30.0,40.0,1.0,5.0,15729.237920000003
0.01,30.0,40.0,1.0,10.0,15703.27086
0.01,30.0,40.0,1.0,20.0,15703.267259999999
0.01,30.0,40.0,1.0,30.0,15703.26764
0.01,30.0,40.0,1.0,100.0,15703.268059999999
0.01,30.0,40.0,5.0,5.0,15709.644020000002
0.01,30.0,40.0,5.0,10.0,15702.696680000003
0.01,30.0,40.0,5.0,20.0,15702.695659999998
0.01,30.0,40.0,5.0,30.0,15702.695659999998
0.01,30.0,40.0,5.0,100.0,15702.695659999998
0.01,30.0,40.0,10.0,5.0,15710.747140000001
0.01,30.0,40.0,10.0,10.0,15703.228420000003
0.01,30.0,40.0,10.0,20.0,15703.228740000002
0.01,30.0,40.0,10.0,30.0,15703.228740000002
0.01,30.0,40.0,10.0,100.0,15703.228740000002
0.01,30.0,40.0,20.0,5.0,15736.869319999998
0.01,30.0,40.0,20.0,10.0,15736.319739999997
0.01,30.0,40.0,20.0,20.0,15736.319739999997
0.01,30.0,40.0,20.0,30.0,15736.319739999997
0.01,30.0,40.0,20.0,100.0,15736.319739999997
0.01,50.0,2.0,1.0,5.0,12957.78266
0.01,50.0,2.0,1.0,10.0,12962.648319999998
0.01,50.0,2.0,1.0,20.0,12966.11118
0.01,50.0,2.0,1.0,30.0,12961.724440000002
0.01,50.0,2.0,1.0,100.0,12962.644699999999
0.01,50.0,2.0,5.0,5.0,12921.438180000001
0.01,50.0,2.0,5.0,10.0,12800.383460000001
0.01,50.0,2.0,5.0,20.0,12800.396680000002
0.01,50.0,2.0,5.0,30.0,12800.4498
0.01,50.0,2.0,5.0,100.0,12800.43308
0.01,50.0,2.0,10.0,5.0,12918.29826
0.01,50.0,2.0,10.0,10.0,12840.59644
0.01,50.0,2.0,10.0,20.0,12840.59388
0.01,50.0,2.0,10.0,30.0,12840.59388
0.01,50.0,2.0,10.0,100.0,12840.59388
0.01,50.0,2.0,20.0,5.0,12993.725620000001
0.01,50.0,2.0,20.0,10.0,12980.567219999999
0.01,50.0,2.0,20.0,20.0,12980.56698
0.01,50.0,2.0,20.0,30.0,12980.56698
0.01,50.0,2.0,20.0,100.0,12980.56698
0.01,50.0,6.0,1.0,5.0,12957.7799
0.01,50.0,6.0,1.0,10.0,12963.23142
0.01,50.0,6.0,1.0,20.0,12963.26022
0.01,50.0,6.0,1.0,30.0,12963.2201
0.01,50.0,6.0,1.0,100.0,12963.3173
0.01,50.0,6.0,5.0,5.0,12921.435840000002
0.01,50.0,6.0,5.0,10.0,12800.3575
0.01,50.0,6.0,5.0,20.0,12800.366080000002
0.01,50.0,6.0,5.0,30.0,12800.41446
0.01,50.0,6.0,5.0,100.0,12800.43932
0.01,50.0,6.0,10.0,5.0,12918.29826
0.01,50.0,6.0,10.0,10.0,12840.59644
0.01,50.0,6.0,10.0,20.0,12840.59388
0.01,50.0,6.0,10.0,30.0,12840.59388
0.01,50.0,6.0,10.0,100.0,12840.59388
0.01,50.0,6.0,20.0,5.0,12993.725620000001
0.01,50.0,6.0,20.0,10.0,12980.567219999999
0.01,50.0,6.0,20.0,20.0,12980.56698
0.01,50.0,6.0,20.0,30.0,12980.56698
0.01,50.0,6.0,20.0,100.0,12980.56698
0.01,50.0,10.0,1.0,5.0,12957.76666
0.01,50.0,10.0,1.0,10.0,12958.307639999999
0.01,50.0,10.0,1.0,20.0,12958.40492
0.01,50.0,10.0,1.0,30.0,12958.340979999999
0.01,50.0,10.0,1.0,100.0,12958.35974
0.01,50.0,10.0,5.0,5.0,12921.43808
0.01,50.0,10.0,5.0,10.0,12800.339419999998
0.01,50.0,10.0,5.0,20.0,12800.402879999998
0.01,50.0,10.0,5.0,30.0,12800.36658
0.01,50.0,10.0,5.0,100.0,12800.36312
0.01,50.0,10.0,10.0,5.0,12918.29826
0.01,50.0,10.0,10.0,10.0,12840.59644
0.01,50.0,10.0,10.0,20.0,12840.59388
0.01,50.0,10.0,10.0,30.0,12840.59388
0.01,50.0,10.0,10.0,100.0,12840.59388
0.01,50.0,10.0,20.0,5.0,12993.725620000001
0.01,50.0,10.0,20.0,10.0,12980.567219999999
0.01,50.0,10.0,20.0,20.0,12980.56698
0.01,50.0,10.0,20.0,30.0,12980.56698
0.01,50.0,10.0,20.0,100.0,12980.56698
0.01,50.0,20.0,1.0,5.0,12975.44834
0.01,50.0,20.0,1.0,10.0,12851.964680000001
0.01,50.0,20.0,1.0,20.0,12851.9391
0.01,50.0,20.0,1.0,30.0,12851.939040000001
0.01,50.0,20.0,1.0,100.0,12851.93864
0.01,50.0,20.0,5.0,5.0,12985.02076
0.01,50.0,20.0,5.0,10.0,12849.735680000002
0.01,50.0,20.0,5.0,20.0,12849.68994
0.01,50.0,20.0,5.0,30.0,12849.68994
0.01,50.0,20.0,5.0,100.0,12849.68994
0.01,50.0,20.0,10.0,5.0,12918.29826
0.01,50.0,20.0,10.0,10.0,12840.59644
0.01,50.0,20.0,10.0,20.0,12840.59388
0.01,50.0,20.0,10.0,30.0,12840.59388
0.01,50.0,20.0,10.0,100.0,12840.59388
0.01,50.0,20.0,20.0,5.0,12993.725620000001
0.01,50.0,20.0,20.0,10.0,12980.567219999999
0.01,50.0,20.0,20.0,20.0,12980.56698
0.01,50.0,20.0,20.0,30.0,12980.56698
0.01,50.0,20.0,20.0,100.0,12980.56698
0.01,50.0,40.0,1.0,5.0,12982.75488
0.01,50.0,40.0,1.0,10.0,12963.75802
0.01,50.0,40.0,1.0,20.0,12964.25144
0.01,50.0,40.0,1.0,30.0,12964.25072
0.01,50.0,40.0,1.0,100.0,12964.250879999998
0.01,50.0,40.0,5.0,5.0,12968.102899999998
0.01,50.0,40.0,5.0,10.0,12965.70524
0.01,50.0,40.0,5.0,20.0,12965.703819999999
0.01,50.0,40.0,5.0,30.0,12965.703819999999
0.01,50.0,40.0,5.0,100.0,12965.703819999999
0.01,50.0,40.0,10.0,5.0,12966.07708
0.01,50.0,40.0,10.0,10.0,12969.63196
0.01,50.0,40.0,10.0,20.0,12969.6325
0.01,50.0,40.0,10.0,30.0,12969.6325
0.01,50.0,40.0,10.0,100.0,12969.6325
0.01,50.0,40.0,20.0,5.0,12993.725620000001
0.01,50.0,40.0,20.0,10.0,12980.567219999999
0.01,50.0,40.0,20.0,20.0,12980.56698
0.01,50.0,40.0,20.0,30.0,12980.56698
0.01,50.0,40.0,20.0,100.0,12980.56698
0.01,100.0,2.0,1.0,5.0,8144.34976
0.01,100.0,2.0,1.0,10.0,8077.8834799999995
0.01,100.0,2.0,1.0,20.0,8076.564180000001
0.01,100.0,2.0,1.0,30.0,8075.6849999999995
0.01,100.0,2.0,1.0,100.0,8077.9230800000005
0.01,100.0,2.0,5.0,5.0,8155.728459999998
0.01,100.0,2.0,5.0,10.0,7789.56876
0.01,100.0,2.0,5.0,20.0,7787.268620000001
0.01,100.0,2.0,5.0,30.0,7787.263400000001
0.01,100.0,2.0,5.0,100.0,7787.21564
0.01,100.0,2.0,10.0,5.0,7983.910000000001
0.01,100.0,2.0,10.0,10.0,7851.078659999999
0.01,100.0,2.0,10.0,20.0,7851.27656
0.01,100.0,2.0,10.0,30.0,7851.27656
0.01,100.0,2.0,10.0,100.0,7851.27656
0.01,100.0,2.0,20.0,5.0,8060.93422
0.01,100.0,2.0,20.0,10.0,8048.944240000002
0.01,100.0,2.0,20.0,20.0,8048.9449
0.01,100.0,2.0,20.0,30.0,8048.9449
0.01,100.0,2.0,20.0,100.0,8048.9449
0.01,100.0,6.0,1.0,5.0,8144.34752
0.01,100.0,6.0,1.0,10.0,8067.5567599999995
0.01,100.0,6.0,1.0,20.0,8069.50842
0.01,100.0,6.0,1.0,30.0,8069.51998
0.01,100.0,6.0,1.0,100.0,8069.476959999998
0.01,100.0,6.0,5.0,5.0,8155.7282
0.01,100.0,6.0,5.0,10.0,7789.5045
0.01,100.0,6.0,5.0,20.0,7787.28552
0.01,100.0,6.0,5.0,30.0,7787.263560000001
0.01,100.0,6.0,5.0,100.0,7787.25012
0.01,100.0,6.0,10.0,5.0,7983.910000000001
0.01,100.0,6.0,10.0,10.0,7851.078659999999
0.01,100.0,6.0,10.0,20.0,7851.27656
0.01,100.0,6.0,10.0,30.0,7851.27656
0.01,100.0,6.0,10.0,100.0,7851.27656
0.01,100.0,6.0,20.0,5.0,8060.93422
0.01,100.0,6.0,20.0,10.0,8048.944240000002
0.01,100.0,6.0,20.0,20.0,8048.9449
0.01,100.0,6.0,20.0,30.0,8048.9449
