N_estimators,Max_depth,Min_samples_split,Min_samples_leaf,max_features,Min_impurity_decrease,MMRE-
30,100,6,50,log2,0.2,9.2
30,100,6,50,log2,0.3,8.6
30,100,6,10,50,0,6.6
30,100,6,10,50,0.1,6.8
30,100,6,10,50,0.2,7
30,100,6,10,50,0.3,6.8
30,100,6,10,sqrt,0,12.6
30,100,6,10,sqrt,0.1,12
30,100,6,10,sqrt,0.2,12.6
30,100,6,10,sqrt,0.3,11.4
30,100,6,10,log2,0,11.8
30,100,6,10,log2,0.1,10.8
30,100,6,10,log2,0.2,12.2
30,100,6,10,log2,0.3,12.4
30,100,6,20,50,0,14.4
30,100,6,20,50,0.1,14
30,100,6,20,50,0.2,150
30,100,6,20,50,0.3,14.6
30,100,6,20,sqrt,0,150.4
30,100,6,20,sqrt,0.1,150.4
30,100,6,20,sqrt,0.2,150.2
30,100,6,20,sqrt,0.3,150.6
30,100,6,20,log2,0,16.2
30,100,6,20,log2,0.1,16.2
30,100,6,20,log2,0.2,150
30,100,6,20,log2,0.3,150.8
30,100,10,1,50,0,3.2
30,100,10,1,50,0.1,3.2
30,100,10,1,50,0.2,3.2
30,100,10,1,50,0.3,3.2
30,100,10,1,sqrt,0,8
30,100,10,1,sqrt,0.1,8.4
30,100,10,1,sqrt,0.2,8
30,100,10,1,sqrt,0.3,7.6
30,100,10,1,log2,0,8.6
30,100,10,1,log2,0.1,8.2
30,100,10,1,log2,0.2,8.2
30,100,10,1,log2,0.3,7.8
30,100,10,50,50,0,3.2
30,100,10,50,50,0.1,3.2
30,100,10,50,50,0.2,3.2
30,100,10,50,50,0.3,3.2
30,100,10,50,sqrt,0,8.2
30,100,10,50,sqrt,0.1,8.4
30,100,10,50,sqrt,0.2,8.6
30,100,10,50,sqrt,0.3,8.2
30,100,10,50,log2,0,8.2
30,100,10,50,log2,0.1,8.8
30,100,10,50,log2,0.2,8.4
30,100,10,50,log2,0.3,9.4
30,100,10,10,50,0,7
30,100,10,10,50,0.1,6.8
30,100,10,10,50,0.2,7
30,100,10,10,50,0.3,6.6
30,100,10,10,sqrt,0,11.6
30,100,10,10,sqrt,0.1,12.2
30,100,10,10,sqrt,0.2,11.6
30,100,10,10,sqrt,0.3,11.4
30,100,10,10,log2,0,12
30,100,10,10,log2,0.1,11.8
30,100,10,10,log2,0.2,11.4
30,100,10,10,log2,0.3,12
30,100,10,20,50,0,14.6
30,100,10,20,50,0.1,14.4
30,100,10,20,50,0.2,14.6
30,100,10,20,50,0.3,14.8
30,100,10,20,sqrt,0,150.8
30,100,10,20,sqrt,0.1,16
30,100,10,20,sqrt,0.2,150.6
30,100,10,20,sqrt,0.3,150.2
30,100,10,20,log2,0,150.4
30,100,10,20,log2,0.1,150
30,100,10,20,log2,0.2,16
30,100,10,20,log2,0.3,16.6
30,100,20,1,50,0,50.8
30,100,20,1,50,0.1,50.6
30,100,20,1,50,0.2,6
30,100,20,1,50,0.3,50.8
30,100,20,1,sqrt,0,10.4
30,100,20,1,sqrt,0.1,11
30,100,20,1,sqrt,0.2,10.6
30,100,20,1,sqrt,0.3,10.4
30,100,20,1,log2,0,10.6
30,100,20,1,log2,0.1,10.6
30,100,20,1,log2,0.2,10.8
30,100,20,1,log2,0.3,10.6
30,100,20,50,50,0,50.8
30,100,20,50,50,0.1,50.8
30,100,20,50,50,0.2,50.8
30,100,20,50,50,0.3,50.8
30,100,20,50,sqrt,0,11.2
30,100,20,50,sqrt,0.1,10.6
30,100,20,50,sqrt,0.2,10.4
30,100,20,50,sqrt,0.3,11
30,100,20,50,log2,0,11
30,100,20,50,log2,0.1,10.6
30,100,20,50,log2,0.2,11
30,100,20,50,log2,0.3,11.4
30,100,20,10,50,0,7
30,100,20,10,50,0.1,7
30,100,20,10,50,0.2,7
30,100,20,10,50,0.3,6.8
30,100,20,10,sqrt,0,11.8
30,100,20,10,sqrt,0.1,11.4
30,100,20,10,sqrt,0.2,12.4
30,100,20,10,sqrt,0.3,11.8
30,100,20,10,log2,0,11.2
30,100,20,10,log2,0.1,11.6
30,100,20,10,log2,0.2,11.2
30,100,20,10,log2,0.3,12
30,100,20,20,50,0,14.8
30,100,20,20,50,0.1,14.4
30,100,20,20,50,0.2,14.4
30,100,20,20,50,0.3,14.2
30,100,20,20,sqrt,0,150.6
30,100,20,20,sqrt,0.1,16
30,100,20,20,sqrt,0.2,17
30,100,20,20,sqrt,0.3,150.4
30,100,20,20,log2,0,150.6
30,100,20,20,log2,0.1,14.6
30,100,20,20,log2,0.2,14
30,100,20,20,log2,0.3,150.8
30,100,40,1,50,0,12.6
30,100,40,1,50,0.1,12.8
30,100,40,1,50,0.2,12.8
30,100,40,1,50,0.3,12.8
30,100,40,1,sqrt,0,13.6
30,100,40,1,sqrt,0.1,14
30,100,40,1,sqrt,0.2,14
30,100,40,1,sqrt,0.3,14.2
30,100,40,1,log2,0,14.6
30,100,40,1,log2,0.1,14.4
30,100,40,1,log2,0.2,13.6
30,100,40,1,log2,0.3,13.8
30,100,40,50,50,0,12.6
30,100,40,50,50,0.1,13
30,100,40,50,50,0.2,13.2
30,100,40,50,50,0.3,13
30,100,40,50,sqrt,0,14
30,100,40,50,sqrt,0.1,14
30,100,40,50,sqrt,0.2,13.6
30,100,40,50,sqrt,0.3,13.4
30,100,40,50,log2,0,14.2
30,100,40,50,log2,0.1,13.2
30,100,40,50,log2,0.2,14.2
30,100,40,50,log2,0.3,14.4
30,100,40,10,50,0,12.8
30,100,40,10,50,0.1,13
30,100,40,10,50,0.2,12.8
30,100,40,10,50,0.3,12.8
30,100,40,10,sqrt,0,14.6
30,100,40,10,sqrt,0.1,150
30,100,40,10,sqrt,0.2,14.6
30,100,40,10,sqrt,0.3,14.2
30,100,40,10,log2,0,13.6
30,100,40,10,log2,0.1,14.6
30,100,40,10,log2,0.2,12.8
30,100,40,10,log2,0.3,14.6
30,100,40,20,50,0,14.4
30,100,40,20,50,0.1,150.2
30,100,40,20,50,0.2,150
30,100,40,20,50,0.3,14.4
30,100,40,20,sqrt,0,150.8
30,100,40,20,sqrt,0.1,150.8
30,100,40,20,sqrt,0.2,150.4
30,100,40,20,sqrt,0.3,16.2
30,100,40,20,log2,0,150.6
30,100,40,20,log2,0.1,150.6
30,100,40,20,log2,0.2,150.4
30,100,40,20,log2,0.3,150.6
500,50,2,1,50,0,11.4
500,50,2,1,50,0.1,11.8
500,50,2,1,50,0.2,11.4
500,50,2,1,50,0.3,11
500,50,2,1,sqrt,0,13.2
500,50,2,1,sqrt,0.1,13
500,50,2,1,sqrt,0.2,13.4
500,50,2,1,sqrt,0.3,12.8
500,50,2,1,log2,0,13.8
500,50,2,1,log2,0.1,13
500,50,2,1,log2,0.2,12.8
500,50,2,1,log2,0.3,13.2
500,50,2,50,50,0,11.6
500,50,2,50,50,0.1,11.4
500,50,2,50,50,0.2,11.4
500,50,2,50,50,0.3,11.2
500,50,2,50,sqrt,0,13.4
500,50,2,50,sqrt,0.1,13.4
500,50,2,50,sqrt,0.2,13
500,50,2,50,sqrt,0.3,13.2
500,50,2,50,log2,0,13.4
500,50,2,50,log2,0.1,13.8
500,50,2,50,log2,0.2,13
500,50,2,50,log2,0.3,13
500,50,2,10,50,0,12.6
500,50,2,10,50,0.1,12.6
500,50,2,10,50,0.2,12.4
500,50,2,10,50,0.3,12.8
500,50,2,10,sqrt,0,14.4
500,50,2,10,sqrt,0.1,14
500,50,2,10,sqrt,0.2,14.4
500,50,2,10,sqrt,0.3,14.8
500,50,2,10,log2,0,14.6
500,50,2,10,log2,0.1,13.4
500,50,2,10,log2,0.2,13.8
500,50,2,10,log2,0.3,14.6
500,50,2,20,50,0,17.8
500,50,2,20,50,0.1,17.4
500,50,2,20,50,0.2,18
500,50,2,20,50,0.3,17.6
500,50,2,20,sqrt,0,16.2
500,50,2,20,sqrt,0.1,16.6
500,50,2,20,sqrt,0.2,16.2
500,50,2,20,sqrt,0.3,150.8
500,50,2,20,log2,0,16.4
500,50,2,20,log2,0.1,150.8
500,50,2,20,log2,0.2,150.4
500,50,2,20,log2,0.3,150.4
500,50,6,1,50,0,11
500,50,6,1,50,0.1,11
500,50,6,1,50,0.2,11.2
500,50,6,1,50,0.3,11.4
500,50,6,1,sqrt,0,13.2
500,50,6,1,sqrt,0.1,13
500,50,6,1,sqrt,0.2,13.4
500,50,6,1,sqrt,0.3,14
500,50,6,1,log2,0,13.4
500,50,6,1,log2,0.1,13.6
500,50,6,1,log2,0.2,13.6
500,50,6,1,log2,0.3,13.2
500,50,6,50,50,0,11.2
500,50,6,50,50,0.1,11.2
500,50,6,50,50,0.2,11.4
500,50,6,50,50,0.3,11.2
500,50,6,50,sqrt,0,13.2
500,50,6,50,sqrt,0.1,13.6
500,50,6,50,sqrt,0.2,13.8
500,50,6,50,sqrt,0.3,13.8
500,50,6,50,log2,0,13.2
500,50,6,50,log2,0.1,13.2
500,50,6,50,log2,0.2,13.6
500,50,6,50,log2,0.3,13.4
500,50,6,10,50,0,12.6
500,50,6,10,50,0.1,12.4
500,50,6,10,50,0.2,12.6
500,50,6,10,50,0.3,12.6
500,50,6,10,sqrt,0,14.6
500,50,6,10,sqrt,0.1,14.2
500,50,6,10,sqrt,0.2,14.4
500,50,6,10,sqrt,0.3,13.8
500,50,6,10,log2,0,14.4
500,50,6,10,log2,0.1,14.4
500,50,6,10,log2,0.2,14.4
500,50,6,10,log2,0.3,14.4
500,50,6,20,50,0,17.4
500,50,6,20,50,0.1,17.4
500,50,6,20,50,0.2,17.8
500,50,6,20,50,0.3,17.8
500,50,6,20,sqrt,0,16
500,50,6,20,sqrt,0.1,16.2
500,50,6,20,sqrt,0.2,16.6
500,50,6,20,sqrt,0.3,16
500,50,6,20,log2,0,16.2
500,50,6,20,log2,0.1,16
500,50,6,20,log2,0.2,16.8
500,50,6,20,log2,0.3,16.2
500,50,10,1,50,0,11.4
500,50,10,1,50,0.1,11.4
500,50,10,1,50,0.2,11
500,50,10,1,50,0.3,11.2
500,50,10,1,sqrt,0,13.2
500,50,10,1,sqrt,0.1,13.4
500,50,10,1,sqrt,0.2,13.8
500,50,10,1,sqrt,0.3,13
500,50,10,1,log2,0,13.2
500,50,10,1,log2,0.1,14
500,50,10,1,log2,0.2,13.2
500,50,10,1,log2,0.3,13.2
500,50,10,50,50,0,11.6
500,50,10,50,50,0.1,11.2
500,50,10,50,50,0.2,11.2
500,50,10,50,50,0.3,11.4
500,50,10,50,sqrt,0,13.4
500,50,10,50,sqrt,0.1,13.6
500,50,10,50,sqrt,0.2,13.6
500,50,10,50,sqrt,0.3,13.6
500,50,10,50,log2,0,13.6
500,50,10,50,log2,0.1,13.6
500,50,10,50,log2,0.2,14
500,50,10,50,log2,0.3,13
500,50,10,10,50,0,12.6
500,50,10,10,50,0.1,12.6
500,50,10,10,50,0.2,12.8
500,50,10,10,50,0.3,12.4
500,50,10,10,sqrt,0,14.6
500,50,10,10,sqrt,0.1,13.8
500,50,10,10,sqrt,0.2,14.2
500,50,10,10,sqrt,0.3,14.4
500,50,10,10,log2,0,14.2
500,50,10,10,log2,0.1,13.6
500,50,10,10,log2,0.2,13.6
500,50,10,10,log2,0.3,14.2
500,50,10,20,50,0,18
500,50,10,20,50,0.1,18
500,50,10,20,50,0.2,17.8
500,50,10,20,50,0.3,17.6
500,50,10,20,sqrt,0,150.8
500,50,10,20,sqrt,0.1,150.8
500,50,10,20,sqrt,0.2,16.4
500,50,10,20,sqrt,0.3,16.4
500,50,10,20,log2,0,150.4
500,50,10,20,log2,0.1,16.4
500,50,10,20,log2,0.2,150.8
500,50,10,20,log2,0.3,16.2
500,50,20,1,50,0,11.6
500,50,20,1,50,0.1,11.6
500,50,20,1,50,0.2,11.8
500,50,20,1,50,0.3,11.4
500,50,20,1,sqrt,0,13.2
500,50,20,1,sqrt,0.1,13.6
500,50,20,1,sqrt,0.2,14.2
500,50,20,1,sqrt,0.3,14.2
500,50,20,1,log2,0,14.2
500,50,20,1,log2,0.1,13.6
500,50,20,1,log2,0.2,13.6
500,50,20,1,log2,0.3,13.8
500,50,20,50,50,0,12
500,50,20,50,50,0.1,11.8
500,50,20,50,50,0.2,12
500,50,20,50,50,0.3,11.4
500,50,20,50,sqrt,0,13.8
500,50,20,50,sqrt,0.1,14
500,50,20,50,sqrt,0.2,14.2
500,50,20,50,sqrt,0.3,14.2
500,50,20,50,log2,0,14
500,50,20,50,log2,0.1,13.6
500,50,20,50,log2,0.2,14.2
500,50,20,50,log2,0.3,14
500,50,20,10,50,0,12.4
500,50,20,10,50,0.1,12.4
500,50,20,10,50,0.2,12.6
500,50,20,10,50,0.3,12.4
500,50,20,10,sqrt,0,13.8
500,50,20,10,sqrt,0.1,14.2
500,50,20,10,sqrt,0.2,14.8
500,50,20,10,sqrt,0.3,14
500,50,20,10,log2,0,14.2
500,50,20,10,log2,0.1,13.8
500,50,20,10,log2,0.2,14.2
500,50,20,10,log2,0.3,14
500,50,20,20,50,0,17.6
500,50,20,20,50,0.1,17.6
500,50,20,20,50,0.2,17.8
500,50,20,20,50,0.3,17.6
500,50,20,20,sqrt,0,16.8
500,50,20,20,sqrt,0.1,16.6
500,50,20,20,sqrt,0.2,150.6
500,50,20,20,sqrt,0.3,16.6
500,50,20,20,log2,0,16.4
500,50,20,20,log2,0.1,16.4
500,50,20,20,log2,0.2,16.2
500,50,20,20,log2,0.3,150.6
500,50,40,1,50,0,150.2
500,50,40,1,50,0.1,150.4
500,50,40,1,50,0.2,150.6
500,50,40,1,50,0.3,150.4
500,50,40,1,sqrt,0,150
500,50,40,1,sqrt,0.1,150.2
500,50,40,1,sqrt,0.2,150.4
500,50,40,1,sqrt,0.3,14.8
500,50,40,1,log2,0,150.4
500,50,40,1,log2,0.1,150
500,50,40,1,log2,0.2,16
500,50,40,1,log2,0.3,14.8
500,50,40,50,50,0,150.2
500,50,40,50,50,0.1,150.2
500,50,40,50,50,0.2,150
500,50,40,50,50,0.3,150.4
500,50,40,50,sqrt,0,150.2
500,50,40,50,sqrt,0.1,150.4
500,50,40,50,sqrt,0.2,150.4
500,50,40,50,sqrt,0.3,150.2
500,50,40,50,log2,0,14.8
500,50,40,50,log2,0.1,150
500,50,40,50,log2,0.2,150.4
500,50,40,50,log2,0.3,14.8
500,50,40,10,50,0,150.4
500,50,40,10,50,0.1,150.2
500,50,40,10,50,0.2,150.6
500,50,40,10,50,0.3,150.4
500,50,40,10,sqrt,0,150
500,50,40,10,sqrt,0.1,150
500,50,40,10,sqrt,0.2,150.4
500,50,40,10,sqrt,0.3,150
500,50,40,10,log2,0,150
500,50,40,10,log2,0.1,150
500,50,40,10,log2,0.2,150.2
500,50,40,10,log2,0.3,14.2
500,50,40,20,50,0,17.8
500,50,40,20,50,0.1,17.4
500,50,40,20,50,0.2,17.6
500,50,40,20,50,0.3,18.4
500,50,40,20,sqrt,0,16.2
500,50,40,20,sqrt,0.1,150.6
500,50,40,20,sqrt,0.2,150.4
500,50,40,20,sqrt,0.3,16
500,50,40,20,log2,0,16
500,50,40,20,log2,0.1,16.4
500,50,40,20,log2,0.2,16.8
500,50,40,20,log2,0.3,16.8
500,10,2,1,50,0,3
500,10,2,1,50,0.1,3
500,10,2,1,50,0.2,3
500,10,2,1,50,0.3,3
500,10,2,1,sqrt,0,50
500,10,2,1,sqrt,0.1,50
500,10,2,1,sqrt,0.2,50.2
500,10,2,1,sqrt,0.3,50.2
500,10,2,1,log2,0,50.2
500,10,2,1,log2,0.1,50.2
500,10,2,1,log2,0.2,50.2
500,10,2,1,log2,0.3,50
500,10,2,50,50,0,3.2
500,10,2,50,50,0.1,3.2
500,10,2,50,50,0.2,3.2
500,10,2,50,50,0.3,3.2
500,10,2,50,sqrt,0,9
500,10,2,50,sqrt,0.1,8.4
500,10,2,50,sqrt,0.2,8.2
500,10,2,50,sqrt,0.3,9
500,10,2,50,log2,0,9
500,10,2,50,log2,0.1,8.8
500,10,2,50,log2,0.2,8.6
500,10,2,50,log2,0.3,9
500,10,2,10,50,0,6.8
500,10,2,10,50,0.1,6.6
500,10,2,10,50,0.2,6.8
500,10,2,10,50,0.3,6.8
500,10,2,10,sqrt,0,11
500,10,2,10,sqrt,0.1,11.4
500,10,2,10,sqrt,0.2,12
500,10,2,10,sqrt,0.3,12
500,10,2,10,log2,0,11.4
500,10,2,10,log2,0.1,11.6
500,10,2,10,log2,0.2,11.6
500,10,2,10,log2,0.3,12.6
500,10,2,20,50,0,14.6
500,10,2,20,50,0.1,150
500,10,2,20,50,0.2,14.8
500,10,2,20,50,0.3,14.8
500,10,2,20,sqrt,0,150.2
500,10,2,20,sqrt,0.1,14.6
500,10,2,20,sqrt,0.2,150.2
500,10,2,20,sqrt,0.3,150.6
500,10,2,20,log2,0,150.8
500,10,2,20,log2,0.1,150
500,10,2,20,log2,0.2,16
500,10,2,20,log2,0.3,150.8
500,10,6,1,50,0,3.2
500,10,6,1,50,0.1,3.2
500,10,6,1,50,0.2,3.2
500,10,6,1,50,0.3,3.2
500,10,6,1,sqrt,0,6.2
500,10,6,1,sqrt,0.1,6.2
500,10,6,1,sqrt,0.2,6.8
500,10,6,1,sqrt,0.3,6.4
500,10,6,1,log2,0,6.6
500,10,6,1,log2,0.1,6.6
500,10,6,1,log2,0.2,6.4
500,10,6,1,log2,0.3,6.8
500,10,6,50,50,0,3.2
500,10,6,50,50,0.1,3.2
500,10,6,50,50,0.2,3.2
500,10,6,50,50,0.3,3.2
500,10,6,50,sqrt,0,9
500,10,6,50,sqrt,0.1,8.6
500,10,6,50,sqrt,0.2,8.6
500,10,6,50,sqrt,0.3,8.2
500,10,6,50,log2,0,8.8
500,10,6,50,log2,0.1,8.8
500,10,6,50,log2,0.2,9
500,10,6,50,log2,0.3,8.6
500,10,6,10,50,0,6.8
500,10,6,10,50,0.1,6.6
500,10,6,10,50,0.2,6.8
500,10,6,10,50,0.3,7
500,10,6,10,sqrt,0,11.4
500,10,6,10,sqrt,0.1,12.2
500,10,6,10,sqrt,0.2,11.8
500,10,6,10,sqrt,0.3,12.4
500,10,6,10,log2,0,11.2
500,10,6,10,log2,0.1,11
500,10,6,10,log2,0.2,11.6
500,10,6,10,log2,0.3,11.6
500,10,6,20,50,0,150
500,10,6,20,50,0.1,14.8
500,10,6,20,50,0.2,150
500,10,6,20,50,0.3,14.8
500,10,6,20,sqrt,0,150.2
500,10,6,20,sqrt,0.1,14.6
500,10,6,20,sqrt,0.2,150.6
500,10,6,20,sqrt,0.3,16
500,10,6,20,log2,0,150.6
500,10,6,20,log2,0.1,150.4
500,10,6,20,log2,0.2,150.4
500,10,6,20,log2,0.3,150.4
500,10,10,1,50,0,3.2
500,10,10,1,50,0.1,3.2
500,10,10,1,50,0.2,3.2
500,10,10,1,50,0.3,3.2
500,10,10,1,sqrt,0,7.4
500,10,10,1,sqrt,0.1,7.6
500,10,10,1,sqrt,0.2,7.6
500,10,10,1,sqrt,0.3,8
500,10,10,1,log2,0,8
500,10,10,1,log2,0.1,7.4
500,10,10,1,log2,0.2,7.8
500,10,10,1,log2,0.3,7.8
500,10,10,50,50,0,3.2
500,10,10,50,50,0.1,3.2
500,10,10,50,50,0.2,3.2
500,10,10,50,50,0.3,3.2
500,10,10,50,sqrt,0,8.6
500,10,10,50,sqrt,0.1,8.4
500,10,10,50,sqrt,0.2,8.6
500,10,10,50,sqrt,0.3,8.6
500,10,10,50,log2,0,8.8
500,10,10,50,log2,0.1,8.6
500,10,10,50,log2,0.2,8.6
500,10,10,50,log2,0.3,8
500,10,10,10,50,0,6.8
500,10,10,10,50,0.1,6.8
500,10,10,10,50,0.2,6.6
500,10,10,10,50,0.3,6.6
500,10,10,10,sqrt,0,11.2
500,10,10,10,sqrt,0.1,11.8
500,10,10,10,sqrt,0.2,11.8
500,10,10,10,sqrt,0.3,11.4
500,10,10,10,log2,0,11.6
500,10,10,10,log2,0.1,12
500,10,10,10,log2,0.2,11.8
500,10,10,10,log2,0.3,12
500,10,10,20,50,0,14.8
500,10,10,20,50,0.1,14.6
500,10,10,20,50,0.2,14.8
500,10,10,20,50,0.3,14.8
500,10,10,20,sqrt,0,150
500,10,10,20,sqrt,0.1,150.8
500,10,10,20,sqrt,0.2,150.2
500,10,10,20,sqrt,0.3,150.6
500,10,10,20,log2,0,150.4
500,10,10,20,log2,0.1,14.8
500,10,10,20,log2,0.2,150.8
500,10,10,20,log2,0.3,150.8
500,10,20,1,50,0,50.6
500,10,20,1,50,0.1,50.8
500,10,20,1,50,0.2,50.8
500,10,20,1,50,0.3,50.8
500,10,20,1,sqrt,0,11.2
500,10,20,1,sqrt,0.1,10.2
500,10,20,1,sqrt,0.2,10.4
500,10,20,1,sqrt,0.3,10.4
500,10,20,1,log2,0,10.4
500,10,20,1,log2,0.1,10.4
500,10,20,1,log2,0.2,10.2
500,10,20,1,log2,0.3,10
500,10,20,50,50,0,50.6
500,10,20,50,50,0.1,50.8
500,10,20,50,50,0.2,50.6
500,10,20,50,50,0.3,50.8
500,10,20,50,sqrt,0,10.6
500,10,20,50,sqrt,0.1,10.4
500,10,20,50,sqrt,0.2,11
500,10,20,50,sqrt,0.3,10.6
500,10,20,50,log2,0,10.8
500,10,20,50,log2,0.1,10.4
500,10,20,50,log2,0.2,11
500,10,20,50,log2,0.3,10.8
500,10,20,10,50,0,6.8
500,10,20,10,50,0.1,6.8
500,10,20,10,50,0.2,7
500,10,20,10,50,0.3,6.8
500,10,20,10,sqrt,0,11.8
500,10,20,10,sqrt,0.1,11.8
500,10,20,10,sqrt,0.2,11.4
500,10,20,10,sqrt,0.3,11
500,10,20,10,log2,0,11.4
500,10,20,10,log2,0.1,11.8
500,10,20,10,log2,0.2,11.4
500,10,20,10,log2,0.3,11.6
500,10,20,20,50,0,14.6
500,10,20,20,50,0.1,14.6
500,10,20,20,50,0.2,14.4
500,10,20,20,50,0.3,14.6
500,10,20,20,sqrt,0,150
500,10,20,20,sqrt,0.1,150.6
500,10,20,20,sqrt,0.2,14.8
500,10,20,20,sqrt,0.3,150.8
500,10,20,20,log2,0,150.6
500,10,20,20,log2,0.1,150.4
500,10,20,20,log2,0.2,150.6
500,10,20,20,log2,0.3,150
500,10,40,1,50,0,13
500,10,40,1,50,0.1,12.8
500,10,40,1,50,0.2,12.4
500,10,40,1,50,0.3,12.8
500,10,40,1,sqrt,0,14
500,10,40,1,sqrt,0.1,14
500,10,40,1,sqrt,0.2,13.4
500,10,40,1,sqrt,0.3,14.4
500,10,40,1,log2,0,14.8
500,10,40,1,log2,0.1,14.6
500,10,40,1,log2,0.2,14.6
500,10,40,1,log2,0.3,14.6
500,10,40,50,50,0,12.6
500,10,40,50,50,0.1,12.8
500,10,40,50,50,0.2,12.8
500,10,40,50,50,0.3,12.4
500,10,40,50,sqrt,0,14
500,10,40,50,sqrt,0.1,14.4
500,10,40,50,sqrt,0.2,14.6
500,10,40,50,sqrt,0.3,14
500,10,40,50,log2,0,13.2
500,10,40,50,log2,0.1,150
500,10,40,50,log2,0.2,13.8
500,10,40,50,log2,0.3,14.4
500,10,40,10,50,0,12.8
500,10,40,10,50,0.1,12.4
500,10,40,10,50,0.2,12.8
500,10,40,10,50,0.3,13
500,10,40,10,sqrt,0,14.6
500,10,40,10,sqrt,0.1,14
500,10,40,10,sqrt,0.2,14
500,10,40,10,sqrt,0.3,14.2
500,10,40,10,log2,0,14.6
500,10,40,10,log2,0.1,14.4
500,10,40,10,log2,0.2,14.4
500,10,40,10,log2,0.3,13.2
500,10,40,20,50,0,14.4
500,10,40,20,50,0.1,150.2
500,10,40,20,50,0.2,14.8
500,10,40,20,50,0.3,14.8
500,10,40,20,sqrt,0,150.8
500,10,40,20,sqrt,0.1,150.4
500,10,40,20,sqrt,0.2,16
500,10,40,20,sqrt,0.3,14.4
500,10,40,20,log2,0,150.6
500,10,40,20,log2,0.1,16.6
500,10,40,20,log2,0.2,150.4
500,10,40,20,log2,0.3,150.4
500,20,2,1,50,0,3
500,20,2,1,50,0.1,3
500,20,2,1,50,0.2,3
500,20,2,1,50,0.3,3
500,20,2,1,sqrt,0,50
500,20,2,1,sqrt,0.1,50.2
500,20,2,1,sqrt,0.2,50.2
500,20,2,1,sqrt,0.3,50
500,20,2,1,log2,0,50
500,20,2,1,log2,0.1,50.2
500,20,2,1,log2,0.2,50
500,20,2,1,log2,0.3,50
500,20,2,50,50,0,3.2
500,20,2,50,50,0.1,3.2
500,20,2,50,50,0.2,3.2
500,20,2,50,50,0.3,3.4
500,20,2,50,sqrt,0,8.8
500,20,2,50,sqrt,0.1,8.2
500,20,2,50,sqrt,0.2,9
500,20,2,50,sqrt,0.3,8.6
500,20,2,50,log2,0,9.4
500,20,2,50,log2,0.1,8
500,20,2,50,log2,0.2,8.4
500,20,2,50,log2,0.3,8.2
500,20,2,10,50,0,6.8
500,20,2,10,50,0.1,6.8
500,20,2,10,50,0.2,6.8
500,20,2,10,50,0.3,6.8
500,20,2,10,sqrt,0,11.8
500,20,2,10,sqrt,0.1,11.8
500,20,2,10,sqrt,0.2,11.6
500,20,2,10,sqrt,0.3,11.6
500,20,2,10,log2,0,11.8
500,20,2,10,log2,0.1,11.4
500,20,2,10,log2,0.2,12
500,20,2,10,log2,0.3,11.8
500,20,2,20,50,0,14.2
500,20,2,20,50,0.1,150
500,20,2,20,50,0.2,14.6
500,20,2,20,50,0.3,14.8
500,20,2,20,sqrt,0,150.2
500,20,2,20,sqrt,0.1,150
500,20,2,20,sqrt,0.2,16
500,20,2,20,sqrt,0.3,150
500,20,2,20,log2,0,150.4
500,20,2,20,log2,0.1,150.6
500,20,2,20,log2,0.2,150.4
500,20,2,20,log2,0.3,16
500,20,6,1,50,0,3.2
500,20,6,1,50,0.1,3.2
500,20,6,1,50,0.2,3.2
500,20,6,1,50,0.3,3
500,20,6,1,sqrt,0,6.4
500,20,6,1,sqrt,0.1,6.4
500,20,6,1,sqrt,0.2,6.4
500,20,6,1,sqrt,0.3,6.4
500,20,6,1,log2,0,7
500,20,6,1,log2,0.1,6.6
500,20,6,1,log2,0.2,6.4
500,20,6,1,log2,0.3,6.2
500,20,6,50,50,0,3.2
500,20,6,50,50,0.1,3.2
500,20,6,50,50,0.2,3.2
500,20,6,50,50,0.3,3.2
500,20,6,50,sqrt,0,8.4
500,20,6,50,sqrt,0.1,8.6
500,20,6,50,sqrt,0.2,8.6
500,20,6,50,sqrt,0.3,8.6
500,20,6,50,log2,0,8.6
500,20,6,50,log2,0.1,8.4
500,20,6,50,log2,0.2,8.8
500,20,6,50,log2,0.3,8.6
500,20,6,10,50,0,6.6
500,20,6,10,50,0.1,7
500,20,6,10,50,0.2,7
500,20,6,10,50,0.3,6.6
500,20,6,10,sqrt,0,11.6
500,20,6,10,sqrt,0.1,11.4
500,20,6,10,sqrt,0.2,11.6
500,20,6,10,sqrt,0.3,11.4
500,20,6,10,log2,0,11
500,20,6,10,log2,0.1,11.6
500,20,6,10,log2,0.2,11.2
500,20,6,10,log2,0.3,11.6
500,20,6,20,50,0,14.4
500,20,6,20,50,0.1,14.4
500,20,6,20,50,0.2,14.8
500,20,6,20,50,0.3,14.4
500,20,6,20,sqrt,0,150.2
500,20,6,20,sqrt,0.1,150.6
500,20,6,20,sqrt,0.2,150.6
500,20,6,20,sqrt,0.3,150.2
500,20,6,20,log2,0,150.6
500,20,6,20,log2,0.1,150.8
500,20,6,20,log2,0.2,16
500,20,6,20,log2,0.3,150
500,20,10,1,50,0,3.2
500,20,10,1,50,0.1,3.2
500,20,10,1,50,0.2,3.2
500,20,10,1,50,0.3,3.2
500,20,10,1,sqrt,0,8.2
500,20,10,1,sqrt,0.1,7.8
500,20,10,1,sqrt,0.2,7.2
500,20,10,1,sqrt,0.3,8.4
500,20,10,1,log2,0,7.8
500,20,10,1,log2,0.1,7.6
