Alpha,fit_intercept,copy_X,Max_iter,Tol,MMRE-
100,False,True,15000,0.1,136.33124
100,False,True,20000,1e-05,130.6907
100,False,True,20000,0.0001,130.69114000000002
100,False,True,20000,0.001,130.69029999999998
100,False,True,20000,0.01,130.67772
100,False,True,20000,0.1,136.33124
100,False,False,500,1e-05,130.6907
100,False,False,500,0.0001,130.69114000000002
100,False,False,500,0.001,130.69029999999998
100,False,False,500,0.01,130.67772
100,False,False,500,0.1,136.33124
100,False,False,1000,1e-05,130.6907
100,False,False,1000,0.0001,130.69114000000002
100,False,False,1000,0.001,130.69029999999998
100,False,False,1000,0.01,130.67772
100,False,False,1000,0.1,136.33124
100,False,False,2000,1e-05,130.6907
100,False,False,2000,0.0001,130.69114000000002
100,False,False,2000,0.001,130.69029999999998
100,False,False,2000,0.01,130.67772
100,False,False,2000,0.1,136.33124
100,False,False,5000,1e-05,130.6907
100,False,False,5000,0.0001,130.69114000000002
100,False,False,5000,0.001,130.69029999999998
100,False,False,5000,0.01,130.67772
100,False,False,5000,0.1,136.33124
100,False,False,15000,1e-05,130.6907
100,False,False,15000,0.0001,130.69114000000002
100,False,False,15000,0.001,130.69029999999998
100,False,False,15000,0.01,130.67772
100,False,False,15000,0.1,136.33124
100,False,False,20000,1e-05,130.6907
100,False,False,20000,0.0001,130.69114000000002
100,False,False,20000,0.001,130.69029999999998
100,False,False,20000,0.01,130.67772
100,False,False,20000,0.1,136.33124
