N_estimators,Max_depth,Min_samples_split,Min_samples_leaf,max_features,Min_impurity_decrease,MMRE-
30,20,2,1,sqrt,0.1,17.46834
30,20,2,1,sqrt,0.2,16.53572
30,20,2,1,sqrt,0.3,15.46112
30,20,2,1,log2,0,16.16636
30,20,2,1,log2,0.1,16.68432
30,20,2,1,log2,0.2,16.44682
30,20,2,1,log2,0.3,16.29058
30,20,2,5,None,0,4.55296
30,20,2,5,None,0.1,4.56092
30,20,2,5,None,0.2,4.55266
30,20,2,5,None,0.3,4.55302
30,20,2,5,sqrt,0,51.24202
30,20,2,5,sqrt,0.1,54.91414
30,20,2,5,sqrt,0.2,51.01024
30,20,2,5,sqrt,0.3,51.39828
30,20,2,5,log2,0,56.09616
30,20,2,5,log2,0.1,58.41226
30,20,2,5,log2,0.2,55.33898
30,20,2,5,log2,0.3,50.31332
30,20,2,10,None,0,4.69608
30,20,2,10,None,0.1,4.71148
30,20,2,10,None,0.2,4.7369
30,20,2,10,None,0.3,4.69968
30,20,2,10,sqrt,0,79.116
30,20,2,10,sqrt,0.1,73.70726
30,20,2,10,sqrt,0.2,81.63804
30,20,2,10,sqrt,0.3,73.10828
30,20,2,10,log2,0,80.9596
30,20,2,10,log2,0.1,81.8087
30,20,2,10,log2,0.2,72.53844
30,20,2,10,log2,0.3,79.03206
30,20,2,20,None,0,5.17456
30,20,2,20,None,0.1,5.15322
30,20,2,20,None,0.2,5.12566
30,20,2,20,None,0.3,5.13942
30,20,2,20,sqrt,0,110.46376
30,20,2,20,sqrt,0.1,141.5579
30,20,2,20,sqrt,0.2,116.59592
30,20,2,20,sqrt,0.3,128.04898
30,20,2,20,log2,0,123.8419
30,20,2,20,log2,0.1,136.08926
30,20,2,20,log2,0.2,133.67646
30,20,2,20,log2,0.3,111.5151
30,20,6,1,None,0,4.56618
30,20,6,1,None,0.1,4.55064
30,20,6,1,None,0.2,4.58346
30,20,6,1,None,0.3,4.5783
30,20,6,1,sqrt,0,30.75702
30,20,6,1,sqrt,0.1,29.08338
30,20,6,1,sqrt,0.2,28.16788
30,20,6,1,sqrt,0.3,27.32828
30,20,6,1,log2,0,28.67976
30,20,6,1,log2,0.1,26.7257
30,20,6,1,log2,0.2,25.06376
30,20,6,1,log2,0.3,23.98166
30,20,6,5,None,0,4.5396
30,20,6,5,None,0.1,4.55856
30,20,6,5,None,0.2,4.56154
30,20,6,5,None,0.3,4.55566
30,20,6,5,sqrt,0,54.5242
30,20,6,5,sqrt,0.1,57.6924
30,20,6,5,sqrt,0.2,48.50344
30,20,6,5,sqrt,0.3,50.48532
30,20,6,5,log2,0,61.18424
30,20,6,5,log2,0.1,51.52084
30,20,6,5,log2,0.2,45.51044
30,20,6,5,log2,0.3,51.78282
30,20,6,10,None,0,4.71734
30,20,6,10,None,0.1,4.71088
30,20,6,10,None,0.2,4.74268
30,20,6,10,None,0.3,4.71378
30,20,6,10,sqrt,0,81.81694
30,20,6,10,sqrt,0.1,79.3332
30,20,6,10,sqrt,0.2,74.66778
30,20,6,10,sqrt,0.3,85.1484
30,20,6,10,log2,0,91.05712
30,20,6,10,log2,0.1,86.93326
30,20,6,10,log2,0.2,86.99028
30,20,6,10,log2,0.3,87.3093
30,20,6,20,None,0,5.12912
30,20,6,20,None,0.1,5.14758
30,20,6,20,None,0.2,5.14322
30,20,6,20,None,0.3,5.1285
30,20,6,20,sqrt,0,110.67972
30,20,6,20,sqrt,0.1,126.99164
30,20,6,20,sqrt,0.2,131.6652
30,20,6,20,sqrt,0.3,129.09184
30,20,6,20,log2,0,118.02816
30,20,6,20,log2,0.1,124.63746
30,20,6,20,log2,0.2,118.59976
30,20,6,20,log2,0.3,128.69054
30,20,10,1,None,0,4.50862
30,20,10,1,None,0.1,4.50438
30,20,10,1,None,0.2,4.51824
30,20,10,1,None,0.3,4.51426
30,20,10,1,sqrt,0,42.2128
30,20,10,1,sqrt,0.1,43.4035
30,20,10,1,sqrt,0.2,43.28936
30,20,10,1,sqrt,0.3,37.67024
30,20,10,1,log2,0,41.44848
30,20,10,1,log2,0.1,46.38676
30,20,10,1,log2,0.2,47.34088
30,20,10,1,log2,0.3,43.56224
30,20,10,5,None,0,4.5679
30,20,10,5,None,0.1,4.58234
30,20,10,5,None,0.2,4.55316
30,20,10,5,None,0.3,4.5757
30,20,10,5,sqrt,0,53.05816
30,20,10,5,sqrt,0.1,51.79994
30,20,10,5,sqrt,0.2,56.79794
30,20,10,5,sqrt,0.3,46.55344
30,20,10,5,log2,0,54.09906
30,20,10,5,log2,0.1,51.57582
30,20,10,5,log2,0.2,57.3718
30,20,10,5,log2,0.3,52.5029
30,20,10,10,None,0,4.72694
30,20,10,10,None,0.1,4.71842
30,20,10,10,None,0.2,4.70318
30,20,10,10,None,0.3,4.72162
30,20,10,10,sqrt,0,81.85192
30,20,10,10,sqrt,0.1,80.14254
30,20,10,10,sqrt,0.2,77.75974
30,20,10,10,sqrt,0.3,88.90728
30,20,10,10,log2,0,81.3156
30,20,10,10,log2,0.1,88.53634
30,20,10,10,log2,0.2,83.5664
30,20,10,10,log2,0.3,94.93974
30,20,10,20,None,0,5.15626
30,20,10,20,None,0.1,5.12772
30,20,10,20,None,0.2,5.15122
30,20,10,20,None,0.3,5.12018
30,20,10,20,sqrt,0,122.47244
30,20,10,20,sqrt,0.1,121.74946
30,20,10,20,sqrt,0.2,116.33824
30,20,10,20,sqrt,0.3,122.48922
30,20,10,20,log2,0,128.0212
30,20,10,20,log2,0.1,130.08646
30,20,10,20,log2,0.2,140.69128
30,20,10,20,log2,0.3,105.44362
30,20,20,1,None,0,4.47128
30,20,20,1,None,0.1,4.48524
30,20,20,1,None,0.2,4.4805
30,20,20,1,None,0.3,4.49864
30,20,20,1,sqrt,0,52.10718
30,20,20,1,sqrt,0.1,59.42806
30,20,20,1,sqrt,0.2,68.21306
30,20,20,1,sqrt,0.3,61.68402
30,20,20,1,log2,0,67.40518
30,20,20,1,log2,0.1,79.3234
30,20,20,1,log2,0.2,60.55786
30,20,20,1,log2,0.3,66.46236
30,20,20,5,None,0,4.54086
30,20,20,5,None,0.1,4.55038
30,20,20,5,None,0.2,4.53346
30,20,20,5,None,0.3,4.55026
30,20,20,5,sqrt,0,62.23746
30,20,20,5,sqrt,0.1,63.22288
30,20,20,5,sqrt,0.2,62.7784
30,20,20,5,sqrt,0.3,67.82696
30,20,20,5,log2,0,67.3434
30,20,20,5,log2,0.1,68.25468
30,20,20,5,log2,0.2,67.83288
30,20,20,5,log2,0.3,67.55122
30,20,20,10,None,0,4.68782
30,20,20,10,None,0.1,4.71896
30,20,20,10,None,0.2,4.76932
30,20,20,10,None,0.3,4.72306
30,20,20,10,sqrt,0,78.1822
30,20,20,10,sqrt,0.1,80.90916
30,20,20,10,sqrt,0.2,77.7001
30,20,20,10,sqrt,0.3,78.101
30,20,20,10,log2,0,76.55752
30,20,20,10,log2,0.1,79.12672
30,20,20,10,log2,0.2,79.10562
30,20,20,10,log2,0.3,70.19266
30,20,20,20,None,0,5.14718
30,20,20,20,None,0.1,5.13138
30,20,20,20,None,0.2,5.1498
30,20,20,20,None,0.3,5.13992
30,20,20,20,sqrt,0,139.67374
30,20,20,20,sqrt,0.1,133.05916
30,20,20,20,sqrt,0.2,124.46146
30,20,20,20,sqrt,0.3,132.59526
30,20,20,20,log2,0,118.03658
30,20,20,20,log2,0.1,118.36836
30,20,20,20,log2,0.2,125.036
30,20,20,20,log2,0.3,139.59498
30,20,40,1,None,0,4.62804
30,20,40,1,None,0.1,4.6139
30,20,40,1,None,0.2,4.62348
30,20,40,1,None,0.3,4.64896
30,20,40,1,sqrt,0,112.36366
30,20,40,1,sqrt,0.1,101.99268
30,20,40,1,sqrt,0.2,91.93092
30,20,40,1,sqrt,0.3,99.9162
30,20,40,1,log2,0,97.52328
30,20,40,1,log2,0.1,98.0228
30,20,40,1,log2,0.2,98.84414
30,20,40,1,log2,0.3,104.45618
30,20,40,5,None,0,4.67662
30,20,40,5,None,0.1,4.70694
30,20,40,5,None,0.2,4.67608
30,20,40,5,None,0.3,4.68624
30,20,40,5,sqrt,0,93.25252
30,20,40,5,sqrt,0.1,96.08322
30,20,40,5,sqrt,0.2,101.61382
30,20,40,5,sqrt,0.3,86.0978
30,20,40,5,log2,0,85.84502
30,20,40,5,log2,0.1,85.34544
30,20,40,5,log2,0.2,92.78828
30,20,40,5,log2,0.3,100.57652
30,20,40,10,None,0,4.8023
30,20,40,10,None,0.1,4.85192
30,20,40,10,None,0.2,4.82748
30,20,40,10,None,0.3,4.85622
30,20,40,10,sqrt,0,99.71616
30,20,40,10,sqrt,0.1,100.1134
30,20,40,10,sqrt,0.2,97.61014
30,20,40,10,sqrt,0.3,107.77156
30,20,40,10,log2,0,99.77722
30,20,40,10,log2,0.1,83.38736
30,20,40,10,log2,0.2,102.97014
30,20,40,10,log2,0.3,98.41092
30,20,40,20,None,0,5.1509
30,20,40,20,None,0.1,5.12394
30,20,40,20,None,0.2,5.14184
30,20,40,20,None,0.3,5.14504
30,20,40,20,sqrt,0,129.2989
30,20,40,20,sqrt,0.1,119.35588
30,20,40,20,sqrt,0.2,127.44938
30,20,40,20,sqrt,0.3,130.14248
30,20,40,20,log2,0,120.30338
30,20,40,20,log2,0.1,127.25468
30,20,40,20,log2,0.2,120.69896
30,20,40,20,log2,0.3,138.5194
30,30,2,1,None,0,4.82464
30,30,2,1,None,0.1,4.85768
30,30,2,1,None,0.2,4.87642
30,30,2,1,None,0.3,4.8276
30,30,2,1,sqrt,0,16.43404
30,30,2,1,sqrt,0.1,17.15964
30,30,2,1,sqrt,0.2,16.0703
30,30,2,1,sqrt,0.3,16.52388
30,30,2,1,log2,0,17.00816
30,30,2,1,log2,0.1,16.37268
30,30,2,1,log2,0.2,16.56494
30,30,2,1,log2,0.3,16.55948
30,30,2,5,None,0,4.57702
30,30,2,5,None,0.1,4.56544
30,30,2,5,None,0.2,4.55404
30,30,2,5,None,0.3,4.55264
30,30,2,5,sqrt,0,52.28832
30,30,2,5,sqrt,0.1,46.85428
30,30,2,5,sqrt,0.2,50.99412
30,30,2,5,sqrt,0.3,60.69434
30,30,2,5,log2,0,52.96432
30,30,2,5,log2,0.1,54.80006
30,30,2,5,log2,0.2,56.73942
30,30,2,5,log2,0.3,54.50014
30,30,2,10,None,0,4.73156
30,30,2,10,None,0.1,4.72698
30,30,2,10,None,0.2,4.7391
30,30,2,10,None,0.3,4.72852
30,30,2,10,sqrt,0,79.23208
30,30,2,10,sqrt,0.1,78.03672
30,30,2,10,sqrt,0.2,89.64722
30,30,2,10,sqrt,0.3,84.73844
30,30,2,10,log2,0,71.78024
30,30,2,10,log2,0.1,79.56338
30,30,2,10,log2,0.2,92.29602
30,30,2,10,log2,0.3,80.04514
30,30,2,20,None,0,5.16422
30,30,2,20,None,0.1,5.16512
30,30,2,20,None,0.2,5.14242
30,30,2,20,None,0.3,5.13518
30,30,2,20,sqrt,0,119.80558
30,30,2,20,sqrt,0.1,131.62008
30,30,2,20,sqrt,0.2,118.59982
30,30,2,20,sqrt,0.3,130.86358
30,30,2,20,log2,0,110.54676
30,30,2,20,log2,0.1,109.2311
30,30,2,20,log2,0.2,127.7556
30,30,2,20,log2,0.3,131.99662
30,30,6,1,None,0,4.57612
30,30,6,1,None,0.1,4.58648
30,30,6,1,None,0.2,4.56338
30,30,6,1,None,0.3,4.55154
30,30,6,1,sqrt,0,25.97058
30,30,6,1,sqrt,0.1,24.39842
30,30,6,1,sqrt,0.2,26.51812
30,30,6,1,sqrt,0.3,24.97776
30,30,6,1,log2,0,24.68546
30,30,6,1,log2,0.1,24.85222
30,30,6,1,log2,0.2,25.4248
30,30,6,1,log2,0.3,27.05482
30,30,6,5,None,0,4.554
30,30,6,5,None,0.1,4.55582
30,30,6,5,None,0.2,4.56118
30,30,6,5,None,0.3,4.54938
30,30,6,5,sqrt,0,58.32764
30,30,6,5,sqrt,0.1,52.1349
30,30,6,5,sqrt,0.2,54.89912
30,30,6,5,sqrt,0.3,55.42158
30,30,6,5,log2,0,51.3174
30,30,6,5,log2,0.1,54.5143
30,30,6,5,log2,0.2,54.60756
30,30,6,5,log2,0.3,53.07368
30,30,6,10,None,0,4.7251
30,30,6,10,None,0.1,4.71392
30,30,6,10,None,0.2,4.69732
30,30,6,10,None,0.3,4.7179
30,30,6,10,sqrt,0,83.45508
30,30,6,10,sqrt,0.1,80.05938
30,30,6,10,sqrt,0.2,101.0638
30,30,6,10,sqrt,0.3,90.44534
30,30,6,10,log2,0,77.3851
30,30,6,10,log2,0.1,86.01836
30,30,6,10,log2,0.2,77.19536
30,30,6,10,log2,0.3,78.23196
30,30,6,20,None,0,5.14194
30,30,6,20,None,0.1,5.13988
30,30,6,20,None,0.2,5.1534
30,30,6,20,None,0.3,5.14258
30,30,6,20,sqrt,0,118.50222
30,30,6,20,sqrt,0.1,124.46312
30,30,6,20,sqrt,0.2,109.32218
30,30,6,20,sqrt,0.3,118.81148
30,30,6,20,log2,0,126.51026
30,30,6,20,log2,0.1,123.8747
30,30,6,20,log2,0.2,130.54986
30,30,6,20,log2,0.3,138.1444
30,30,10,1,None,0,4.49486
30,30,10,1,None,0.1,4.53456
30,30,10,1,None,0.2,4.50028
30,30,10,1,None,0.3,4.49974
30,30,10,1,sqrt,0,43.33996
30,30,10,1,sqrt,0.1,37.65618
30,30,10,1,sqrt,0.2,43.57864
30,30,10,1,sqrt,0.3,46.08364
30,30,10,1,log2,0,45.56414
30,30,10,1,log2,0.1,51.50034
30,30,10,1,log2,0.2,41.1239
30,30,10,1,log2,0.3,42.37844
30,30,10,5,None,0,4.56956
30,30,10,5,None,0.1,4.57338
30,30,10,5,None,0.2,4.55854
30,30,10,5,None,0.3,4.56742
30,30,10,5,sqrt,0,46.01338
30,30,10,5,sqrt,0.1,54.2089
30,30,10,5,sqrt,0.2,49.14144
30,30,10,5,sqrt,0.3,51.69614
30,30,10,5,log2,0,45.52992
30,30,10,5,log2,0.1,49.7685
30,30,10,5,log2,0.2,56.92768
30,30,10,5,log2,0.3,59.88552
30,30,10,10,None,0,4.72016
30,30,10,10,None,0.1,4.70332
30,30,10,10,None,0.2,4.72348
30,30,10,10,None,0.3,4.72294
30,30,10,10,sqrt,0,72.56488
30,30,10,10,sqrt,0.1,87.54486
30,30,10,10,sqrt,0.2,78.74364
30,30,10,10,sqrt,0.3,88.62032
30,30,10,10,log2,0,75.45386
30,30,10,10,log2,0.1,75.99706
30,30,10,10,log2,0.2,73.83548
30,30,10,10,log2,0.3,77.82976
30,30,10,20,None,0,5.11926
30,30,10,20,None,0.1,5.12882
30,30,10,20,None,0.2,5.16232
30,30,10,20,None,0.3,5.14516
30,30,10,20,sqrt,0,124.29494
30,30,10,20,sqrt,0.1,121.08974
30,30,10,20,sqrt,0.2,139.80838
30,30,10,20,sqrt,0.3,115.53864
30,30,10,20,log2,0,119.46838
30,30,10,20,log2,0.1,125.22176
30,30,10,20,log2,0.2,116.28092
30,30,10,20,log2,0.3,116.65138
30,30,20,1,None,0,4.49222
30,30,20,1,None,0.1,4.47796
30,30,20,1,None,0.2,4.48944
30,30,20,1,None,0.3,4.4616
30,30,20,1,sqrt,0,67.31398
30,30,20,1,sqrt,0.1,77.94962
30,30,20,1,sqrt,0.2,58.22362
30,30,20,1,sqrt,0.3,68.93996
30,30,20,1,log2,0,60.38198
30,30,20,1,log2,0.1,59.73768
30,30,20,1,log2,0.2,59.55382
30,30,20,1,log2,0.3,62.16332
30,30,20,5,None,0,4.53562
30,30,20,5,None,0.1,4.54226
30,30,20,5,None,0.2,4.52214
30,30,20,5,None,0.3,4.5336
30,30,20,5,sqrt,0,74.99982
30,30,20,5,sqrt,0.1,77.6281
30,30,20,5,sqrt,0.2,63.6472
30,30,20,5,sqrt,0.3,67.38122
30,30,20,5,log2,0,62.49462
30,30,20,5,log2,0.1,58.3635
30,30,20,5,log2,0.2,59.42556
30,30,20,5,log2,0.3,59.91572
30,30,20,10,None,0,4.73284
30,30,20,10,None,0.1,4.72046
30,30,20,10,None,0.2,4.73984
30,30,20,10,None,0.3,4.71992
30,30,20,10,sqrt,0,79.82934
30,30,20,10,sqrt,0.1,81.2442
30,30,20,10,sqrt,0.2,89.20794
30,30,20,10,sqrt,0.3,70.77682
30,30,20,10,log2,0,85.57238
30,30,20,10,log2,0.1,79.80602
30,30,20,10,log2,0.2,70.98708
30,30,20,10,log2,0.3,83.53192
30,30,20,20,None,0,5.16516
30,30,20,20,None,0.1,5.15712
30,30,20,20,None,0.2,5.15838
30,30,20,20,None,0.3,5.1486
30,30,20,20,sqrt,0,126.33354
30,30,20,20,sqrt,0.1,135.707
30,30,20,20,sqrt,0.2,118.50296
30,30,20,20,sqrt,0.3,128.5297
30,30,20,20,log2,0,122.14234
30,30,20,20,log2,0.1,139.21742
30,30,20,20,log2,0.2,131.3898
30,30,20,20,log2,0.3,136.09012
30,30,40,1,None,0,4.6145
30,30,40,1,None,0.1,4.61904
30,30,40,1,None,0.2,4.64494
30,30,40,1,None,0.3,4.64622
30,30,40,1,sqrt,0,104.84198
30,30,40,1,sqrt,0.1,95.34144
30,30,40,1,sqrt,0.2,100.16852
30,30,40,1,sqrt,0.3,89.76094
30,30,40,1,log2,0,94.98642
30,30,40,1,log2,0.1,83.9269
30,30,40,1,log2,0.2,98.62394
30,30,40,1,log2,0.3,89.22694
30,30,40,5,None,0,4.66642
30,30,40,5,None,0.1,4.6856
30,30,40,5,None,0.2,4.67852
30,30,40,5,None,0.3,4.66394
30,30,40,5,sqrt,0,88.485
30,30,40,5,sqrt,0.1,99.57582
30,30,40,5,sqrt,0.2,100.72974
30,30,40,5,sqrt,0.3,87.47312
30,30,40,5,log2,0,95.5494
30,30,40,5,log2,0.1,95.2628
30,30,40,5,log2,0.2,103.27742
30,30,40,5,log2,0.3,82.4144
30,30,40,10,None,0,4.84468
30,30,40,10,None,0.1,4.8588
30,30,40,10,None,0.2,4.84532
30,30,40,10,None,0.3,4.83192
30,30,40,10,sqrt,0,95.23154
30,30,40,10,sqrt,0.1,99.05422
30,30,40,10,sqrt,0.2,107.742
30,30,40,10,sqrt,0.3,106.24986
30,30,40,10,log2,0,96.88508
30,30,40,10,log2,0.1,97.2328
30,30,40,10,log2,0.2,102.88308
30,30,40,10,log2,0.3,96.38768
30,30,40,20,None,0,5.1095
30,30,40,20,None,0.1,5.14208
30,30,40,20,None,0.2,5.15662
30,30,40,20,None,0.3,5.12784
30,30,40,20,sqrt,0,125.90818
30,30,40,20,sqrt,0.1,121.30742
30,30,40,20,sqrt,0.2,129.12938
30,30,40,20,sqrt,0.3,124.27968
30,30,40,20,log2,0,129.51754
30,30,40,20,log2,0.1,135.71992
30,30,40,20,log2,0.2,119.69932
30,30,40,20,log2,0.3,107.17328
30,60,2,1,None,0,4.81252
30,60,2,1,None,0.1,4.85014
30,60,2,1,None,0.2,4.82038
30,60,2,1,None,0.3,4.821
30,60,2,1,sqrt,0,16.2849
30,60,2,1,sqrt,0.1,17.95308
30,60,2,1,sqrt,0.2,16.52232
30,60,2,1,sqrt,0.3,16.37718
30,60,2,1,log2,0,17.99294
30,60,2,1,log2,0.1,15.43114
30,60,2,1,log2,0.2,16.3422
30,60,2,1,log2,0.3,14.74612
30,60,2,5,None,0,4.58912
30,60,2,5,None,0.1,4.5409
30,60,2,5,None,0.2,4.56014
30,60,2,5,None,0.3,4.56374
30,60,2,5,sqrt,0,50.35954
30,60,2,5,sqrt,0.1,53.13896
30,60,2,5,sqrt,0.2,61.853
30,60,2,5,sqrt,0.3,56.99534
30,60,2,5,log2,0,45.1712
30,60,2,5,log2,0.1,52.9651
30,60,2,5,log2,0.2,55.35662
30,60,2,5,log2,0.3,52.79642
30,60,2,10,None,0,4.6994
30,60,2,10,None,0.1,4.69056
30,60,2,10,None,0.2,4.72466
30,60,2,10,None,0.3,4.72704
30,60,2,10,sqrt,0,74.22598
30,60,2,10,sqrt,0.1,93.03384
30,60,2,10,sqrt,0.2,81.93884
30,60,2,10,sqrt,0.3,85.26606
30,60,2,10,log2,0,77.37868
30,60,2,10,log2,0.1,84.01518
30,60,2,10,log2,0.2,75.1293
30,60,2,10,log2,0.3,90.40392
30,60,2,20,None,0,5.18524
30,60,2,20,None,0.1,5.1489
30,60,2,20,None,0.2,5.1402
30,60,2,20,None,0.3,5.14298
30,60,2,20,sqrt,0,120.58264
30,60,2,20,sqrt,0.1,124.07858
30,60,2,20,sqrt,0.2,131.79954
30,60,2,20,sqrt,0.3,129.94258
30,60,2,20,log2,0,134.79546
30,60,2,20,log2,0.1,125.26954
30,60,2,20,log2,0.2,132.36534
30,60,2,20,log2,0.3,132.08988
30,60,6,1,None,0,4.52686
30,60,6,1,None,0.1,4.57146
30,60,6,1,None,0.2,4.573
30,60,6,1,None,0.3,4.5412
30,60,6,1,sqrt,0,25.33216
30,60,6,1,sqrt,0.1,26.71378
30,60,6,1,sqrt,0.2,25.86296
30,60,6,1,sqrt,0.3,23.03202
30,60,6,1,log2,0,27.3295
30,60,6,1,log2,0.1,26.3174
30,60,6,1,log2,0.2,27.16408
30,60,6,1,log2,0.3,24.61504
30,60,6,5,None,0,4.55036
30,60,6,5,None,0.1,4.56448
30,60,6,5,None,0.2,4.56598
30,60,6,5,None,0.3,4.5751
30,60,6,5,sqrt,0,50.93474
30,60,6,5,sqrt,0.1,53.11848
30,60,6,5,sqrt,0.2,49.62582
30,60,6,5,sqrt,0.3,55.20804
30,60,6,5,log2,0,52.32214
30,60,6,5,log2,0.1,52.165
30,60,6,5,log2,0.2,58.6664
30,60,6,5,log2,0.3,54.98436
30,60,6,10,None,0,4.7029
30,60,6,10,None,0.1,4.7067
30,60,6,10,None,0.2,4.69942
30,60,6,10,None,0.3,4.6969
30,60,6,10,sqrt,0,80.00332
30,60,6,10,sqrt,0.1,76.91568
30,60,6,10,sqrt,0.2,75.09074
30,60,6,10,sqrt,0.3,83.86954
30,60,6,10,log2,0,77.88478
30,60,6,10,log2,0.1,88.59728
30,60,6,10,log2,0.2,82.38342
30,60,6,10,log2,0.3,75.03482
30,60,6,20,None,0,5.15488
30,60,6,20,None,0.1,5.13136
30,60,6,20,None,0.2,5.14986
30,60,6,20,None,0.3,5.13688
30,60,6,20,sqrt,0,107.08886
30,60,6,20,sqrt,0.1,116.69936
30,60,6,20,sqrt,0.2,126.25948
30,60,6,20,sqrt,0.3,129.38526
30,60,6,20,log2,0,131.17844
30,60,6,20,log2,0.1,121.97134
30,60,6,20,log2,0.2,110.13118
30,60,6,20,log2,0.3,119.40562
30,60,10,1,None,0,4.49622
30,60,10,1,None,0.1,4.50734
30,60,10,1,None,0.2,4.5199
30,60,10,1,None,0.3,4.5361
30,60,10,1,sqrt,0,41.72224
30,60,10,1,sqrt,0.1,36.79712
30,60,10,1,sqrt,0.2,46.30792
30,60,10,1,sqrt,0.3,44.21498
30,60,10,1,log2,0,41.88888
30,60,10,1,log2,0.1,46.3266
30,60,10,1,log2,0.2,42.17904
30,60,10,1,log2,0.3,33.00988
30,60,10,5,None,0,4.53068
30,60,10,5,None,0.1,4.58588
30,60,10,5,None,0.2,4.56902
30,60,10,5,None,0.3,4.5669
30,60,10,5,sqrt,0,49.97288
30,60,10,5,sqrt,0.1,50.2737
30,60,10,5,sqrt,0.2,50.14438
30,60,10,5,sqrt,0.3,43.77192
30,60,10,5,log2,0,52.38888
30,60,10,5,log2,0.1,50.77436
30,60,10,5,log2,0.2,46.73708
30,60,10,5,log2,0.3,56.52796
30,60,10,10,None,0,4.6979
30,60,10,10,None,0.1,4.70256
30,60,10,10,None,0.2,4.73132
30,60,10,10,None,0.3,4.69998
30,60,10,10,sqrt,0,81.24768
30,60,10,10,sqrt,0.1,70.15624
30,60,10,10,sqrt,0.2,82.12364
30,60,10,10,sqrt,0.3,86.74778
30,60,10,10,log2,0,84.57544
30,60,10,10,log2,0.1,81.99694
30,60,10,10,log2,0.2,84.27332
30,60,10,10,log2,0.3,85.09738
30,60,10,20,None,0,5.12078
30,60,10,20,None,0.1,5.14606
30,60,10,20,None,0.2,5.1324
30,60,10,20,None,0.3,5.11326
30,60,10,20,sqrt,0,128.75506
30,60,10,20,sqrt,0.1,144.91468
30,60,10,20,sqrt,0.2,116.1058
30,60,10,20,sqrt,0.3,116.10948
30,60,10,20,log2,0,109.4717
30,60,10,20,log2,0.1,134.48044
30,60,10,20,log2,0.2,132.80862
30,60,10,20,log2,0.3,131.34896
30,60,20,1,None,0,4.46026
30,60,20,1,None,0.1,4.49272
30,60,20,1,None,0.2,4.4634
30,60,20,1,None,0.3,4.48796
30,60,20,1,sqrt,0,65.95212
30,60,20,1,sqrt,0.1,73.59472
30,60,20,1,sqrt,0.2,68.34252
30,60,20,1,sqrt,0.3,66.23838
30,60,20,1,log2,0,64.3928
30,60,20,1,log2,0.1,63.95112
30,60,20,1,log2,0.2,52.85946
30,60,20,1,log2,0.3,60.49232
30,60,20,5,None,0,4.52352
30,60,20,5,None,0.1,4.52324
30,60,20,5,None,0.2,4.54412
30,60,20,5,None,0.3,4.53634
30,60,20,5,sqrt,0,66.69308
30,60,20,5,sqrt,0.1,62.09488
30,60,20,5,sqrt,0.2,64.43668
30,60,20,5,sqrt,0.3,73.70572
30,60,20,5,log2,0,55.67538
30,60,20,5,log2,0.1,55.6114
30,60,20,5,log2,0.2,61.89636
30,60,20,5,log2,0.3,68.46522
30,60,20,10,None,0,4.69374
30,60,20,10,None,0.1,4.71142
30,60,20,10,None,0.2,4.71342
30,60,20,10,None,0.3,4.74002
30,60,20,10,sqrt,0,77.36674
30,60,20,10,sqrt,0.1,93.4827
30,60,20,10,sqrt,0.2,81.92708
30,60,20,10,sqrt,0.3,82.5667
30,60,20,10,log2,0,87.52994
30,60,20,10,log2,0.1,90.05768
30,60,20,10,log2,0.2,73.94058
30,60,20,10,log2,0.3,81.26366
30,60,20,20,None,0,5.14702
30,60,20,20,None,0.1,5.15858
30,60,20,20,None,0.2,5.12808
30,60,20,20,None,0.3,5.15528
30,60,20,20,sqrt,0,115.8919
30,60,20,20,sqrt,0.1,119.1878
30,60,20,20,sqrt,0.2,132.52942
30,60,20,20,sqrt,0.3,116.62668
30,60,20,20,log2,0,129.40834
30,60,20,20,log2,0.1,133.64642
30,60,20,20,log2,0.2,111.52246
30,60,20,20,log2,0.3,123.2685
30,60,40,1,None,0,4.6312
30,60,40,1,None,0.1,4.63926
30,60,40,1,None,0.2,4.62736
30,60,40,1,None,0.3,4.65842
30,60,40,1,sqrt,0,97.63782
30,60,40,1,sqrt,0.1,90.68536
30,60,40,1,sqrt,0.2,93.73414
30,60,40,1,sqrt,0.3,93.59748
30,60,40,1,log2,0,91.7365
30,60,40,1,log2,0.1,100.94934
30,60,40,1,log2,0.2,101.41734
30,60,40,1,log2,0.3,99.9673
30,60,40,5,None,0,4.68408
30,60,40,5,None,0.1,4.67268
30,60,40,5,None,0.2,4.67168
30,60,40,5,None,0.3,4.69596
30,60,40,5,sqrt,0,102.91138
30,60,40,5,sqrt,0.1,96.81522
30,60,40,5,sqrt,0.2,94.87906
30,60,40,5,sqrt,0.3,80.44372
30,60,40,5,log2,0,90.1864
30,60,40,5,log2,0.1,92.79228
30,60,40,5,log2,0.2,102.03044
30,60,40,5,log2,0.3,93.9556
30,60,40,10,None,0,4.86376
30,60,40,10,None,0.1,4.84546
30,60,40,10,None,0.2,4.85068
30,60,40,10,None,0.3,4.85332
30,60,40,10,sqrt,0,92.05684
30,60,40,10,sqrt,0.1,95.99124
30,60,40,10,sqrt,0.2,97.0135
30,60,40,10,sqrt,0.3,95.96236
30,60,40,10,log2,0,87.41734
30,60,40,10,log2,0.1,104.48802
30,60,40,10,log2,0.2,93.3342
30,60,40,10,log2,0.3,114.5954
